time/fps,rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/clip_range,train/std,train/learning_rate,train/approx_kl,train/loss,train/n_updates,train/entropy_loss,train/clip_fraction,eval/mean_ep_length,eval/mean_reward
0,13.40334436,255,2.7,2550,6472,-0.0011664747959017063,1146.1468811035156,-0.006449580192565918,0.2,0.9631072878837585,0.0003,2.3424625e-06,347.7076110839844,254,-4.1419031620025635,0.0,,
,,,,2560,,0.00045549869537353516,465.3317108154297,0.0029128193855285645,0.2,0.9630746841430664,0.0003,2.2828578e-06,228.93809509277344,255,-4.141816139221191,0.0,3.0,36.80968379974365
0,13.31159418,256,2.69,2560,6482,,,,,,,,,,,,,
0,13.54502362,257,2.66,2570,6486,-0.0025784135796129704,362.8827667236328,-0.015625834465026855,0.2,0.963004469871521,0.0003,1.9162893e-05,194.47689819335938,256,-4.141671895980835,0.0,,
0,12.98286359,258,2.61,2580,6492,-0.0002304971218110019,145.62606811523438,-0.05256068706512451,0.2,0.9630008935928345,0.0003,6.1035157e-06,74.18730926513672,257,-4.1414759159088135,0.0,,
0,13.08064048,259,2.64,2590,6495,0.0007249415270051962,241.72232055664062,0.011517167091369629,0.2,0.9630005359649658,0.0003,1.577735e-05,42.65388488769531,258,-4.14148211479187,0.0,,
,,,,2600,,0.0008040547370908868,118.15035057067871,-0.008270859718322754,0.2,0.9630281925201416,0.0003,2.7889013e-05,99.351318359375,259,-4.141472101211548,0.0,4.0,32.0574107170105
0,13.799026289999999,260,2.7,2600,6505,,,,,,,,,,,,,
0,11.89624704,261,2.6,2610,6511,0.0004537940083544356,594.2689819335938,-0.04629039764404297,0.2,0.9630544185638428,0.0003,4.61936e-06,312.483154296875,260,-4.141523838043213,0.0,,
0,13.242689109999999,262,2.67,2620,6562,-0.0006036281702108681,194.46321868896484,-0.01541757583618164,0.2,0.9630133509635925,0.0003,6.9618227e-06,56.67034149169922,261,-4.141546010971069,0.0,,
0,12.65643298,263,2.63,2630,6566,-0.00021978616714468657,1758.0027770996094,0.02548062801361084,0.2,0.9629743099212646,0.0003,1.5497208e-07,257.6328430175781,262,-4.141401529312134,0.0,,
,,,,2640,,-0.0006042719003742647,90.20088577270508,0.029376208782196045,0.2,0.9629230499267578,0.0003,1.3828278e-06,47.7789421081543,263,-4.1412513256073,0.0,2.0,-10.0
0,12.950665320000002,264,2.62,2640,6575,,,,,,,,,,,,,
0,12.424295840000003,265,2.63,2650,6613,-0.0020757376682012385,2349.2645263671875,-0.004792928695678711,0.2,0.9628791809082031,0.0003,1.92523e-05,1274.52001953125,264,-4.141087532043457,0.0,,
0,14.460518329999998,266,2.66,2660,6616,-0.0011819899780682874,318.3708267211914,-0.01937687397003174,0.2,0.9628622531890869,0.0003,1.513362e-05,36.261680603027344,265,-4.140949010848999,0.0,,
0,15.451716919999999,267,2.69,2670,6619,0.0038064717780796897,4633.56640625,0.01461249589920044,0.2,0.9628583192825317,0.0003,2.6148558e-05,1328.6357421875,266,-4.140899658203125,0.0,,
,,,,2680,,0.00013848544040229172,1834.3720092773438,-0.010071635246276855,0.2,0.9628537893295288,0.0003,5.8412553e-07,1152.1627197265625,267,-4.14087438583374,0.0,2.0,0.2990446090698242
0,15.472539869999999,268,2.71,2680,6627,,,,,,,,,,,,,
0,14.879680149999999,269,2.67,2690,6630,0.0026314616668967616,77.82040786743164,-0.003068089485168457,0.2,0.9628325700759888,0.0003,2.0855665e-05,39.61247634887695,268,-4.140836238861084,0.0,,
0,14.757432649999998,270,2.6,2700,6694,-0.0003654241561896754,523.1134033203125,-0.00626063346862793,0.2,0.9628133773803711,0.0003,3.4451484e-06,200.88723754882812,269,-4.140758037567139,0.0,,
0,15.11022254,271,2.65,2710,6698,0.0011275768280043508,252.96738052368164,-0.07218611240386963,0.2,0.9627875685691833,0.0003,5.6028366e-06,208.79200744628906,270,-4.1406848430633545,0.0,,
,,,,2720,,-0.0004987358930534924,478.42164611816406,0.042635321617126465,0.2,0.9627599120140076,0.0003,9.477139e-07,156.58673095703125,271,-4.140581369400024,0.0,3.0,33.26952934265137
0,15.74610341,272,2.69,2720,6706,,,,,,,,,,,,,
0,15.302608809999999,273,2.62,2730,6711,0.0007222861400806302,627.4990844726562,0.0014876723289489746,0.2,0.9627330303192139,0.0003,3.592372e-05,362.1259460449219,272,-4.140478610992432,0.0,,
0,15.629134040000002,274,2.66,2740,6714,-0.002018043398857472,194.58648681640625,-0.025377988815307617,0.2,0.9627031087875366,0.0003,1.0985136e-05,128.00082397460938,273,-4.140377521514893,0.0,,
0,15.36475013,275,2.66,2750,6805,0.0018569171428683973,92.82994365692139,-0.015841245651245117,0.2,0.9625982642173767,0.0003,3.695488e-05,80.56861877441406,274,-4.1402060985565186,0.0,,
,,,,2760,,-0.0017223358154296875,185.4931755065918,0.0010704994201660156,0.2,0.9623982310295105,0.0003,4.2772295e-05,131.17030334472656,275,-4.139851093292236,0.0,3.0,8.686073303222656
0,13.852475170000002,276,2.61,2760,6913,,,,,,,,,,,,,
0,14.87584494,277,2.63,2770,6916,-0.0010779142612591386,144.0186004638672,0.023985624313354492,0.2,0.9621291160583496,0.0003,2.0611287e-05,73.29232788085938,276,-4.1390626430511475,0.0,,
