rollout/ep_rew_mean,time/time_elapsed,time/iterations,rollout/ep_len_mean,time/fps,time/total_timesteps,train/std,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/clip_fraction,train/clip_range,train/learning_rate,train/approx_kl,train/loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
,,,,,4800,0.8477262258529663,-3.7272360950708388,0.013476295942882643,3624.755397796631,0.13773798942565918,0.29250000659376385,0.2,0.0003,0.030395485,2364.709228515625,1190,5.0,223.5813856124878
106.78803954000001,4874,120,3.55,0,4800,,,,,,,,,,,,,
111.50026124999998,4886,121,3.6,0,4840,0.8477427363395691,-3.7227499127388,-0.0032169422393780954,6774.824853515625,0.05029118061065674,0.09250000175088643,0.2,0.0003,0.011034078,5962.15087890625,1200,,
112.15933854,4899,122,3.65,0,4880,0.8461703062057495,-3.721529597043991,-0.030666878160263877,4931.964373779297,0.10431647300720215,0.2425000049173832,0.2,0.0003,0.019257447,1031.3828125,1210,,
,,,,,4900,0.8470878601074219,-3.7181429237127306,-0.02668877334523132,3280.0006298065186,0.21671241521835327,0.24250000510364772,0.2,0.0003,0.02725491,1480.626953125,1220,5.0,293.9349536895752
113.35105065000002,4919,123,3.73,1,4920,,,,,,,,,,,,,
111.42792422000001,4934,124,3.7,1,4960,0.846463143825531,-3.718415620923042,-0.016843340989144064,6509.502188110351,0.16579973697662354,0.35750000923871994,0.2,0.0003,0.047247417,917.0745849609375,1230,,
,,,,,5000,0.844419002532959,-3.71287781894207,0.00037936644177534174,5808.562953186035,0.05467945337295532,0.3350000066682696,0.2,0.0003,0.025483944,1797.8570556640625,1240,5.0,237.82855224609375
118.84198319000001,4952,125,3.82,1,5000,,,,,,,,,,,,,
124.82622686,4967,126,3.9,1,5040,0.84261554479599,-3.708604410290718,-0.037858288906427305,7026.52979888916,0.185646653175354,0.23750000596046447,0.2,0.0003,0.02149769,1470.718017578125,1250,,
122.00952121,4983,127,3.84,1,5080,0.8411134481430054,-3.703120669722557,-0.016728350802732096,3941.971099090576,0.16374188661575317,0.22250000461935998,0.2,0.0003,0.015741475,1153.6328125,1260,,
,,,,,5100,0.8422212600708008,-3.6992356449365618,-0.013703746193059484,3410.846471118927,0.24610191583633423,0.21250000409781933,0.2,0.0003,0.15560558,1476.216796875,1270,4.0,195.43734741210938
125.73219595,5006,128,3.84,1,5120,,,,,,,,,,,,,
132.01084845000003,5022,129,3.8,1,5160,0.8382605314254761,-3.6949118703603743,-0.011049707620768467,3187.6037216186523,0.1963263750076294,0.36750000789761544,0.2,0.0003,0.033245005,1261.7200927734375,1280,,
,,,,,5200,0.837692141532898,-3.6879371970891954,-0.0019183300123950086,8527.298876190185,0.059954941272735596,0.12000000197440386,0.2,0.0003,0.014488794,7062.248046875,1290,5.0,429.4431457519531
131.69375929999995,5045,130,3.63,1,5200,,,,,,,,,,,,,
139.31311566,5110,131,3.61,1,5240,0.83653324842453,-3.6841982662677766,-0.02202214263870701,10544.866557312012,0.058456480503082275,0.19000000432133674,0.2,0.0003,0.02060611,4065.913330078125,1300,,
132.83916252,5127,132,3.44,1,5280,0.8352402448654175,-3.6798083782196045,-0.0029005947416953838,13677.960223388673,0.10751211643218994,0.012500000186264515,0.2,0.0003,0.003818326,7651.02294921875,1310,,
,,,,,5300,0.8341649770736694,-3.6750782281160355,-0.014733501520822756,4179.741790771484,0.18843787908554077,0.08500000126659871,0.2,0.0003,0.006652056,2843.82470703125,1320,2.0,59.96355438232422
131.39510446999998,5147,133,3.41,1,5320,,,,,,,,,,,,,
132.42387860000002,5164,134,3.35,1,5360,0.8316495418548584,-3.6665209591388703,-0.0045015363143465995,8643.584194946288,-0.0263596773147583,0.10000000186264515,0.2,0.0003,0.008844789,4757.634765625,1330,,
,,,,,5400,0.8299056887626648,-3.65652813911438,-0.007109254832321277,7956.338415908814,0.05388772487640381,0.052500000782310964,0.2,0.0003,0.013316702,3585.7783203125,1340,5.0,234.6343231201172
133.18232884000003,5188,135,3.36,1,5400,,,,,,,,,,,,,
136.48399634,5207,136,3.42,1,5440,0.828708827495575,-3.651919910311699,-0.0445642418655916,5070.664868164063,0.1308671236038208,0.3850000098347664,0.2,0.0003,0.03325687,1880.277099609375,1350,,
134.34470752000001,5224,137,3.42,1,5480,0.8257631063461304,-3.6444496721029283,-0.027578784174911553,5098.641296386719,0.02274221181869507,0.2950000060722232,0.2,0.0003,0.030431066,2031.311279296875,1360,,
,,,,,5500,0.820936381816864,-3.626944562792778,-0.01334305119264172,5141.378228759766,0.10632264614105225,0.20250000469386578,0.2,0.0003,0.026242824,3653.238525390625,1370,5.0,-25.0
132.18608537,5246,138,3.49,1,5520,,,,,,,,,,,,,
124.12881696000001,5283,139,3.53,1,5560,0.8198574781417847,-3.617092105746269,-0.013376279970834704,3739.423902130127,0.09047973155975342,0.21000000443309547,0.2,0.0003,0.023227481,1428.8701171875,1380,,
,,,,,5600,0.8191347122192383,-3.612852418422699,-0.006470142657926781,7006.694483947754,0.03247576951980591,0.2900000074878335,0.2,0.0003,0.041790664,4381.84423828125,1390,4.0,5.656030654907227
119.38995437,5367,140,3.5,1,5600,,,,,,,,,,,,,
103.88070574,5907,141,3.33,0,5640,0.8159685134887695,-3.6041615664958955,-0.02490401014458259,3369.469175338745,0.10035020112991333,0.19000000394880773,0.2,0.0003,0.06083104,265.8903503417969,1400,,
96.23360746000002,6064,142,3.28,0,5680,0.8159458637237549,-3.5985731810331343,-0.01165990823923494,3448.901545715332,0.02533179521560669,0.19500000346451998,0.2,0.0003,0.01178596,1289.3382568359375,1410,,
,,,,,5700,0.814530611038208,-3.5934408992528915,-0.02249990813141267,3141.025277709961,0.1406307816505432,0.2650000063702464,0.2,0.0003,0.014396668,2307.14892578125,1420,5.0,240.0692310333252
97.82383593,6193,143,3.25,0,5720,,,,,,,,,,,,,
100.35720187999999,6265,144,3.28,0,5760,0.8118987083435059,-3.5869279116392137,0.005230998890765476,7645.798268890381,0.03965437412261963,0.1800000037997961,0.2,0.0003,0.022883743,6628.5537109375,1430,,
,,,,,5800,0.8134485483169556,-3.5821406960487367,-0.00014807808940533462,6926.975881958007,0.12808960676193237,0.155000002682209,0.2,0.0003,0.015975691,5416.33984375,1440,2.0,53.818321228027344
99.45327404,6354,145,3.28,0,5800,,,,,,,,,,,,,
96.84039545999998,6425,146,3.21,0,5840,0.8128082156181335,-3.5845819413661957,-0.03212925409097807,5242.827185058593,0.1433274745941162,0.3600000079721212,0.2,0.0003,0.038909096,989.0741577148438,1450,,
100.7615265,6511,147,3.17,0,5880,0.811252772808075,-3.5779579997062685,-0.011144874054616593,4302.149351119995,0.10885560512542725,0.17750000339001418,0.2,0.0003,0.034467436,2169.04736328125,1460,,
,,,,,5900,0.8124068975448608,-3.575785717368126,-0.01680386281426762,6730.798683166504,0.049642205238342285,0.39000000767409804,0.2,0.0003,0.0219485,1673.3570556640625,1470,3.0,56.59234619140625
101.17227145000001,6616,148,3.19,0,5920,,,,,,,,,,,,,
110.27313039,6845,149,3.34,0,5960,0.811944842338562,-3.5781404227018356,-0.026120070192846477,4127.887371063232,0.2682254910469055,0.16500000301748513,0.2,0.0003,0.0086985575,1464.78955078125,1480,,
,,,,,6000,0.8083042502403259,-3.5711495697498323,-0.014295692261403014,3172.1615856170656,0.21917957067489624,0.1675000036135316,0.2,0.0003,0.009763462,1398.4324951171875,1490,5.0,86.69585037231445
114.43332015999998,6971,150,3.39,0,6000,,,,,,,,,,,,,
110.85267922000001,7229,151,3.36,0,6040,0.8054258227348328,-3.5588977515697477,-0.029341274643875294,6863.564185333252,0.05298268795013428,0.31250000577419995,0.2,0.0003,0.041019253,3743.659423828125,1500,,
114.67030944999999,7306,152,3.48,0,6080,0.8047655820846558,-3.551308736205101,-0.009826391536262236,4658.922118377685,-0.0739513635635376,0.1350000023841858,0.2,0.0003,0.01586381,2200.744140625,1510,,
,,,,,6100,0.8056556582450867,-3.5496074318885804,0.00026238796635880135,2525.9833349227906,0.33267784118652344,0.22500000484287738,0.2,0.0003,0.010534683,927.5127563476562,1520,5.0,212.57714462280273
116.33337045999998,7428,153,3.55,0,6120,,,,,,,,,,,,,
117.97630034,7515,154,3.56,0,6160,0.8048261404037476,-3.5491146981716155,-0.0355816850438714,5186.484155273438,0.26464134454727173,0.26250000558793546,0.2,0.0003,0.012429597,491.0894775390625,1530,,
,,,,,6200,0.804865837097168,-3.5458914428949355,-0.009452808112237098,3117.440937614441,0.07515555620193481,0.2300000051036477,0.2,0.0003,0.026066456,896.21630859375,1540,3.0,106.6436996459961
117.51330419999998,7636,155,3.6,0,6200,,,,,,,,,,,,,
118.86521457,7809,156,3.66,0,6240,0.8025827407836914,-3.540752759575844,-0.00018206341635960133,4252.57327041626,0.15358632802963257,0.2275000050663948,0.2,0.0003,0.015337922,1883.973876953125,1550,,
121.40675448999998,7887,157,3.7,0,6280,0.803135097026825,-3.5372542828321456,-0.019875176092900793,5880.953317260743,0.10227686166763306,0.26250000633299353,0.2,0.0003,0.017532827,1482.4453125,1560,,
,,,,,6300,0.8032231330871582,-3.5375703066587447,-0.021615605212864465,2324.5888353347777,0.3410593271255493,0.13250000216066837,0.2,0.0003,0.013487244,1537.6392822265625,1570,4.0,194.1278533935547
116.92641459999997,7998,158,3.72,0,6320,,,,,,,,,,,,,
111.69853764999999,8075,159,3.73,0,6360,0.8076884150505066,-3.542377823591232,-0.009136009943904354,2301.1322757720945,0.21283477544784546,0.2000000039115548,0.2,0.0003,0.03529769,369.22674560546875,1580,,
,,,,,6400,0.8051040172576904,-3.544924834370613,-0.004758420132420738,1494.5388399124145,0.2198353409767151,0.2950000060722232,0.2,0.0003,0.033952557,403.1669616699219,1590,3.0,100.7044906616211
118.18711934,8172,160,3.87,0,6400,,,,,,,,,,,,,
112.00591428,8257,161,3.9,0,6440,0.8069812059402466,-3.539100721478462,0.2207660300011048,4657.242284393311,0.24551355838775635,0.7650000106543302,0.2,0.0003,0.19306748,1037.30859375,1600,,
105.13470118,8361,162,3.84,0,6480,0.8044227361679077,-3.538408634066582,-0.011448479671962563,2542.4181648254394,0.0486598014831543,0.17750000339001418,0.2,0.0003,0.0417851,471.3881530761719,1610,,
,,,,,6500,0.8042176961898804,-3.5317480087280275,-0.032429168162925626,5038.306112670898,0.13597393035888672,0.38500000908970833,0.2,0.0003,0.054792546,892.9361572265625,1620,5.0,158.07364463806152
98.95944206,8481,163,3.83,0,6520,,,,,,,,,,,,,
102.63564902,8587,164,3.83,0,6560,0.8057677149772644,-3.533900773525238,-0.01737347389171191,3130.687738800049,0.13385987281799316,0.2275000050663948,0.2,0.0003,0.0051154243,613.761474609375,1630,,
,,,,,6600,0.8060129880905151,-3.536831349134445,-0.04355845833255444,5237.60185546875,0.22181230783462524,0.4775000113993883,0.2,0.0003,0.03574085,6036.42724609375,1640,3.0,56.614776611328125
98.21957780000001,8695,165,3.73,0,6600,,,,,,,,,,,,,
100.97457516,8785,166,3.69,0,6640,0.805776834487915,-3.536502185463905,-0.020623256932758523,2155.3557357788086,0.3490070700645447,0.28500000648200513,0.2,0.0003,0.028813202,872.9664306640625,1650,,
104.06437623999999,8913,167,3.7,0,6680,0.8065488338470459,-3.538709196448326,-0.01461082514826557,7946.948739624024,-0.03766965866088867,0.09500000178813935,0.2,0.0003,0.018664684,3823.455322265625,1660,,
,,,,,6700,0.8070792555809021,-3.540269273519516,0.01625611308387307,2442.318146133423,0.2750113010406494,0.24750000517815351,0.2,0.0003,0.08536759,1888.666015625,1670,3.0,99.58930778503418
112.90539733,9031,168,3.69,0,6720,,,,,,,,,,,,,
113.99628541999999,9129,169,3.63,0,6760,0.8057866096496582,-3.5350037455558776,-0.020257656609755936,7214.944569396973,0.15133053064346313,0.3475000075995922,0.2,0.0003,0.020317584,2746.3603515625,1680,,
,,,,,6800,0.8066670298576355,-3.532891646027565,-0.022766293900931524,5019.690346431732,0.15309083461761475,0.32250000853091476,0.2,0.0003,0.053117782,4575.39990234375,1690,5.0,212.36607694625854
124.42244893000002,9245,170,3.63,0,6800,,,,,,,,,,,,,
131.91559943000001,9329,171,3.54,0,6840,0.8053245544433594,-3.532582402229309,-0.021611874467344028,8601.340686035157,0.13574767112731934,0.2900000065565109,0.2,0.0003,0.05125229,825.6122436523438,1700,,
135.78542483,9407,172,3.49,0,6880,0.8034642934799194,-3.528260964155197,-0.021798709619324654,10980.047662353516,0.02306365966796875,0.10250000152736902,0.2,0.0003,0.011420471,9251.322265625,1710,,
,,,,,6900,0.803264319896698,-3.5243299424648287,-0.03538111291229142,6825.211184692383,0.043808043003082275,0.3050000060349703,0.2,0.0003,0.017161153,5236.4013671875,1720,5.0,195.1966953277588
137.7513511,9518,173,3.48,0,6920,,,,,,,,,,,,,
140.60864804000002,9570,174,3.39,0,6960,0.8031513094902039,-3.523492169380188,-0.01902609860433584,6100.788781738282,0.12502402067184448,0.25750000551342966,0.2,0.0003,0.015907109,2735.129638671875,1730,,
,,,,,7000,0.8016109466552734,-3.520479053258896,-0.031484943954856126,8898.39026260376,0.0891948938369751,0.24500000532716512,0.2,0.0003,0.018620491,1389.9779052734375,1740,2.0,53.28348159790039
137.84775233,9599,175,3.25,0,7000,,,,,,,,,,,,,
127.20875043999999,9643,176,3.06,0,7040,0.8009240031242371,-3.5145486503839494,-0.019774895432419726,8386.018892669677,0.054359614849090576,0.2525000056251884,0.2,0.0003,0.025178049,1558.14306640625,1750,,
128.31708387,9663,177,2.98,0,7080,0.801513135433197,-3.514751249551773,-0.03529305322270375,9790.678549957276,0.061035215854644775,0.2850000062957406,0.2,0.0003,0.019869959,3371.817626953125,1760,,
,,,,,7100,0.8009874820709229,-3.514715054631233,-0.012929207613779003,5427.102554321289,0.17165178060531616,0.17000000346452,0.2,0.0003,0.01714605,3693.73486328125,1770,5.0,145.38952612876892
129.91895799000002,9684,178,3.06,0,7120,,,,,,,,,,,,,
126.39271405999997,9700,179,3.1,0,7160,0.8022935390472412,-3.516866943240166,-0.014441849922113758,5904.644635009766,0.10332286357879639,0.16250000316649676,0.2,0.0003,0.016518291,1026.2930908203125,1780,,
,,,,,7200,0.803259551525116,-3.520055133104324,-0.01924783991434197,7483.9364761352535,0.09056681394577026,0.16250000353902577,0.2,0.0003,0.022032961,2925.777587890625,1790,4.0,204.99562072753906
128.22200791999998,9779,180,3.19,0,7200,,,,,,,,,,,,,
130.74736856,9794,181,3.19,0,7240,0.8025006055831909,-3.5187995374202727,-0.03520202302721372,6073.161811828613,0.1136273741722107,0.3075000062584877,0.2,0.0003,0.028060324,2991.703857421875,1800,,
126.16519363000002,9811,182,3.21,0,7280,0.802897572517395,-3.51878616809845,-0.02186542612937048,12410.30444946289,0.010631024837493896,0.24000000599771737,0.2,0.0003,0.02223311,11585.0205078125,1810,,
,,,,,7300,0.8016756772994995,-3.5170760065317155,0.0006210870781069744,4181.483215332031,0.3104374408721924,0.28250000569969413,0.2,0.0003,0.183597,927.2368774414062,1820,5.0,222.13640594482422
124.37455214000002,9835,183,3.21,0,7320,,,,,,,,,,,,,
132.61569931000002,9852,184,3.38,0,7360,0.8035733103752136,-3.5180473744869234,-0.03243788490291992,4463.251906967163,0.12209635972976685,0.22500000428408384,0.2,0.0003,0.019201746,2051.244140625,1830,,
,,,,,7400,0.8025493025779724,-3.5175264149904253,0.002681486777582909,7198.173545074463,0.23873215913772583,0.1600000025704503,0.2,0.0003,0.0112350155,3246.501953125,1840,5.0,422.72731018066406
137.96724353999997,9877,185,3.43,0,7400,,,,,,,,,,,,,
131.91232664,9910,186,3.36,0,7440,0.8034347891807556,-3.5149289458990096,-0.03225539243621824,10093.029248046874,0.021733403205871582,0.2700000056996942,0.2,0.0003,0.023650136,1337.664306640625,1850,,
124.64370940999999,9926,187,3.25,0,7480,0.8002370595932007,-3.512090453505516,-0.017903511188869726,3239.276979827881,0.180006206035614,0.25500000584870575,0.2,0.0003,0.01920744,1817.2686767578125,1860,,
,,,,,7500,0.8002631664276123,-3.5017626136541367,-0.013878513965610184,6599.330918884278,0.1008826494216919,0.2900000061839819,0.2,0.0003,0.017852468,831.3649291992188,1870,5.0,240.99662017822266
128.41802366,9951,188,3.21,0,7520,,,,,,,,,,,,,
124.01221111999999,10017,189,3.23,0,7560,0.801047682762146,-3.503690332174301,-0.005763278294762131,8046.21700592041,0.09784972667694092,0.2375000048428774,0.2,0.0003,0.03941169,2051.74462890625,1880,,
,,,,,7600,0.8009964823722839,-3.506936863064766,-0.010429532724701863,4264.204835510254,0.22388845682144165,0.16250000279396773,0.2,0.0003,0.013950971,1218.673583984375,1890,1.0,-5.0
120.57916534,10040,190,3.19,0,7600,,,,,,,,,,,,,
124.90152591,10055,191,3.28,0,7640,0.802009105682373,-3.5093965768814086,-0.001641408316354509,7440.252767181397,-0.04441714286804199,0.17000000309199095,0.2,0.0003,0.011001739,1084.792236328125,1900,,
121.42768769999996,10072,192,3.19,0,7680,0.8013139963150024,-3.506794813275337,-0.018905760315537923,6054.41591796875,0.11401945352554321,0.31500000711530446,0.2,0.0003,0.024873544,3298.55322265625,1910,,
,,,,,7700,0.8020462393760681,-3.5075922697782516,-0.026469568761458496,8757.41217803955,0.06810790300369263,0.23250000551342964,0.2,0.0003,0.017560318,2396.05078125,1920,5.0,80.36281442642212
120.84028696,10092,193,3.26,0,7720,,,,,,,,,,,,,
116.65563861000001,10110,194,3.22,0,7760,0.8004795908927917,-3.5056196630001066,-0.027392243770591452,8062.338529968261,0.07936960458755493,0.1900000037625432,0.2,0.0003,0.022498954,991.7254028320312,1930,,
,,,,,7800,0.8006353378295898,-3.5037370145320894,-0.019318748160148967,5398.469223022461,0.06152951717376709,0.31750000808387996,0.2,0.0003,0.020205975,1552.8800048828125,1940,5.0,94.2495689690113
119.40763154,10181,195,3.26,0,7800,,,,,,,,,,,,,
117.88989837999999,10198,196,3.34,0,7840,0.8047217726707458,-3.5083712518215178,-0.00496525289287546,5043.878811645508,0.1054234504699707,0.17750000413507222,0.2,0.0003,0.03180042,2819.869140625,1950,,
116.50561757,10213,197,3.42,0,7880,0.807344377040863,-3.521864092350006,-0.0018930452461063396,5737.620726013183,0.07339900732040405,0.17000000271946192,0.2,0.0003,0.009293236,1459.3485107421875,1960,,
,,,,,7900,0.8043750524520874,-3.514980527758598,-0.007562929519044703,2862.4377769470216,0.2764549255371094,0.14750000275671482,0.2,0.0003,0.005813448,1976.4320068359375,1970,5.0,23.798179626464844
118.36032599,10234,198,3.51,0,7920,,,,,,,,,,,,,
129.18067633,10249,199,3.6,0,7960,0.8036203384399414,-3.503262034058571,-0.04258931773721997,10149.664225769044,0.11393982172012329,0.3850000087171793,0.2,0.0003,0.086189084,2091.628662109375,1980,,
,,,,,8000,0.804498553276062,-3.503607028722763,-0.017091318994498582,8262.954133605957,0.0793076753616333,0.1600000036880374,0.2,0.0003,0.01158526,1232.5872802734375,1990,3.0,93.05930137634277
122.93918723000003,10272,200,3.53,0,8000,,,,,,,,,,,,,
