eval/mean_ep_length,time/total_timesteps,eval/mean_reward,time/fps,time/iterations,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/loss,train/policy_gradient_loss,train/n_updates,train/clip_range,train/entropy_loss,train/explained_variance,train/std,train/approx_kl,train/clip_fraction,train/learning_rate,train/value_loss
5.0,560,22.78769326210022,,,,,,289.1817321777344,-0.0160398347356022,130,0.2,-4.150146025419235,0.014568924903869629,0.9659959077835083,0.014828153,0.1850000038743019,0.0003,398.5081515312195
,560,,0,14,6.624542419999999,755,3.26,,,,,,,,,,,
3.0,600,2.4401570558547974,,,,,,102.08319091796875,-0.015362548903214025,140,0.2,-4.136209791898727,0.011831045150756836,0.9566998481750488,0.018927261,0.11250000186264515,0.0003,113.52914488315582
,600,,0,15,6.627604120000001,775,3.32,,,,,,,,,,,
3.0,640,21.813429355621338,,,,,,427.2615661621094,-0.03691808030598622,150,0.2,-4.115092420578003,0.0022211074829101562,0.9544363021850586,0.021825932,0.27750000543892384,0.0003,367.9814322471619
,640,,0,16,7.969793219999999,794,3.31,,,,,,,,,,,
5.0,680,14.447044134140015,,,,,,162.98089599609375,-0.002049810203825464,160,0.2,-4.113183563947677,0.002771914005279541,0.9545921087265015,0.008817438,0.06500000096857547,0.0003,617.6482550621033
,680,,0,17,7.670875320000001,813,3.37,,,,,,,,,,,
5.0,720,51.46027946472168,,,,,,192.95655822753906,-0.011510467147638792,170,0.2,-4.106775480508804,-0.008847713470458984,0.9505450129508972,0.00450706,0.07250000145286321,0.0003,323.02516860961913
,720,,0,18,10.376915819999999,830,3.43,,,,,,,,,,,
4.0,760,9.294103622436523,,,,,,71.0516357421875,-0.020190251457461273,180,0.2,-4.095800566673279,0.03921478986740112,0.9480370283126831,0.035630204,0.21000000536441804,0.0003,487.0941905975342
,760,,0,19,12.666878409999999,848,3.56,,,,,,,,,,,
5.0,800,62.11421513557434,,,,,,24.640859603881836,-0.0429725875119766,190,0.2,-4.090836471319198,0.02570897340774536,0.9479751586914062,0.03598417,0.31500000730156896,0.0003,315.50155878067017
,800,,0,20,14.459025900000002,867,3.6,,,,,,,,,,,
5.0,840,23.273682594299316,,,,,,173.14364624023438,-0.013912400220579001,200,0.2,-4.089126992225647,-0.006511211395263672,0.9467986822128296,0.010486815,0.10250000171363353,0.0003,868.4113233566284
,840,,0,21,17.037635509999998,886,3.69,,,,,,,,,,,
5.0,880,43.29009389877319,,,,,,84.00992584228516,-0.01826071011764725,210,0.2,-4.088549560308456,-0.0025638341903686523,0.9474424719810486,0.021201842,0.18250000346451997,0.0003,303.9643898010254
,880,,0,22,17.4778917,906,3.6,,,,,,,,,,,
3.0,920,-1.3746623992919922,,,,,,121.21609497070312,-0.0177780972466826,220,0.2,-4.0876024723052975,-0.056830406188964844,0.9462942481040955,0.012683915,0.16750000324100256,0.0003,549.7099090576172
,920,,0,23,19.105870429999996,964,3.71,,,,,,,,,,,
1.0,960,-5.0,,,,,,45.06249237060547,0.0027982116155908397,230,0.2,-4.078476905822754,0.02824801206588745,0.9423362612724304,0.046527497,0.16000000406056641,0.0003,460.2921572685242
,960,,0,24,20.476969399999998,1004,3.74,,,,,,,,,,,
5.0,1000,1.5851449966430664,,,,,,296.2158203125,-0.01436056229329552,240,0.2,-4.067204165458679,0.02145373821258545,0.9394354820251465,0.0068748128,0.10250000189989805,0.0003,403.0766321182251
,1000,,0,25,18.59523578,1027,3.63,,,,,,,,,,,
5.0,1040,-6.584397315979004,,,,,,103.25692749023438,-0.02080764361973706,250,0.2,-4.059709054231644,0.02705395221710205,0.9381972551345825,0.027475856,0.2525000052526593,0.0003,213.45571064949036
,1040,,0,26,19.085550979999997,1048,3.69,,,,,,,,,,,
5.0,1080,46.2132408618927,,,,,,130.44557189941406,-0.019035892268584577,260,0.2,-4.0464424133300785,0.0416034460067749,0.9307365417480469,0.0218045,0.14500000271946192,0.0003,208.33298015594482
,1080,,1,27,19.30819819,1066,3.66,,,,,,,,,,,
5.0,1120,20.42897868156433,,,,,,175.1204833984375,-0.02883549889578716,270,0.2,-4.02634134888649,0.05756568908691406,0.9276699423789978,0.025637198,0.35750000812113286,0.0003,449.21601762771604
,1120,,1,28,18.86839292,1086,3.65,,,,,,,,,,,
4.0,1160,53.35383892059326,,,,,,107.62947845458984,-0.03285325289798493,280,0.2,-4.02219106554985,0.09116095304489136,0.9277420043945312,0.01376423,0.18250000420957804,0.0003,187.98779697418212
,1160,,1,29,20.698444100000003,1103,3.7,,,,,,,,,,,
5.0,1200,23.28640365600586,,,,,,225.44482421875,-0.025121452287203284,290,0.2,-4.019282871484757,0.0798497200012207,0.9265022277832031,0.011943096,0.2025000039488077,0.0003,468.3783046722412
,1200,,1,30,19.07479749,1124,3.67,,,,,,,,,,,
5.0,1240,48.892849922180176,,,,,,221.79898071289062,-0.03279280669419678,300,0.2,-4.014678144454956,0.05740159749984741,0.9251150488853455,0.02638791,0.250000006146729,0.0003,309.40729241371156
,1240,,1,31,19.127813709999998,1144,3.77,,,,,,,,,,,
5.0,1280,47.95686101913452,,,,,,182.50885009765625,-0.024065720035569026,310,0.2,-4.008985209465027,0.01114809513092041,0.9235225915908813,0.015004191,0.22750000469386578,0.0003,329.7168855190277
,1280,,1,32,20.069914089999997,1162,3.85,,,,,,,,,,,
5.0,1320,43.33971405029297,,,,,,47.99668502807617,-0.008934165035634578,320,0.2,-4.005799394845963,0.08920067548751831,0.922480046749115,0.0059903967,0.1375000024214387,0.0003,336.9464550971985
,1320,,1,33,21.933365950000002,1180,3.95,,,,,,,,,,,
5.0,1360,46.70518946647644,,,,,,225.94419860839844,-0.001408386279217666,330,0.2,-3.9990113854408262,0.11567491292953491,0.921175479888916,0.016484093,0.09000000227242708,0.0003,402.2467080116272
,1360,,1,34,21.806933080000004,1202,3.97,,,,,,,,,,,
5.0,1400,23.324594497680664,,,,,,234.58013916015625,-0.04040971977126902,340,0.2,-3.9934302031993867,-0.04777717590332031,0.9192724227905273,0.074013494,0.39750000797212126,0.0003,448.06616415977476
,1400,,1,35,24.36373225,1221,4.08,,,,,,,,,,,
5.0,1440,65.2642822265625,,,,,,106.91827392578125,-0.052973038895761417,350,0.2,-3.98725149333477,0.127602219581604,0.9181636571884155,0.020879887,0.44000001065433025,0.0003,449.6319976806641
,1440,,1,36,26.14331726,1240,4.12,,,,,,,,,,,
5.0,1480,46.11552333831787,,,,,,78.8169937133789,-0.013880789140603155,360,0.2,-3.98276823759079,0.05455142259597778,0.9163014888763428,0.008678595,0.052500000968575475,0.0003,523.6211832046508
,1480,,1,37,28.53781888,1261,4.15,,,,,,,,,,,
1.0,1520,-5.0,,,,,,311.59930419921875,-0.02191662458353676,370,0.2,-3.9753710269927978,0.15248775482177734,0.9142455458641052,0.017980594,0.12500000204890965,0.0003,489.5508282661438
,1520,,1,38,30.142618109999997,1277,4.18,,,,,,,,,,,
5.0,1560,34.46078862249851,,,,,,173.91058349609375,-0.005296151169986852,380,0.2,-3.9661131650209427,0.17018508911132812,0.9106136560440063,0.010853341,0.11000000163912774,0.0003,330.06466617584226
,1560,,1,39,31.357231719999994,1297,4.24,,,,,,,,,,,
4.0,1600,5.467444896697998,,,,,,484.2387390136719,-0.0392728769405221,390,0.2,-3.9543513745069503,0.15579015016555786,0.9075654745101929,0.011456831,0.20500000435858964,0.0003,463.5614978313446
,1600,,1,40,28.7987055,1317,4.14,,,,,,,,,,,
1.0,1640,-5.0,,,,,,132.25921630859375,-0.03534722833315751,400,0.2,-3.9455870032310485,0.01798999309539795,0.905044436454773,0.026968472,0.21750000417232512,0.0003,424.41732721328736
,1640,,1,41,29.54180512,1334,4.15,,,,,,,,,,,
3.0,1680,27.681321144104004,,,,,,123.69822692871094,-0.034992248791531885,410,0.2,-3.938980978727341,0.04036468267440796,0.9048537611961365,0.019273132,0.25500000566244124,0.0003,600.3473719596863
,1680,,1,42,30.093660860000004,1352,4.13,,,,,,,,,,,
5.0,1720,65.26634158194065,,,,,,55.61687088012695,-0.012801694704103283,420,0.2,-3.934749174118042,0.26639866828918457,0.9021191596984863,0.013205377,0.1550000024959445,0.0003,213.44335641860962
,1720,,1,43,31.52567228,1371,4.17,,,,,,,,,,,
5.0,1760,58.74655628204346,,,,,,209.21351623535156,-0.0025547175976680546,430,0.2,-3.9225810170173645,0.18788272142410278,0.8991207480430603,0.007326305,0.12750000227242708,0.0003,594.3300357818604
,1760,,1,44,31.93341319,1389,4.14,,,,,,,,,,,
5.0,1800,67.0036392211914,,,,,,337.73358154296875,-0.024055477125875767,440,0.2,-3.918278548121452,0.03989142179489136,0.9005188941955566,0.009919919,0.19750000406056642,0.0003,402.8555551528931
,1800,,1,45,34.54509353,1406,4.26,,,,,,,,,,,
2.0,1840,4.345449447631836,,,,,,194.70973205566406,-0.004770248356217055,450,0.2,-3.9210430145263673,0.24558371305465698,0.9016117453575134,0.010717129,0.16000000312924384,0.0003,376.8920437812805
,1840,,1,46,34.96497879,1424,4.24,,,,,,,,,,,
5.0,1880,79.37138366699219,,,,,,315.4661560058594,-0.016842068601035855,460,0.2,-3.9220918297767637,0.08683711290359497,0.9010915160179138,0.014698007,0.17250000331550835,0.0003,565.3534045219421
,1880,,1,47,34.80287111,1443,4.24,,,,,,,,,,,
5.0,1920,91.03604412078857,,,,,,584.0458374023438,-0.02216906814021058,470,0.2,-3.913696953654289,0.16117751598358154,0.8982536196708679,0.025112405,0.21500000432133676,0.0003,636.5104546546936
,1920,,1,48,36.43076695,1461,4.25,,,,,,,,,,,
2.0,1960,11.007793426513672,,,,,,332.0330505371094,-0.03235280756984138,480,0.2,-3.905493700504303,0.07696938514709473,0.8965920209884644,0.010849133,0.2525000056251884,0.0003,837.2080199241639
,1960,,1,49,35.98496445,1479,4.21,,,,,,,,,,,
5.0,2000,-13.00517189502716,,,,,,86.40890502929688,-0.01462766665528763,490,0.2,-3.8983528316020966,0.1993657350540161,0.8935338854789734,0.019169804,0.2000000039115548,0.0003,335.9738441824913
,2000,,1,50,38.17423187,1498,4.29,,,,,,,,,,,
5.0,2040,82.40484619140625,,,,,,219.35000610351562,-0.02227739831796498,500,0.2,-3.883530655503273,0.15775632858276367,0.8891154527664185,0.008008168,0.11000000182539224,0.0003,524.7214719772339
,2040,,1,51,40.814136340000005,1516,4.32,,,,,,,,,,,
5.0,2080,40.93172883987427,,,,,,375.0572509765625,-0.009681054699904056,510,0.2,-3.8728861689567564,0.1433868408203125,0.887537956237793,0.011237633,0.12500000204890965,0.0003,784.3015964508056
,2080,,1,52,42.64792733,1533,4.32,,,,,,,,,,,
3.0,2120,17.51131534576416,,,,,,89.79463958740234,-0.040946329245343804,520,0.2,-3.8612553983926774,0.21636170148849487,0.8830744624137878,0.03135773,0.35250000897794964,0.0003,584.2823714256286
,2120,,1,53,42.27890999,1552,4.29,,,,,,,,,,,
4.0,2160,48.83551788330078,,,,,,733.1004638671875,-0.010728049695753727,530,0.2,-3.8477598994970323,0.19120818376541138,0.8811714053153992,0.020129118,0.11750000193715096,0.0003,493.09903581142424
,2160,,1,54,42.43962983,1572,4.28,,,,,,,,,,,
4.0,2200,46.31394386291504,,,,,,70.17833709716797,-0.01479055892341421,540,0.2,-3.8408611953258514,0.2611686587333679,0.8793815970420837,0.009229535,0.3600000085309148,0.0003,259.0997392654419
,2200,,1,55,43.38202423,1590,4.25,,,,,,,,,,,
5.0,2240,34.26763102412224,,,,,,541.507568359375,-0.026229141369403842,550,0.2,-3.8368396282196047,0.060429394245147705,0.8798197507858276,0.014789543,0.19250000398606062,0.0003,839.453420829773
,2240,,1,56,43.35782814,1608,4.24,,,,,,,,,,,
5.0,2280,59.637529373168945,,,,,,314.5914306640625,-0.02509348034473078,560,0.2,-3.835294744372368,0.02511155605316162,0.8779563307762146,0.021809325,0.1925000037997961,0.0003,419.75586729049684
,2280,,1,57,44.62361729000001,1627,4.32,,,,,,,,,,,
5.0,2320,66.86643314361572,,,,,,268.4952392578125,-0.008515875856392085,570,0.2,-3.820662647485733,0.3213631510734558,0.8709698915481567,0.02495252,0.20250000432133675,0.0003,365.1059583902359
,2320,,1,58,42.699687299999994,1645,4.31,,,,,,,,,,,
5.0,2360,40.964408457279205,,,,,,37.5386962890625,-0.02682982104102848,580,0.2,-3.7999601900577544,0.19262093305587769,0.8673526644706726,0.07136375,0.33250000774860383,0.0003,475.96948566436765
,2360,,1,59,41.99990853,1662,4.31,,,,,,,,,,,
5.0,2400,85.93891668319702,,,,,,186.0780029296875,-0.021110446579696147,590,0.2,-3.783678078651428,0.02695465087890625,0.8611090183258057,0.014072988,0.2000000039115548,0.0003,636.0965722084045
,2400,,1,60,44.33591575000001,1680,4.32,,,,,,,,,,,
5.0,2440,25.430727005004883,,,,,,532.895751953125,-0.01905474755913019,600,0.2,-3.76815744638443,0.036016643047332764,0.8600694537162781,0.014656629,0.1375000024214387,0.0003,776.8334603309631
,2440,,1,61,43.330960950000005,1698,4.34,,,,,,,,,,,
5.0,2480,82.57688999176025,,,,,,35.552978515625,-0.021018766395718556,610,0.2,-3.7609923243522645,0.12610399723052979,0.8559722900390625,0.045502767,0.27000000663101675,0.0003,445.47723350524905
,2480,,1,62,44.338757369999996,1714,4.4,,,,,,,,,,,
5.0,2520,68.16734409332275,,,,,,123.19515991210938,-0.011948529498185945,620,0.2,-3.7493278831243515,0.23562735319137573,0.8550328612327576,0.03723497,0.15000000298023225,0.0003,382.63208093643186
,2520,,1,63,44.93939607,1731,4.44,,,,,,,,,,,
5.0,2560,49.92583656311035,,,,,,161.26284790039062,0.007631909528572578,630,0.2,-3.7430020391941072,0.16170984506607056,0.8531103134155273,0.03938561,0.4350000098347664,0.0003,454.2094138622284
,2560,,1,64,45.63164373999999,1749,4.47,,,,,,,,,,,
5.0,2600,40.70289123058319,,,,,,104.99895477294922,-0.006626700247179551,640,0.2,-3.7347171306610107,0.37029141187667847,0.850993812084198,0.008075369,0.11000000182539224,0.0003,270.6827455997467
,2600,,1,65,46.92709422,1766,4.46,,,,,,,,,,,
3.0,2640,26.16067409515381,,,,,,264.7044677734375,0.005816566169814896,650,0.2,-3.7281511962413787,0.11092990636825562,0.8497636318206787,0.022132598,0.1925000037997961,0.0003,542.4986688613892
,2640,,1,66,46.70580221,1781,4.48,,,,,,,,,,,
5.0,2680,67.26921606063843,,,,,,116.74321746826172,-0.03657614676931189,660,0.2,-3.7255771577358248,0.27564090490341187,0.8501447439193726,0.03176059,0.3625000089406967,0.0003,457.29512348175047
,2680,,1,67,49.04335533,1797,4.53,,,,,,,,,,,
5.0,2720,45.45788645744324,,,,,,70.05934143066406,-0.0273018910974497,670,0.2,-3.727387312054634,0.23407632112503052,0.851244330406189,0.027072836,0.2650000061839819,0.0003,640.1795144557952
,2720,,1,68,50.10555834000001,1816,4.5,,,,,,,,,,,
2.0,2760,7.867457389831543,,,,,,391.7626037597656,-0.012882053575876861,680,0.2,-3.730060252547264,0.12098002433776855,0.852175235748291,0.022804322,0.20750000439584254,0.0003,621.3680055618286
,2760,,1,69,52.55839357000001,1831,4.48,,,,,,,,,,,
5.0,2800,92.39138126373291,,,,,,587.0448608398438,-0.013068693475543115,690,0.2,-3.727952429652214,0.16507667303085327,0.8499444723129272,0.019771008,0.10750000234693288,0.0003,695.4818330764771
,2800,,1,70,52.642002579999996,1850,4.48,,,,,,,,,,,
5.0,2840,78.70022010803223,,,,,,379.3739929199219,-0.02100112652213284,700,0.2,-3.7176916867494585,0.05712127685546875,0.8461905717849731,0.037499655,0.3125000072643161,0.0003,815.4935748100281
,2840,,1,71,52.959505300000004,1866,4.56,,,,,,,,,,,
5.0,2880,86.07829093933105,,,,,,150.64430236816406,-0.06473913810506926,710,0.2,-3.707445925474167,0.2905171513557434,0.8446852564811707,0.11440309,0.48500000927597287,0.0003,520.7182733535767
,2880,,1,72,53.13382816999999,1886,4.61,,,,,,,,,,,
5.0,2920,84.13411882519722,,,,,,597.3204956054688,-0.03634660554336733,720,0.2,-3.7013593673706056,0.13013297319412231,0.8420130014419556,0.030884348,0.25000000558793545,0.0003,750.6631757736207
,2920,,1,73,54.18162392,1904,4.59,,,,,,,,,,,
4.0,2960,55.145904541015625,,,,,,258.3533020019531,-0.02147201610809134,730,0.2,-3.6930481046438217,0.11750644445419312,0.8420965671539307,0.022523258,0.36250000819563866,0.0003,759.2768745422363
,2960,,1,74,52.81569454,1923,4.58,,,,,,,,,,,
5.0,3000,62.83333969116211,,,,,,111.6113510131836,-0.003322893172153263,740,0.2,-3.686297005414963,0.33456337451934814,0.8366473913192749,0.031895366,0.4375000100582838,0.0003,218.3159631729126
,3000,,1,75,52.314077129999994,1941,4.47,,,,,,,,,,,
5.0,3040,76.80239677429199,,,,,,311.47967529296875,-0.005714454960689186,750,0.2,-3.6637458384037016,0.08536988496780396,0.8323754072189331,0.018105377,0.15500000305473804,0.0003,610.8570434570313
,3040,,1,76,53.00146883000002,1960,4.5,,,,,,,,,,,
5.0,3080,71.57926082611084,,,,,,256.35992431640625,-0.016789472123382422,760,0.2,-3.647251436114311,0.28034114837646484,0.8283774256706238,0.038344212,0.40500001050531864,0.0003,582.3427627563476
,3080,,1,77,53.09942181,1978,4.44,,,,,,,,,,,
5.0,3120,100.5514907836914,,,,,,295.79681396484375,-0.016333320151024955,770,0.2,-3.637953218817711,0.1574893593788147,0.8278157114982605,0.029348375,0.38000000901520253,0.0003,804.1753805160522
,3120,,1,78,52.39623288,1995,4.45,,,,,,,,,,,
5.0,3160,84.15140628814697,,,,,,126.74952697753906,-0.02397328528830256,780,0.2,-3.6330432415008547,0.17932546138763428,0.8259599208831787,0.016845774,0.24250000584870576,0.0003,635.2025625228882
,3160,,1,79,52.144884929999996,2012,4.51,,,,,,,,,,,
5.0,3200,94.3600492477417,,,,,,90.10556030273438,-0.0065730993731995205,790,0.2,-3.6168036282062532,0.2918465733528137,0.8202351331710815,0.010838989,0.12000000197440386,0.0003,388.9368768692017
,3200,,1,80,51.325602919999994,2029,4.5,,,,,,,,,,,
5.0,3240,36.825111865997314,,,,,,288.31744384765625,-0.0030274601449491456,800,0.2,-3.5952175199985503,0.22315073013305664,0.817509114742279,0.01116915,0.20750000458210707,0.0003,439.3346606254578
,3240,,1,81,51.92168196999999,2045,4.5,,,,,,,,,,,
5.0,3280,99.85826873779297,,,,,,172.2480926513672,-0.0017159025688306517,810,0.2,-3.5777182042598725,0.21028101444244385,0.8110553026199341,0.032107145,0.2750000059604645,0.0003,421.08834013938906
,3280,,1,82,52.85676902,2062,4.52,,,,,,,,,,,
5.0,3320,78.63315391540527,,,,,,46.212162017822266,-0.013331261329803968,820,0.2,-3.561389979720116,0.3560308814048767,0.8108472228050232,0.03120863,0.2400000046938658,0.0003,368.2948187351227
,3320,,1,83,55.10043358000001,2080,4.52,,,,,,,,,,,
5.0,3360,45.099486351013184,,,,,,290.9123840332031,-0.027324931830225975,830,0.2,-3.5568132638931274,0.2425236701965332,0.8098268508911133,0.01643116,0.15500000286847354,0.0003,525.363562965393
,3360,,1,84,55.67480125999999,2097,4.56,,,,,,,,,,,
5.0,3400,20.42671224474907,,,,,,55.66529083251953,-0.020900497749607894,840,0.2,-3.5488785922527315,0.38582563400268555,0.808146595954895,0.015607716,0.21250000447034836,0.0003,310.6994507789612
,3400,,1,85,56.459837589999985,2113,4.58,,,,,,,,,,,
5.0,3440,89.49803733825684,,,,,,249.5780792236328,-0.042957244821882345,850,0.2,-3.5408049017190932,0.30560314655303955,0.8059856295585632,0.043968774,0.33000000678002833,0.0003,475.06328225135803
,3440,,1,86,58.272250490000005,2130,4.63,,,,,,,,,,,
5.0,3480,72.38687062263489,,,,,,409.78607177734375,-0.03624042166877189,860,0.2,-3.5294322967529297,0.22556936740875244,0.8033515810966492,0.019045888,0.4525000110268593,0.0003,662.9650541782379
,3480,,1,87,60.54413809999999,2147,4.69,,,,,,,,,,,
5.0,3520,67.02042555809021,,,,,,358.9012756347656,-0.012256268242344959,870,0.2,-3.52244111597538,0.3300219178199768,0.8014633059501648,0.09856452,0.24500000439584255,0.0003,570.5647830963135
,3520,,1,88,59.29443269,2164,4.66,,,,,,,,,,,
5.0,3560,34.21838092803955,,,,,,811.5506591796875,-0.01700824772233318,880,0.2,-3.5180847346782684,0.07357281446456909,0.8022145628929138,0.010119063,0.11750000230967998,0.0003,748.9173761367798
,3560,,1,89,58.70557252999999,2181,4.68,,,,,,,,,,,
5.0,3600,58.63934803009033,,,,,,304.8409729003906,-0.022887032647922755,890,0.2,-3.513575965166092,0.31266874074935913,0.7997437715530396,0.014743375,0.21250000428408383,0.0003,387.3325380325317
,3600,,1,90,58.14333011000001,2198,4.64,,,,,,,,,,,
5.0,3640,69.38818895816803,,,,,,113.53596496582031,-0.026846875163173543,900,0.2,-3.4976930916309357,-0.2788294553756714,0.7953705191612244,0.072068445,0.37250000797212124,0.0003,496.99985827207564
,3640,,1,91,59.27140365999999,2215,4.66,,,,,,,,,,,
5.0,3680,73.52212727069855,,,,,,121.46725463867188,-0.028447900444443786,910,0.2,-3.4865043997764587,0.44052207469940186,0.7921988368034363,0.056626707,0.3300000062212348,0.0003,279.3914158821106
,3680,,1,92,60.91744103,2231,4.67,,,,,,,,,,,
5.0,3720,75.6234622001648,,,,,,77.99407196044922,-0.0026611722048983212,920,0.2,-3.47829070687294,0.4386703372001648,0.7930750846862793,0.01835857,0.25000000540167094,0.0003,309.4727443695068
,3720,,1,93,61.17922154,2249,4.67,,,,,,,,,,,
5.0,3760,72.67255973815918,,,,,,183.4749298095703,-0.0022541763300978346,930,0.2,-3.4814666360616684,0.2315279245376587,0.7938289642333984,0.056273155,0.19750000443309546,0.0003,537.3088888168335
,3760,,1,94,59.56454880000001,2266,4.59,,,,,,,,,,,
5.0,3800,81.47407150268555,,,,,,207.12208557128906,-0.008689017944270749,940,0.2,-3.4792926788330076,0.2321057915687561,0.7921838760375977,0.014668198,0.23000000398606063,0.0003,570.69459400177
,3800,,1,95,60.518520759999994,2282,4.59,,,,,,,,,,,
5.0,3840,85.47782516479492,,,,,,198.42909240722656,-0.015093505414188257,950,0.2,-3.4695396810770034,0.20391035079956055,0.7903910875320435,0.011117195,0.2000000039115548,0.0003,572.6215235710144
,3840,,1,96,61.78209081999999,2300,4.58,,,,,,,,,,,
5.0,3880,48.14273738861084,,,,,,165.0035858154297,-0.016600005088494064,960,0.2,-3.4625949054956435,0.36227381229400635,0.7890074253082275,0.048560645,0.14750000275671482,0.0003,468.3041192054749
,3880,,1,97,63.790576220000005,2318,4.56,,,,,,,,,,,
5.0,3920,79.06440258026123,,,,,,19.35541343688965,-0.014948695883467745,970,0.2,-3.453671857714653,0.1860809326171875,0.7862047553062439,0.034212254,0.3350000077858567,0.0003,588.7280220985413
,3920,,1,98,61.807953899999994,2335,4.53,,,,,,,,,,,
4.0,3960,25.626721620559692,,,,,,288.52923583984375,-0.03302399329510195,980,0.2,-3.442360442876816,0.2939103841781616,0.7825828790664673,0.026279509,0.2650000061839819,0.0003,577.8798373222351
,3960,,1,99,62.35374389,2352,4.56,,,,,,,,,,,
4.0,4000,42.066222190856934,,,,,,78.28595733642578,-0.012774393184445221,990,0.2,-3.434428337216377,0.22401517629623413,0.7831417322158813,0.0076554767,0.19250000398606062,0.0003,527.3764729499817
,4000,,1,100,64.12720564,2369,4.59,,,,,,,,,,,
5.0,4040,80.50088882446289,,,,,,361.0150451660156,-0.00736087417753879,1000,0.2,-3.423848178982735,0.3666306138038635,0.7789807319641113,0.020463068,0.34750000685453414,0.0003,455.07456793785093
,4040,,1,101,65.4791431,2386,4.59,,,,,,,,,,,
5.0,4080,35.85693693161011,,,,,,101.34554290771484,0.023965033306594708,1010,0.2,-3.4107034713029862,0.35964637994766235,0.7774629592895508,0.020122837,0.42000000886619093,0.0003,445.2556827485561
,4080,,1,102,67.95836621999999,2406,4.64,,,,,,,,,,,
5.0,4120,105.54387378692627,,,,,,161.00457763671875,-0.005877262969734143,1020,0.2,-3.408749741315842,0.2769995331764221,0.7777024507522583,0.014078748,0.30250000711530445,0.0003,443.4247176170349
,4120,,1,103,69.96319104,2424,4.66,,,,,,,,,,,
5.0,4160,48.40799176692963,,,,,,174.33799743652344,-0.02710117655835349,1030,0.2,-3.405952271819115,0.3450295329093933,0.776026725769043,0.026401374,0.3075000075623393,0.0003,560.46116771698
,4160,,1,104,69.53399562999999,2443,4.62,,,,,,,,,,,
5.0,4200,86.55240488052368,,,,,,357.8482360839844,-0.006167407000320968,1040,0.2,-3.4006278425455094,0.14091986417770386,0.774632453918457,0.012896017,0.33000000808387997,0.0003,753.7569105148316
,4200,,1,105,70.53961897,2459,4.63,,,,,,,,,,,
5.0,4240,101.07516670227051,,,,,,464.1878967285156,0.018662418661770052,1050,0.2,-3.3957568645477294,0.24064016342163086,0.774323582649231,0.03485322,0.3925000075250864,0.0003,572.7564966201783
,4240,,1,106,71.84580902,2475,4.63,,,,,,,,,,,
5.0,4280,83.28234672546387,,,,,,214.6365966796875,-0.011230655581312022,1060,0.2,-3.395146903395653,0.3004835844039917,0.7739195823669434,0.110553116,0.2875000050291419,0.0003,620.4173480033875
,4280,,1,107,70.39303081999998,2492,4.58,,,,,,,,,,,
5.0,4320,106.63977813720703,,,,,,782.3340454101562,-0.029827840331126933,1070,0.2,-3.3935285300016402,0.18165528774261475,0.7735966444015503,0.02304085,0.28250000551342963,0.0003,787.44453830719
,4320,,1,108,70.66649745,2509,4.61,,,,,,,,,,,
5.0,4360,83.95438504219055,,,,,,378.27490234375,-0.026575529120309492,1080,0.2,-3.3794778168201445,0.20399582386016846,0.7696442604064941,0.041710593,0.32750000674277546,0.0003,699.507326889038
,4360,,1,109,71.48003048999999,2527,4.57,,,,,,,,,,,
5.0,4400,64.32148623466492,,,,,,228.0040740966797,-0.03388041649566729,1090,0.2,-3.3708364576101304,0.32080256938934326,0.7701150178909302,0.034125276,0.32000000681728125,0.0003,641.9499544143677
,4400,,1,110,72.20980232999999,2545,4.55,,,,,,,,,,,
5.0,4440,49.58376717567444,,,,,,201.3280792236328,0.01442176138341893,1100,0.2,-3.3775000303983687,0.28081512451171875,0.7724704146385193,0.24415223,0.6975000062957406,0.0003,492.31960532665255
,4440,,1,111,72.23611570999999,2561,4.58,,,,,,,,,,,
5.0,4480,76.1386194229126,,,,,,204.60870361328125,-0.018131161703495314,1110,0.2,-3.3825947016477587,0.3207353949546814,0.7736625671386719,0.023313198,0.3075000071898103,0.0003,417.79076728820803
,4480,,1,112,71.73495898,2579,4.57,,,,,,,,,,,
5.0,4520,49.47934913635254,,,,,,54.45825958251953,-0.007244086554128448,1120,0.2,-3.3788828283548353,0.32857006788253784,0.7717688083648682,0.006758547,0.20250000413507224,0.0003,495.91058654785155
,4520,,1,113,70.06977254000002,2596,4.56,,,,,,,,,,,
5.0,4560,99.16989326477051,,,,,,129.99378967285156,0.018481683140271342,1130,0.2,-3.3619869619607927,0.17290371656417847,0.7665122747421265,0.056692794,0.2500000050291419,0.0003,633.5435220718384
,4560,,1,114,68.73682841,2611,4.54,,,,,,,,,,,
5.0,4600,96.52174758911133,,,,,,159.2721405029297,-0.01707572933071786,1140,0.2,-3.3484816372394564,0.2974253296852112,0.7657932043075562,0.044448666,0.23750000577419997,0.0003,372.1003034591675
,4600,,1,115,69.47723349,2628,4.58,,,,,,,,,,,
5.0,4640,57.01407051086426,,,,,,152.0550537109375,-0.010261954448069455,1150,0.2,-3.3407912999391556,0.36066102981567383,0.7605760097503662,0.009703365,0.14250000230968,0.0003,430.7446057677269
,4640,,1,116,69.85684172,2644,4.61,,,,,,,,,,,
5.0,4680,39.56137052597478,,,,,,188.9403533935547,-0.028769027089729206,1160,0.2,-3.322394201159477,0.165871262550354,0.7597059011459351,0.010091078,0.13750000279396773,0.0003,677.3741773605346
