time/episodes,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/fps,eval/mean_reward,eval/mean_ep_length,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate
1968,7706,17.67353138,1.42,5610,0,,,131.95236206054688,5509,0.9386288523674011,0.001
1972,7710,17.47353138,1.46,5618,0,,,77.7340274810791,5517,2.897767186164856,0.001
1976,7715,17.32353138,1.49,5626,0,,,4.27429723739624,5525,4.903283596038818,0.001
1980,7721,17.37353138,1.48,5630,0,,,59.79113006591797,5529,6.222829341888428,0.001
1984,7725,16.1315145,1.46,5634,0,,,42.863887786865234,5533,7.189938545227051,0.001
,,,,5640,,-5.0,1.0,36.690322685241696,5539,6.944943904876709,0.001
1988,7733,15.217075439999999,1.49,5642,0,,,48.70376968383789,5541,10.150801658630371,0.001
1992,7737,13.632220499999999,1.47,5646,0,,,57.28373336791992,5545,8.096905708312988,0.001
1996,7743,6.73032236,1.38,5650,0,,,34.648345947265625,5549,9.240221977233887,0.001
2000,7749,2.52220516,1.33,5654,0,,,30.425312042236328,5553,9.147027969360352,0.001
2004,7753,2.1222051599999996,1.41,5666,0,,,32.33567008972168,5565,8.400591373443604,0.001
2008,7758,2.1222051599999996,1.41,5670,0,,,29.500946044921875,5569,6.577658176422119,0.001
2012,7762,0.5319065799999998,1.39,5674,0,,,24.445186614990234,5573,7.300872802734375,0.001
,,,,5680,,-25.0,5.0,40.470359802246094,5576,8.061633110046387,0.001
2016,7774,-1.3710301200000004,1.41,5682,0,,,26.8150577545166,5581,8.138774156570435,0.001
2020,7779,-7.1,1.42,5694,0,,,20.76618194580078,5589,6.724555492401123,0.001
2024,7783,-7.0,1.4,5698,0,,,7.114275932312012,5597,8.350957870483398,0.001
2028,7787,-7.0,1.4,5702,0,,,20.130117416381836,5601,8.767386436462402,0.001
2032,7791,-7.2,1.44,5710,0,,,34.32434844970703,5605,6.123761177062988,0.001
2036,7796,-7.2,1.44,5718,0,,,10.451187133789062,5617,7.076087951660156,0.001
,,,,5720,,-5.0,1.0,8.169670104980469,5619,8.38584041595459,0.001
2040,7805,-7.2,1.44,5722,0,,,37.62541198730469,5621,8.02384090423584,0.001
2044,7809,-7.2,1.44,5726,0,,,22.503868103027344,5625,7.5691237449646,0.001
2048,7815,-7.4,1.48,5734,0,,,26.555768966674805,5633,7.640821933746338,0.001
2052,7878,-7.45,1.49,5739,0,,,18.051419734954834,5638,8.587847709655762,0.001
2056,7885,-7.65,1.53,5747,0,,,34.32722473144531,5642,7.647653102874756,0.001
2060,7888,-7.45,1.49,5751,0,,,14.215999603271484,5650,6.235969543457031,0.001
2064,7893,-7.45,1.49,5755,0,,,3.6447501182556152,5654,7.301033020019531,0.001
,,,,5760,,-25.0,5.0,14.524847030639648,5655,,0.001
2068,7905,-7.65,1.53,5763,0,,,19.072235107421875,5662,8.387672424316406,0.001
2072,7914,-7.45,1.49,5767,0,,,1.5459566116333008,5666,5.872804164886475,0.001
2076,7918,-7.45,1.49,5775,0,,,5.717661380767822,5674,8.063542366027832,0.001
2080,7923,-7.65,1.53,5783,0,,,13.29813289642334,5678,8.481832504272461,0.001
2084,7930,-7.85,1.57,5791,0,,,13.167796325683593,5690,6.797778129577637,0.001
2088,7935,-7.65,1.53,5795,0,,,4.390422821044922,5694,6.8176589012146,0.001
2092,7940,-7.65,1.53,5799,0,,,47.08789825439453,5698,9.848071098327637,0.001
,,,,5800,,-5.0,1.0,4.103935241699219,5699,,0.001
2096,7948,-7.85,1.57,5807,0,,,17.926044464111328,5706,5.889751434326172,0.001
2100,7952,-8.25,1.65,5819,0,,,23.976231384277344,5718,8.751376469930014,0.001
2104,7956,-8.05,1.61,5827,0,,,30.903934478759766,5726,9.464163780212402,0.001
2108,7962,-8.25,1.65,5835,0,,,32.018043518066406,5734,8.435385704040527,0.001
2112,7965,-8.25,1.65,5839,0,,,15.551437377929688,5738,7.403900146484375,0.001
,,,,5840,,-5.0,1.0,9.777229309082031,5739,,0.001
2116,7977,-8.05,1.61,5843,0,,,42.68913650512695,5742,10.314715385437012,0.001
2120,7982,-7.85,1.57,5851,0,,,10.07686996459961,5746,9.292333602905273,0.001
2124,7986,-7.85,1.57,5855,0,,,11.479697227478027,5754,9.106673240661621,0.001
2128,7991,-8.05,1.61,5863,0,,,22.69874801635742,5762,10.274136225382486,0.001
2132,7995,-7.85,1.57,5867,0,,,23.478984832763672,5766,7.651008129119873,0.001
2136,7999,-7.65,1.53,5871,0,,,11.451431274414062,5770,8.319808959960938,0.001
2140,8003,-7.65,1.53,5875,0,,,7.112030506134033,5774,7.741115093231201,0.001
,,,,5880,,-25.0,5.0,7.340147972106934,5775,,0.001
2144,8015,-8.05,1.61,5887,0,,,21.141526412963866,5786,7.7104560534159345,0.001
2148,8019,-7.85,1.57,5891,0,,,34.41166687011719,5790,8.337785720825195,0.001
2152,8024,-8.2,1.64,5903,0,,,7.192229270935059,5798,8.538488388061523,0.001
2156,8028,-8.2,1.64,5911,0,,,29.433975219726562,5810,8.2394437789917,0.001
2160,8032,-8.2,1.64,5915,0,,,37.61360168457031,5814,7.038608074188232,0.001
2164,8035,-8.2,1.64,5919,0,,,37.04829406738281,5818,9.827394485473633,0.001
,,,,5920,,-5.0,1.0,15.616908073425293,5819,,0.001
2168,8045,-8.0,1.6,5923,0,,,12.476818084716797,5822,7.383998394012451,0.001
2172,8049,-8.2,1.64,5931,0,,,22.915090560913086,5830,7.169396082560222,0.001
2176,8052,-8.0,1.6,5935,0,,,13.417705535888672,5834,7.961917400360107,0.001
2180,8055,-7.8,1.56,5939,0,,,26.910694122314453,5838,6.320652484893799,0.001
2184,8059,-7.6,1.52,5943,0,,,13.336275100708008,5842,8.191427230834961,0.001
2188,8063,-7.8,1.56,5951,0,,,9.817758321762085,5850,6.612541039784749,0.001
2192,8067,-7.8,1.56,5955,0,,,5.157183647155762,5854,6.306003570556641,0.001
2196,8072,-7.6,1.52,5959,0,,,37.12847137451172,5858,8.127537727355957,0.001
,,,,5960,,-5.0,1.0,3.5871009826660156,5859,,0.001
2200,8079,-7.2,1.44,5963,0,,,5.122016906738281,5862,6.8662567138671875,0.001
2204,8083,-7.0,1.4,5967,0,,,4.2542219161987305,5866,6.666255950927734,0.001
2208,8089,-7.0,1.4,5975,0,,,11.193294525146484,5874,7.912437438964844,0.001
2212,8094,-7.2,1.44,5983,0,,,18.66803722381592,5882,8.038036187489828,0.001
2216,8100,-7.4,1.48,5991,0,,,1.7171186208724976,5886,5.84105110168457,0.001
2220,8104,-7.2,1.44,5995,0,,,52.49003982543945,5894,10.310661315917969,0.001
,,,,6000,,-25.0,5.0,17.466835021972656,5895,,0.001
2224,8116,-7.6,1.52,6007,0,,,29.285524368286133,5906,7.795933723449707,0.001
2228,8123,-7.6,1.52,6015,0,,,37.59412307739258,5914,9.129268964131674,0.001
