eval/mean_reward,time/total_timesteps,eval/mean_ep_length,rollout/ep_len_mean,time/fps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,train/std,train/approx_kl,train/clip_range,train/n_updates,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/loss,train/explained_variance,train/entropy_loss
60.096351623535156,7600,3.0,,,,,,0.8195611238479614,0.0077247084,0.2,1890,0.0003,13442.42424621582,-0.020989215033478104,0.15750000290572644,6103.65234375,0.11619645357131958,-3.610007593035698
,7600,,3.54,1,190,6771,193.13988556,,,,,,,,,,,
299.582950592041,7640,5.0,,,,,,0.8157613277435303,0.015410788,0.2,1900,0.0003,12043.103762817384,-0.00859108788521552,0.2800000060349703,4535.57080078125,0.1086699366569519,-3.590394452214241
,7640,,3.62,1,191,6798,200.01485798,,,,,,,,,,,
426.0652561187744,7680,5.0,,,,,,0.8189632296562195,0.020469435,0.2,1910,0.0003,13350.78140563965,-0.03412137363113288,0.33250000830739734,8943.6416015625,0.1772557497024536,-3.587354815006256
,7680,,3.62,1,192,6828,203.88197816999997,,,,,,,,,,,
246.53063201904297,7720,3.0,,,,,,0.8196935653686523,0.03019179,0.2,1920,0.0003,8098.876487541199,-0.022114650870098555,0.4475000103935599,4942.623046875,0.27824002504348755,-3.5925263345241545
,7720,,3.71,1,193,6846,210.43137389,,,,,,,,,,,
324.48307037353516,7760,5.0,,,,,,0.8203710317611694,0.018616267,0.2,1930,0.0003,11793.322232055663,-0.010658328558420183,0.10000000204890966,5257.69140625,0.0970616340637207,-3.5937669068574905
,7760,,3.71,1,194,6868,215.89246634,,,,,,,,,,,
356.07040786743164,7800,5.0,,,,,,0.820363461971283,0.012699273,0.2,1940,0.0003,17205.184167480467,-0.009730053934945327,0.14250000268220903,15030.306640625,-0.0037965774536132812,-3.593037188053131
,7800,,3.71,1,195,6889,215.56438086999998,,,,,,,,,,,
158.66692924499512,7840,5.0,,,,,,0.8198461532592773,0.018389504,0.2,1950,0.0003,14587.238642120361,-0.02033846048740088,0.22250000406056641,7590.07275390625,0.031861186027526855,-3.5920329123735426
,7840,,3.58,1,196,6918,207.19736396999997,,,,,,,,,,,
199.83834838867188,7880,4.0,,,,,,0.8161856532096863,0.023655457,0.2,1960,0.0003,20380.434484863283,-0.032554926213906585,0.2800000052899122,5921.54541015625,-0.03473639488220215,-3.583602848649025
,7880,,3.51,1,197,6987,199.79139854999997,,,,,,,,,,,
200.13480758666992,7920,5.0,,,,,,0.8154723644256592,0.0356412,0.2,1970,0.0003,12288.844625854492,-0.03585553304219502,0.432500009983778,4402.6923828125,0.10189306735992432,-3.577802312374115
,7920,,3.53,1,198,7011,205.62339849999998,,,,,,,,,,,
94.29288482666016,7960,2.0,,,,,,0.8148907423019409,0.017623592,0.2,1980,0.0003,17125.29666748047,0.0024502700165248913,0.11500000189989805,8561.287109375,0.07040214538574219,-3.5734994977712633
,7960,,3.6,1,199,7029,214.19582715000004,,,,,,,,,,,
130.91389083862305,8000,4.0,,,,,,0.8105394840240479,0.01757169,0.2,1990,0.0003,15292.630296325684,-0.0192546028188735,0.20500000454485418,2971.490478515625,0.15261757373809814,-3.5656902551651
,8000,,3.5,1,200,7049,204.20264865,,,,,,,,,,,
83.7059326171875,8040,2.0,,,,,,0.8096277117729187,0.078395665,0.2,2000,0.0003,9176.381854248048,0.012863080395618454,0.5700000097975135,4812.36962890625,0.1255766749382019,-3.5526617377996446
,8040,,3.37,1,201,7072,197.52869916000003,,,,,,,,,,,
126.82164001464844,8080,2.0,,,,,,0.8061360120773315,0.20655583,0.2,2010,0.0003,12060.913056945801,0.0651206432170511,0.4475000064820051,2359.6875,0.08278024196624756,-3.545203077793121
,8080,,3.35,1,202,7092,194.15070734999995,,,,,,,,,,,
449.72935485839844,8120,5.0,,,,,,0.8053191900253296,0.037695263,0.2,2020,0.0003,13785.798049926758,-0.045223900789569615,0.36500000916421416,3553.607177734375,0.20993965864181519,-3.534951275587082
,8120,,3.48,1,203,7111,206.66609168,,,,,,,,,,,
209.08480072021484,8160,5.0,,,,,,0.8034833669662476,0.020710219,0.2,2030,0.0003,11768.778382873536,-0.0027567324324627384,0.08500000182539225,3631.353759765625,0.2559453845024109,-3.5303086668252943
,8160,,3.46,1,204,7134,206.10361995999992,,,,,,,,,,,
205.59356689453125,8200,3.0,,,,,,0.8025139570236206,0.01691011,0.2,2040,0.0003,14271.293807983398,-0.024230792763155474,0.19000000394880773,9462.951171875,0.11154299974441528,-3.5213033854961395
,8200,,3.53,1,205,7155,212.56994300999997,,,,,,,,,,,
281.5581703186035,8240,5.0,,,,,,0.8017169833183289,0.039653666,0.2,2050,0.0003,15694.247052001952,-0.03831851786526386,0.4325000086799264,6044.3935546875,0.1678810715675354,-3.5166425555944443
,8240,,3.62,1,206,7177,222.07866042999996,,,,,,,,,,,
356.23386001586914,8280,5.0,,,,,,0.8030264377593994,0.029428462,0.2,2060,0.0003,9189.774649047851,-0.019605427782116748,0.26750000678002833,5210.46875,0.2509062886238098,-3.5168877452611924
,8280,,3.69,1,207,7198,225.56843745999996,,,,,,,,,,,
204.4673252105713,8320,4.0,,,,,,0.8056818246841431,0.037765034,0.2,2070,0.0003,16229.185430908203,-0.043538140924356414,0.34500000812113285,4953.2919921875,0.13014167547225952,-3.522753930091858
,8320,,3.64,1,208,7220,220.78333928999996,,,,,,,,,,,
405.2962303161621,8360,5.0,,,,,,0.8068094253540039,0.006969537,0.2,2080,0.0003,9884.846216583252,-0.0011312518959312179,0.1775000037625432,7285.86669921875,0.26835018396377563,-3.5296578973531725
,8360,,3.73,1,209,7240,225.53216450999997,,,,,,,,,,,
513.2724151611328,8400,5.0,,,,,,0.8071014285087585,0.018937048,0.2,2090,0.0003,10181.421516418457,-0.017014910541402063,0.2950000062584877,2255.256591796875,0.05012935400009155,-3.534441736340523
,8400,,3.76,1,210,7261,233.82962494999995,,,,,,,,,,,
277.2893600463867,8440,5.0,,,,,,0.8087077140808105,0.012160413,0.2,2100,0.0003,14841.41220703125,-0.014811708472698238,0.22750000488013028,7756.21435546875,0.05215185880661011,-3.5370595067739488
,8440,,3.87,1,211,7283,241.52681793,,,,,,,,,,,
345.0438117980957,8480,5.0,,,,,,0.8057786226272583,0.01095102,0.2,2110,0.0003,10717.525061035156,-0.009080048497853576,0.19750000387430192,3070.99755859375,0.32354027032852173,-3.533736801147461
,8480,,3.8,1,212,7306,236.87248259999996,,,,,,,,,,,
167.17468738555908,8520,5.0,,,,,,0.8044662475585938,0.013596359,0.2,2120,0.0003,19267.486978149413,-0.0177709245207734,0.0775000013411045,5090.54345703125,0.08450311422348022,-3.52201661169529
,8520,,3.84,1,213,7322,232.45697611999995,,,,,,,,,,,
106.44345092773438,8560,2.0,,,,,,0.8024694919586182,0.01225155,0.2,2130,0.0003,13170.539289093018,-0.001437602583318953,0.21500000339001418,9980.337890625,0.13912707567214966,-3.514286330342293
,8560,,3.9,1,214,7340,240.81994907,,,,,,,,,,,
150.12582778930664,8600,3.0,,,,,,0.800379753112793,0.010783121,0.2,2140,0.0003,16732.982290649416,-0.016366594941937374,0.20250000432133675,3864.353271484375,0.17598390579223633,-3.506955748796463
,8600,,3.84,1,215,7378,231.54598947000002,,,,,,,,,,,
390.6666488647461,8640,5.0,,,,,,0.8001189231872559,0.027044566,0.2,2150,0.0003,17388.26827545166,-0.026138073094407455,0.18250000346451997,3892.76611328125,0.11435729265213013,-3.5014582931995393
,8640,,3.82,1,216,7416,231.46814106000002,,,,,,,,,,,
219.8640956878662,8680,5.0,,,,,,0.8001942038536072,0.014439236,0.2,2160,0.0003,14168.086120605469,-0.023294563814015422,0.20250000450760125,7304.53857421875,0.09321087598800659,-3.500983601808548
,8680,,3.84,1,217,7439,230.47929810999997,,,,,,,,,,,
483.4992370605469,8720,5.0,,,,,,0.8009855151176453,0.011832859,0.2,2170,0.0003,7794.853910064698,-0.0036340371171536432,0.19750000406056642,2823.06201171875,0.3254808783531189,-3.50534308552742
,8720,,3.87,1,218,7458,238.72202994,,,,,,,,,,,
-5.0,8760,1.0,,,,,,0.7986276149749756,0.020964317,0.2,2180,0.0003,18726.34390258789,-0.012283107640723757,0.10750000216066838,8638.384765625,0.11708390712738037,-3.502530413866043
,8760,,3.82,1,219,7534,237.79433079999995,,,,,,,,,,,
249.66723442077637,8800,5.0,,,,,,0.796175479888916,0.018882394,0.2,2190,0.0003,15150.298830413818,-0.012418755412800242,0.19500000402331352,11040.671875,-0.0007467269897460938,-3.4918113470077516
,8800,,3.88,1,220,7600,236.53647227,,,,,,,,,,,
156.44761657714844,8840,2.0,,,,,,0.7934621572494507,0.013957579,0.2,2200,0.0003,6291.04704284668,-0.027738375435801554,0.23250000458210707,2256.727783203125,0.46084415912628174,-3.484182816743851
,8840,,3.8,1,221,7644,238.79549386000002,,,,,,,,,,,
7.486760139465332,8880,2.0,,,,,,0.7932536602020264,0.018746484,0.2,2210,0.0003,18307.77214050293,-0.021498127785889665,0.20500000454485418,3240.858642578125,0.10132002830505371,-3.479404020309448
,8880,,3.75,1,222,7665,237.84516852999997,,,,,,,,,,,
39.03074645996094,8920,2.0,,,,,,0.7923586368560791,0.009612567,0.2,2220,0.0003,20815.79161682129,-0.014358492603787455,0.2575000047683716,16975.564453125,0.030730366706848145,-3.477260822057724
,8920,,3.68,1,223,7728,235.62190074000003,,,,,,,,,,,
487.77674865722656,8960,5.0,,,,,,0.7961542010307312,0.08467805,0.2,2230,0.0003,12125.27489013672,-0.01008092927251707,0.2325000051409006,8990.7802734375,0.15134185552597046,-3.4797815531492233
,8960,,3.61,1,224,7750,229.68790677000004,,,,,,,,,,,
236.3616428375244,9000,5.0,,,,,,0.7974923849105835,0.005293458,0.2,2240,0.0003,19412.67562561035,-0.004454494181845803,0.1350000025704503,18548.587890625,0.05201035737991333,-3.4906654953956604
,9000,,3.67,1,225,7773,236.89598178999998,,,,,,,,,,,
415.3335437774658,9040,5.0,,,,,,0.7959505915641785,0.02312373,0.2,2250,0.0003,22934.72152709961,-0.010682913441632991,0.17250000350177289,25065.818359375,0.04350358247756958,-3.489126679301262
,9040,,3.51,1,226,7794,230.22039744999998,,,,,,,,,,,
453.6606979370117,9080,5.0,,,,,,0.7955012321472168,0.0053537665,0.2,2260,0.0003,28441.271899414063,-0.0009472123846353542,0.020000000298023225,6431.9013671875,-0.002749919891357422,-3.4842021048069
,9080,,3.48,1,227,7979,218.13051715999995,,,,,,,,,,,
437.28046798706055,9120,5.0,,,,,,0.7938129901885986,0.025663357,0.2,2270,0.0003,13276.424942016602,-0.02834413145264989,0.19750000387430192,7263.96142578125,0.18040990829467773,-3.478423795104027
,9120,,3.42,1,228,8007,214.54707247,,,,,,,,,,,
199.93155214190483,9160,5.0,,,,,,0.7918144464492798,0.031626694,0.2,2280,0.0003,22928.21690979004,-0.023114867122494616,0.24500000551342965,6260.8984375,-0.030616402626037598,-3.470969024300575
,9160,,3.37,1,229,8025,209.71169133000004,,,,,,,,,,,
383.7687759399414,9200,5.0,,,,,,0.7912098169326782,0.015507895,0.2,2290,0.0003,10970.822080993652,-0.0173108403684455,0.3275000061839819,10576.01171875,0.17928826808929443,-3.4665379583835603
,9200,,3.5,1,230,8042,221.70725956,,,,,,,,,,,
303.4418296813965,9240,5.0,,,,,,0.7926739454269409,0.025224853,0.2,2300,0.0003,20077.560745239258,-0.02320819550484885,0.3075000073760748,20679.130859375,0.1694357991218567,-3.466586771607399
,9240,,3.49,1,231,8061,221.38854995000003,,,,,,,,,,,
213.47760772705078,9280,4.0,,,,,,0.790249228477478,0.0145894885,0.2,2310,0.0003,21176.40263977051,0.009727912136586381,0.2625000046566129,9029.5869140625,0.011437714099884033,-3.463444620370865
,9280,,3.51,1,232,8081,223.21583299000002,,,,,,,,,,,
318.583948135376,9320,5.0,,,,,,0.7884003520011902,0.05028081,0.2,2320,0.0003,14066.256189346313,0.013113556752796286,0.5150000106543302,4455.01171875,0.1059567928314209,-3.4560182094573975
,9320,,3.57,1,233,8100,220.14567905,,,,,,,,,,,
313.67800521850586,9360,5.0,,,,,,0.7893308401107788,0.012508649,0.2,2330,0.0003,7729.996224212647,0.0018904435585500145,0.20750000458210707,4372.9755859375,0.2737343907356262,-3.4532944411039352
,9360,,3.52,1,234,8145,211.71349181999997,,,,,,,,,,,
395.41876220703125,9400,5.0,,,,,,0.7875794172286987,0.02466791,0.2,2340,0.0003,12597.87641067505,-0.01996754450374283,0.1825000036507845,4452.5107421875,-0.059506773948669434,-3.4550473749637605
,9400,,3.71,1,235,8165,219.12284318,,,,,,,,,,,
408.94562911987305,9440,5.0,,,,,,0.7891697287559509,0.02482871,0.2,2350,0.0003,6676.738916397095,-0.02015710872983618,0.3875000080093741,3142.109619140625,0.3104832172393799,-3.452865022420883
,9440,,3.68,1,236,8186,219.92805939,,,,,,,,,,,
142.67118072509766,9480,4.0,,,,,,0.7856110334396362,0.028186517,0.2,2360,0.0003,12213.219703674316,-0.015485919887723864,0.2175000049173832,11549.8701171875,0.19749492406845093,-3.4469510674476624
,9480,,3.74,1,237,8203,224.41281618000002,,,,,,,,,,,
490.11730575561523,9520,5.0,,,,,,0.7839242815971375,0.01698571,0.2,2370,0.0003,13377.501290893555,-0.0037131638410937695,0.25000000577419995,13066.408203125,0.1846381425857544,-3.4339288115501403
,9520,,3.74,1,238,8224,218.65289849999996,,,,,,,,,,,
361.63575744628906,9560,5.0,,,,,,0.7821856737136841,0.042894695,0.2,2380,0.0003,13820.70977935791,-0.029443236794177218,0.44000000935047867,5964.78466796875,-0.006492972373962402,-3.42830385863781
,9560,,3.83,1,239,8243,230.12043694,,,,,,,,,,,
194.8279514312744,9600,5.0,,,,,,0.7816910743713379,0.020336082,0.2,2390,0.0003,21561.692950439454,-0.027768592762586187,0.41250001043081286,9193.2109375,0.21655535697937012,-3.423157873749733
,9600,,3.83,1,240,8265,232.77051213,,,,,,,,,,,
369.25122451782227,9640,5.0,,,,,,0.7822051048278809,0.029579738,0.2,2400,0.0003,20680.770639038084,-0.019799394907313396,0.31250000819563867,9850.09765625,0.13023746013641357,-3.4246612668037413
,9640,,3.89,1,241,8315,242.32545864,,,,,,,,,,,
318.0516548156738,9680,5.0,,,,,,0.7842559814453125,0.020373648,0.2,2410,0.0003,14335.627447509765,-0.011476083818270122,0.17250000312924385,1235.2100830078125,0.3093186616897583,-3.430635941028595
,9680,,4.02,1,242,8335,252.52351303,,,,,,,,,,,
625.9860687255859,9720,5.0,,,,,,0.7853056788444519,0.040366784,0.2,2420,0.0003,10112.317585754394,-0.016313079377287078,0.2875000063329935,5497.79248046875,0.30521678924560547,-3.4363006472587587
,9720,,4.06,1,243,8353,264.95760117000003,,,,,,,,,,,
357.58989334106445,9760,5.0,,,,,,0.7831287384033203,0.03239935,0.2,2430,0.0003,12664.644274902344,-0.0371242274346514,0.3125000067055225,3754.8388671875,0.3590896725654602,-3.432160970568657
,9760,,3.93,1,244,8620,258.81745922,,,,,,,,,,,
474.2935371398926,9800,5.0,,,,,,0.783258318901062,0.01466719,0.2,2440,0.0003,25049.676519775392,-0.02199401311605471,0.13000000212341548,15157.3798828125,0.014016568660736084,-3.4271048694849013
,9800,,3.91,1,245,8644,265.77798720999994,,,,,,,,,,,
503.43227767944336,9840,5.0,,,,,,0.7794358134269714,0.035128586,0.2,2450,0.0003,14044.647744750977,0.0022626717157277153,0.2175000047311187,6503.39501953125,0.2580881714820862,-3.419793412089348
,9840,,3.96,1,246,8664,279.81598915,,,,,,,,,,,
650.7381820678711,9880,5.0,,,,,,0.7806237936019897,0.019524539,0.2,2460,0.0003,17550.96526184082,0.013208304236759427,0.22250000461935998,10692.3037109375,0.2613959312438965,-3.40964989066124
,9880,,3.87,1,247,8687,275.18483404,,,,,,,,,,,
154.94732666015625,9920,5.0,,,,,,0.7814491987228394,0.011634642,0.2,2470,0.0003,14226.979788208007,0.0032397757891885703,0.06250000093132257,4354.6865234375,0.14215612411499023,-3.4150757998228074
,9920,,3.93,1,248,8712,279.77483404,,,,,,,,,,,
284.7388725280762,9960,5.0,,,,,,0.7812031507492065,0.03794674,0.2,2480,0.0003,12830.713191223145,-0.03404286180244527,0.3425000078976154,4320.302734375,0.22066545486450195,-3.4171926945447924
,9960,,3.86,1,249,8734,270.61804929,,,,,,,,,,,
448.16988372802734,10000,5.0,,,,,,0.7802736163139343,0.028343162,0.2,2490,0.0003,23667.960372924805,-0.019961853185814116,0.21750000379979612,11822.4443359375,-0.03418409824371338,-3.4144328266382216
,10000,,3.87,1,250,8755,266.01401916,,,,,,,,,,,
450.13067626953125,10040,5.0,,,,,,0.7784001231193542,0.014103813,0.2,2500,0.0003,11792.993795013428,-0.01157371631488786,0.14500000290572643,1948.730224609375,0.22865235805511475,-3.4061098784208297
,10040,,3.72,1,251,8776,251.22971101,,,,,,,,,,,
208.83568572998047,10080,4.0,,,,,,0.7784377932548523,0.022926433,0.2,2510,0.0003,18164.61506347656,0.0032876964386741926,0.1650000037625432,11584.8134765625,0.06636154651641846,-3.4004936844110487
,10080,,3.66,1,252,8844,240.82804778000002,,,,,,,,,,,
305.9620666503906,10120,5.0,,,,,,0.7768818736076355,0.0102161495,0.2,2520,0.0003,11639.593545532227,-0.01674769104938605,0.10000000149011612,1742.18505859375,0.153580904006958,-3.3957543551921843
,10120,,3.79,1,253,8908,245.76719578000004,,,,,,,,,,,
220.03925800323486,10160,5.0,,,,,,0.777917742729187,0.077568725,0.2,2530,0.0003,2711.2202224731445,-0.01848259049693297,0.33750000651925804,1882.813232421875,0.6095957458019257,-3.3929553598165514
,10160,,3.93,1,254,8930,249.84420340000005,,,,,,,,,,,
295.4111137390137,10200,5.0,,,,,,0.7748505473136902,0.01547605,0.2,2540,0.0003,7460.326478767395,-0.012403519626386705,0.40250000916421413,6379.2041015625,0.3891984820365906,-3.391673210263252
,10200,,3.86,1,255,8951,235.04942955,,,,,,,,,,,
231.23588180541992,10240,4.0,,,,,,0.7734657526016235,0.045099277,0.2,2550,0.0003,13687.982627868652,-0.05318808665851975,0.42500000949949024,9147.3359375,0.030769824981689453,-3.3855244368314743
,10240,,3.69,1,256,8977,216.21124084,,,,,,,,,,,
244.0218276977539,10280,4.0,,,,,,0.774003267288208,0.03818605,0.2,2560,0.0003,14807.95865020752,-0.014739608668605797,0.1925000049173832,10261.7197265625,0.027574539184570312,-3.383886602520943
,10280,,3.78,1,257,8998,228.56906626999998,,,,,,,,,,,
404.9143600463867,10320,5.0,,,,,,0.7755049467086792,0.017215265,0.2,2570,0.0003,15655.791394042968,0.0016201192242442986,0.23000000473111867,4116.42431640625,0.26323288679122925,-3.3882223814725876
,10320,,3.82,1,258,9015,235.36303450999995,,,,,,,,,,,
289.678836107254,10360,5.0,,,,,,0.7732691764831543,0.032640718,0.2,2580,0.0003,8037.987552642822,-0.014939206550479867,0.2200000047683716,1984.0523681640625,0.4177182912826538,-3.3866732239723207
,10360,,3.89,1,259,9031,242.05808277000003,,,,,,,,,,,
288.6723232269287,10400,5.0,,,,,,0.7717763781547546,0.01175791,0.2,2590,0.0003,11978.805459594727,-0.018839610625036585,0.16250000353902577,5162.0986328125,0.4047524929046631,-3.378554552793503
,10400,,3.79,1,260,9051,237.31640557999995,,,,,,,,,,,
527.7246932983398,10440,5.0,,,,,,0.7705913782119751,0.01788028,0.2,2600,0.0003,17325.440673828125,-0.034300585141600094,0.29750000648200514,6318.89111328125,0.15177595615386963,-3.3720711141824724
,10440,,3.76,1,261,9074,237.88505703,,,,,,,,,,,
200.13118743896484,10480,3.0,,,,,,0.7715487480163574,0.017618075,0.2,2610,0.0003,22499.293074035646,-0.016635638363659378,0.22000000458210706,7327.79345703125,0.028615891933441162,-3.372194159030914
,10480,,3.77,1,262,9095,248.02268026,,,,,,,,,,,
193.07000160217285,10520,5.0,,,,,,0.7724639773368835,0.03179155,0.2,2620,0.0003,9459.711865234374,0.04511612785097896,0.31000000741332767,5514.8349609375,0.34246647357940674,-3.376360809803009
,10520,,3.66,1,263,9113,240.60715278000004,,,,,,,,,,,
401.2721138000488,10560,5.0,,,,,,0.7757737040519714,0.02268646,0.2,2630,0.0003,8973.307932281494,-0.009010501569427998,0.41500000916421415,2476.989013671875,0.114432692527771,-3.38487948179245
,10560,,3.7,1,264,9133,249.32323555000002,,,,,,,,,,,
457.98616790771484,10600,5.0,,,,,,0.7761768698692322,0.002880986,0.2,2640,0.0003,12861.534127807618,0.0003618623477814276,0.1450000025331974,3250.076416015625,0.17381978034973145,-3.388853046298027
,10600,,3.77,1,265,9153,254.81302364999996,,,,,,,,,,,
419.60194396972656,10640,5.0,,,,,,0.7777527570724487,0.013002146,0.2,2650,0.0003,10490.446044158936,-0.01374920345449766,0.10000000149011612,2290.0712890625,0.20437180995941162,-3.3942446291446684
,10640,,3.84,1,266,9273,256.8604818,,,,,,,,,,,
505.1435661315918,10680,5.0,,,,,,0.776418924331665,0.027726175,0.2,2660,0.0003,16439.980514526367,-0.0405617343261838,0.36250000819563866,15898.4921875,0.06394898891448975,-3.394697365164757
,10680,,3.8,1,267,9292,253.02079465999998,,,,,,,,,,,
361.8633575439453,10720,5.0,,,,,,0.7717694640159607,0.22006756,0.2,2670,0.0003,22482.893640136717,0.015695698381750844,0.7125000111758709,6969.67041015625,0.22929126024246216,-3.3792271584272386
,10720,,3.62,1,268,9319,240.34361630000004,,,,,,,,,,,
522.3569183349609,10760,5.0,,,,,,0.7713741660118103,0.018421108,0.2,2680,0.0003,28925.929833984374,-0.017215687219577357,0.33000000678002833,23766.53515625,-0.01936352252960205,-3.374264869093895
,10760,,3.55,1,269,9340,240.67056035000002,,,,,,,,,,,
496.5728874206543,10800,5.0,,,,,,0.7708152532577515,0.023262009,0.2,2690,0.0003,38305.06748046875,-0.0042010461808604125,0.12750000208616258,26618.326171875,-0.07933557033538818,-3.3720952361822127
,10800,,3.55,1,270,9363,241.2153564,,,,,,,,,,,
669.6465911865234,10840,5.0,,,,,,0.7686600685119629,0.018910982,0.2,2700,0.0003,20271.511904907227,-0.012909267538925628,0.207500003837049,18825.6484375,0.05024486780166626,-3.365335214138031
,10840,,3.53,1,271,9386,244.28795456,,,,,,,,,,,
381.09806060791016,10880,4.0,,,,,,0.7673284411430359,0.008305614,0.2,2710,0.0003,28533.95249328613,-0.012744492018537112,0.057500001043081284,10341.2392578125,0.12743234634399414,-3.358242264389992
,10880,,3.47,1,272,9407,249.09304972,,,,,,,,,,,
47.27445411682129,10920,3.0,,,,,,0.7659782767295837,0.007766846,0.2,2720,0.0003,28646.470645141602,-0.007014726541392524,0.12000000197440386,4933.57958984375,-0.006816267967224121,-3.3537971585989
,10920,,3.56,1,273,9426,265.50780967,,,,,,,,,,,
680.7855911254883,10960,5.0,,,,,,0.7647892236709595,0.0097551,0.2,2730,0.0003,24425.387005615234,-0.008894974968279712,0.18500000350177287,13852.7333984375,0.1694459319114685,-3.346450906991959
,10960,,3.55,1,274,9451,273.89118794999996,,,,,,,,,,,
406.35453033447266,11000,5.0,,,,,,0.76374351978302,0.010811653,0.2,2740,0.0003,34127.3208404541,-0.019470145236300595,0.11500000171363353,1131.00146484375,0.04279059171676636,-3.341511330008507
,11000,,3.63,1,275,9471,291.96466972999997,,,,,,,,,,,
436.9900665283203,11040,5.0,,,,,,0.7629992365837097,0.022082191,0.2,2750,0.0003,22192.005752563477,-0.023862668298243083,0.20250000432133675,19163.392578125,0.20430612564086914,-3.337593612074852
,11040,,3.61,1,276,9494,294.27556336,,,,,,,,,,,
349.8219985961914,11080,5.0,,,,,,0.7638601064682007,0.026806258,0.2,2760,0.0003,25074.17119140625,-0.04455150832161052,0.26000000555068253,16283.185546875,0.14729779958724976,-3.3384332984685896
,11080,,3.63,1,277,9515,293.52581812999995,,,,,,,,,,,
318.83691024780273,11120,5.0,,,,,,0.7623549699783325,0.010854296,0.2,2770,0.0003,24174.766497802735,-0.013594014564077949,0.12250000219792127,12996.09765625,0.030950307846069336,-3.3375810503959658
,11120,,3.72,1,278,9536,297.63497199,,,,,,,,,,,
325.9680337905884,11160,5.0,,,,,,0.7614930868148804,0.028193548,0.2,2780,0.0003,17550.009483337402,-0.022055889553739695,0.2100000036880374,3840.02978515625,0.19859075546264648,-3.334039103984833
,11160,,3.81,1,279,9554,309.95423762999997,,,,,,,,,,,
355.5761413574219,11200,5.0,,,,,,0.7604665756225586,0.024746329,0.2,2790,0.0003,34067.18012542724,-0.009914020443684413,0.3775000084191561,628.82666015625,-0.03754568099975586,-3.331246888637543
,11200,,3.95,1,280,9572,328.63111136,,,,,,,,,,,
489.85044860839844,11240,5.0,,,,,,0.7581002712249756,0.021818994,0.2,2800,0.0003,16371.437930297852,-0.03102911647163637,0.23250000420957803,8268.6103515625,0.2409626841545105,-3.3246934682130815
,11240,,3.97,1,281,9590,325.79048071,,,,,,,,,,,
386.3941421508789,11280,5.0,,,,,,0.7558672428131104,0.0057059154,0.2,2810,0.0003,13662.068395996093,-0.008703547395925848,0.09750000145286322,9936.5478515625,0.1301174759864807,-3.316220235824585
,11280,,4.05,1,282,9610,337.58844898999996,,,,,,,,,,,
566.1475982666016,11320,5.0,,,,,,0.7543615698814392,0.017932374,0.2,2820,0.0003,17143.620318603516,-0.014091864944348342,0.22500000502914191,7084.43408203125,0.2625051736831665,-3.308002659678459
,11320,,4.05,1,283,9630,338.92192823000005,,,,,,,,,,,
439.98521423339844,11360,5.0,,,,,,0.7551002502441406,0.011589102,0.2,2830,0.0003,25347.242892456055,-0.006334727850626232,0.22750000488013028,24595.72265625,0.20695537328720093,-3.3069571226835253
,11360,,3.93,1,284,9653,328.85370370000004,,,,,,,,,,,
325.6864814758301,11400,5.0,,,,,,0.7545811533927917,0.007562682,0.2,2840,0.0003,40044.13123779297,-0.0010329689307764013,0.07500000130385161,39901.76171875,-0.02958977222442627,-3.3090039074420927
,11400,,3.91,1,285,9671,328.67396612000005,,,,,,,,,,,
374.89453506469727,11440,5.0,,,,,,0.7537490725517273,0.03165483,0.2,2850,0.0003,31528.787200927734,-0.04998928218265064,0.37500000689178703,3572.740478515625,0.06838399171829224,-3.3050715565681457
,11440,,3.92,1,286,9691,324.90035547,,,,,,,,,,,
549.9360427856445,11480,5.0,,,,,,0.7536908984184265,0.063991584,0.2,2860,0.0003,12880.15750579834,-0.03167911942000501,0.39750000964850185,5060.57763671875,0.19351625442504883,-3.302259233593941
,11480,,3.87,1,287,10078,324.12306302,,,,,,,,,,,
75.6881103515625,11520,2.0,,,,,,0.7529465556144714,0.024204634,0.2,2870,0.0003,27284.25746459961,-0.029920834257422934,0.26250000614672897,17696.8125,0.03332102298736572,-3.301791924238205
,11520,,3.9,1,288,10101,332.63021362,,,,,,,,,,,
596.0487594604492,11560,5.0,,,,,,0.7531770467758179,0.013444373,0.2,2880,0.0003,27577.570883178712,-0.013511092865919627,0.16000000312924384,18680.26171875,0.14924508333206177,-3.3011243641376495
,11560,,3.78,1,289,10121,316.51867099000003,,,,,,,,,,,
537.7897567749023,11600,5.0,,,,,,0.7509027719497681,0.022419157,0.2,2890,0.0003,30351.246704101562,-0.033887912023783426,0.33250000737607477,21591.53515625,0.09130042791366577,-3.2964663565158845
,11600,,3.66,1,290,10143,311.24449785,,,,,,,,,,,
512.0152473449707,11640,5.0,,,,,,0.749525249004364,0.030669972,0.2,2900,0.0003,34208.38041992187,-0.008448488278809235,0.20750000402331353,8425.458984375,0.00283205509185791,-3.288885033130646
,11640,,3.58,1,291,10163,301.05475484,,,,,,,,,,,
538.1090698242188,11680,5.0,,,,,,0.748213529586792,0.019915849,0.2,2910,0.0003,29690.456274414064,0.0017809557647706197,0.2650000052526593,18967.38671875,0.08498752117156982,-3.283651328086853
,11680,,3.57,1,292,10183,300.3304548,,,,,,,,,,,
