time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,train/std,train/n_updates,train/clip_range,train/value_loss,train/entropy_loss,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/learning_rate,train/approx_kl,eval/mean_reward,eval/mean_ep_length
1650,165,1527,44.17800292000001,2.05,1,0.9727617502212524,164,0.2,10464.018310546875,-4.173321962356567,-0.008189201354980469,-0.0002175927220378071,0.0,9312.6337890625,0.0003,1.707673e-05,,
1660,166,1530,41.73403104,2.04,1,0.9727287292480469,165,0.2,18771.9306640625,-4.173217058181763,-0.001685500144958496,0.00163363222964108,0.0,10296.2470703125,0.0003,1.2618303e-05,,
1670,167,1536,38.19830449,2.04,1,0.9726850986480713,166,0.2,5202.995666503906,-4.173118829727173,-0.025136113166809082,-0.00027129650698043406,0.0,277.6767578125,0.0003,2.515316e-05,,
1680,,,,,,0.9725033640861511,167,0.2,2031.5513763427734,-4.1729631423950195,-0.008799433708190918,0.0018745899433270097,0.0,162.7853546142578,0.0003,2.0754338e-05,443.18620681762695,5.0
1680,168,1597,44.25599104,2.08,1,,,,,,,,,,,,,
1690,169,1602,46.683238329999995,2.12,1,0.9722410440444946,168,0.2,63794.525390625,-4.172232151031494,-0.007021665573120117,-0.007675510831177235,0.0,36046.359375,0.0003,9.2011695e-05,,
1700,170,1608,50.32974250000001,2.11,1,0.9720269441604614,169,0.2,12680.46435546875,-4.17146372795105,-0.014400124549865723,0.002013635588809848,0.0,3524.71533203125,0.0003,3.6597252e-05,,
1710,171,1614,48.88845256,2.05,1,0.971841037273407,170,0.2,19340.427490234375,-4.170827388763428,-0.009230732917785645,-0.000841546047013253,0.0,1308.9609375,0.0003,4.9942733e-05,,
1720,,,,,,0.971683144569397,171,0.2,1568.5232696533203,-4.170272588729858,-0.019928574562072754,-0.0009445250383577353,0.0,125.55897521972656,0.0003,3.2144784e-05,183.57633590698242,3.0
1720,172,1625,54.82650384999999,2.04,1,,,,,,,,,,,,,
1730,173,1629,56.29282458999999,2.06,1,0.9715477824211121,172,0.2,60513.05078125,-4.169797420501709,-0.0057947635650634766,0.0026876062620431185,0.0,36459.78515625,0.0003,2.503395e-05,,
1740,174,1634,56.93761375,2.01,1,0.9714370965957642,173,0.2,10263.677368164062,-4.169398546218872,-0.001578211784362793,-0.0008222937816757536,0.0,1949.0888671875,0.0003,2.0700694e-05,,
1750,175,1638,59.909392849999996,2.05,1,0.9713301658630371,174,0.2,1555.1229858398438,-4.169057846069336,-0.009691953659057617,0.0011556804180146152,0.0,979.5487060546875,0.0003,4.7266485e-06,,
1760,,,,,,0.9712462425231934,175,0.2,9876.30517578125,-4.168741226196289,-0.013935208320617676,0.0011707365512840795,0.0,7692.71728515625,0.0003,3.3259391e-06,92.57758331298828,3.0
1760,176,1647,59.48653322,2.05,1,,,,,,,,,,,,,
1770,177,1654,62.39899068,2.09,1,0.9711794257164001,176,0.2,3302.7435302734375,-4.168495416641235,-0.004511117935180664,5.534887241065434e-05,0.0,1328.67236328125,0.0003,3.6358833e-07,,
1780,178,1658,64.2327882,2.15,1,0.9711179137229919,177,0.2,4597.959716796875,-4.16829252243042,0.00196152925491333,0.0003399312437979418,0.0,1624.641357421875,0.0003,3.9339065e-07,,
1790,179,1665,65.26908382,2.16,1,0.9710644483566284,178,0.2,2775.9090576171875,-4.1681013107299805,-0.0027309656143188477,0.0003090977610558099,0.0,1297.13037109375,0.0003,1.1444092e-06,,
1800,,,,,,0.9710142016410828,179,0.2,291.26171112060547,-4.167935371398926,-0.012282609939575195,-0.00038655401439768866,0.0,101.92375183105469,0.0003,8.165836e-07,0.708366870880127,2.0
1800,180,1675,65.15695158,2.18,1,,,,,,,,,,,,,
1810,181,1681,59.17546113,2.14,1,0.9709933996200562,180,0.2,703.7440948486328,-4.167794227600098,-0.04580855369567871,0.0008470058441165662,0.0,191.104248046875,0.0003,1.1843443e-05,,
1820,182,1686,56.76785731,2.11,1,0.970970094203949,181,0.2,534.285400390625,-4.167752504348755,-0.011327981948852539,0.004234719462692382,0.0,323.4153137207031,0.0003,3.9476156e-05,,
1830,183,1741,54.7077762,2.07,1,0.9708658456802368,182,0.2,350.1954040527344,-4.167626142501831,0.011729657649993896,-0.0015304267173661401,0.0,216.14907836914062,0.0003,1.589656e-05,,
1840,,,,,,0.9707415103912354,183,0.2,15113.72216796875,-4.167243003845215,-0.004624724388122559,0.004538548085838645,0.0,6451.0966796875,0.0003,3.5983325e-05,-5.0,1.0
1840,184,1753,47.52842347,1.96,1,,,,,,,,,,,,,
1850,185,1782,48.760299759999995,2.03,1,0.9706346392631531,184,0.2,319.8864288330078,-4.166875839233398,0.011613607406616211,-0.0010827898746583742,0.0,146.23959350585938,0.0003,2.1016598e-05,,
1860,186,1787,46.965530820000005,1.97,1,0.9705395102500916,185,0.2,2358.2119750976562,-4.166552543640137,-0.04256725311279297,-0.0006812394014561463,0.0,1613.62451171875,0.0003,1.6152859e-06,,
1870,187,1791,47.79487247,1.98,1,0.9704717397689819,186,0.2,5857.316909790039,-4.1662702560424805,-0.029642581939697266,0.0014613271458072674,0.0,5664.84765625,0.0003,4.041195e-06,,
1880,,,,,,0.9704170227050781,187,0.2,5723.22412109375,-4.166066408157349,0.0019213557243347168,-0.0017847180599348533,0.0,2703.491455078125,0.0003,4.3570994e-06,-5.0,1.0
1880,188,1941,51.05657618,2.06,0,,,,,,,,,,,,,
1890,189,1947,43.10936225,2.0,0,0.9703779220581055,188,0.2,24454.9697265625,-4.165908336639404,0.00022220611572265625,0.0008879006141797596,0.0,15914.8642578125,0.0003,1.3166667e-05,,
1900,190,1969,46.428557039999994,2.05,0,0.9702958464622498,189,0.2,630.7764129638672,-4.165780782699585,0.004711806774139404,-0.00016958118067122996,0.0,503.246826171875,0.0003,4.23193e-06,,
1910,191,1971,48.41144026,2.1,0,0.9701979160308838,190,0.2,3500.76513671875,-4.165477514266968,0.0077201128005981445,-0.0005187868955545127,0.0,1464.8699951171875,0.0003,9.834766e-07,,
1920,,,,,,0.9701181650161743,191,0.2,42063.978515625,-4.165185451507568,-0.005198478698730469,0.0007398486253809011,0.0,27708.94921875,0.0003,1.1503697e-06,-5.0,1.0
1920,192,1979,51.37533911,2.15,0,,,,,,,,,,,,,
1930,193,1986,40.78421456,2.0,0,0.9700536727905273,192,0.2,24713.359375,-4.1649463176727295,0.004918694496154785,0.00030924082384453655,0.0,15173.25390625,0.0003,2.7477743e-06,,
1940,194,1994,37.95009562,1.97,0,0.9699916243553162,193,0.2,343.3673553466797,-4.164747953414917,0.13592427968978882,-4.931092408355653e-05,0.0,140.4716339111328,0.0003,1.6033649e-06,,
1950,195,1998,42.502250860000004,2.03,0,0.9699419736862183,194,0.2,1955.209716796875,-4.164549112319946,-0.020410895347595215,0.0005118012777529657,0.0,1776.412353515625,0.0003,2.962351e-06,,
1960,,,,,,0.9699148535728455,195,0.2,17188.3037109375,-4.1644206047058105,-0.0056220293045043945,-3.391504214977914e-05,0.0,8985.5009765625,0.0003,1.9907952e-06,-5.0,1.0
1960,196,2006,40.201389760000005,1.98,0,,,,,,,,,,,,,
1970,197,2011,38.2319371,1.97,0,0.9698869585990906,196,0.2,10265.930442810059,-4.164334774017334,0.006939828395843506,-0.00042458177777016104,0.0,119.43545532226562,0.0003,2.6106834e-06,,
1980,198,2015,40.127348579999996,1.96,0,0.9698687791824341,197,0.2,411.6349334716797,-4.1642539501190186,-0.06134200096130371,-0.00019123554229771855,0.0,279.4035949707031,0.0003,2.6106834e-06,,
1990,199,2019,40.36842057,1.99,0,0.9698471426963806,198,0.2,32176.8525390625,-4.16418719291687,-0.014434814453125,-0.00016436577425338328,0.0,13344.4990234375,0.0003,3.993511e-06,,
2000,,,,,,0.9698106050491333,199,0.2,831.3531951904297,-4.16410756111145,0.03552281856536865,-0.0012012362247304509,0.0,605.361083984375,0.0003,7.861853e-06,157.7853775024414,5.0
2000,200,2034,40.07880567,2.01,0,,,,,,,,,,,,,
2010,201,2037,46.06049228,2.07,0,0.9697744846343994,200,0.2,5349.5076904296875,-4.163986444473267,0.0034416913986206055,0.0050886213779453016,0.0,3455.607177734375,0.0003,6.4450505e-05,,
2020,202,2044,45.60242451,2.05,0,0.9697480201721191,201,0.2,22235.326171875,-4.163876533508301,-0.003081083297729492,-0.001776786940172137,0.0,11751.7373046875,0.0003,1.038909e-05,,
2030,203,2049,50.71373724,2.11,0,0.96968674659729,202,0.2,1157.4833374023438,-4.163789987564087,-0.00494992733001709,-0.0028696298133583653,0.0,949.3684692382812,0.0003,2.4271012e-05,,
2040,,,,,,0.9696041345596313,203,0.2,55465.267578125,-4.163548231124878,-0.01493072509765625,-0.004161333944647794,0.0,20430.111328125,0.0003,0.00012653471,141.27993631362915,5.0
2040,204,2061,49.13885041999999,2.09,0,,,,,,,,,,,,,
2050,205,2065,55.32870497000001,2.18,0,0.9695029258728027,204,0.2,643.7680206298828,-4.1632914543151855,-0.05201983451843262,0.007131987810135243,0.0,135.80673217773438,0.0003,0.0001072824,,
2060,206,2080,55.21435022,2.22,0,0.9694020748138428,205,0.2,37297.2451171875,-4.162958383560181,-0.011458516120910645,-0.0009168559918180108,0.0,15908.9326171875,0.0003,6.5505506e-06,,
2070,207,2088,52.400076590000005,2.14,0,0.9693188071250916,206,0.2,493.9642028808594,-4.162667274475098,-0.281466007232666,-0.0007944822427816689,0.0,249.15476989746094,0.0003,1.8954278e-06,,
2080,,,,,,0.9692274928092957,207,0.2,478.2765350341797,-4.162401914596558,0.033095598220825195,-0.000251686567207976,0.0,214.14578247070312,0.0003,2.6613474e-05,286.73634147644043,5.0
2080,208,2098,55.296989749999995,2.17,0,,,,,,,,,,,,,
2090,209,2106,55.62379058999999,2.16,0,0.9691486358642578,208,0.2,17463.98876953125,-4.162121772766113,0.018983066082000732,-0.0005371094099242413,0.0,11566.623046875,0.0003,8.9049345e-06,,
2100,210,2120,52.045952070000006,2.1,0,0.9690656661987305,209,0.2,1413.6100845336914,-4.161873817443848,0.0036409497261047363,-0.0009230852476322937,0.0,1295.4285888671875,0.0003,1.8358231e-06,,
2110,211,2134,52.44501225,2.15,0,0.9689898490905762,210,0.2,20273.896484375,-4.161621809005737,-0.01353466510772705,0.0023869990836828947,0.0,15366.580078125,0.0003,1.8447638e-05,,
2120,,,,,,0.9689061045646667,211,0.2,579.4984741210938,-4.161386251449585,0.021131932735443115,0.0013510584598392938,0.0,316.088134765625,0.0003,1.4913082e-05,-25.0,5.0
2120,212,2147,51.82053368,2.15,0,,,,,,,,,,,,,
2130,213,2199,43.85647139,2.08,0,0.968836784362793,212,0.2,4219.364837646484,-4.161131858825684,-0.05826401710510254,-0.001681470894254744,0.0,366.6598205566406,0.0003,2.4348497e-05,,
2140,214,2203,46.946578749999986,2.15,0,0.9687589406967163,213,0.2,573.2083435058594,-4.160931348800659,0.009966075420379639,0.000860711955465554,0.0,373.1961364746094,0.0003,2.475381e-05,,
2150,215,2205,50.180291479999994,2.23,0,0.9686786532402039,214,0.2,13483.657958984375,-4.16067099571228,-0.015287637710571289,0.0001280546159252438,0.0,11072.296875,0.0003,5.3703784e-06,,
2160,,,,,,0.9686204195022583,215,0.2,11514.0205078125,-4.1604390144348145,0.03407001495361328,-0.0002709984837565571,0.0,5683.4638671875,0.0003,5.1259997e-07,196.50637593865395,4.0
2160,216,2216,52.6142967,2.27,0,,,,,,,,,,,,,
2170,217,2222,53.09915931000001,2.3,0,0.9685665965080261,216,0.2,5756.1234130859375,-4.160260200500488,-0.012836694717407227,0.0001920044393042275,0.0,1685.462890625,0.0003,4.8279765e-07,,
2180,218,2227,46.422512909999995,2.2,0,0.9685155749320984,217,0.2,348.5406036376953,-4.160102844238281,-0.00639033317565918,0.0003487229463630115,0.0,182.71009826660156,0.0003,3.516674e-07,,
2190,219,2232,46.775079489999996,2.21,0,0.9684139490127563,218,0.2,498.9677429199219,-4.1598920822143555,0.003773987293243408,0.0007252157083712518,0.0,220.69334411621094,0.0003,3.4093857e-06,,
2200,,,,,,0.9683186411857605,219,0.2,816.099609375,-4.15958046913147,-0.0034676790237426758,-0.00019004344649076188,0.0,624.91650390625,0.0003,1.5914441e-06,27.867557525634766,2.0
2200,220,2240,49.19067019,2.26,0,,,,,,,,,,,,,
2210,221,2245,46.438304710000004,2.23,0,0.9682189226150513,220,0.2,7814.863555908203,-4.15929388999939,-0.012180805206298828,0.0010372340446345163,0.0,189.71572875976562,0.0003,8.8155275e-06,,
2220,222,2250,47.217074970000006,2.2,0,0.9681228399276733,221,0.2,1354.9505615234375,-4.158973217010498,0.0003075599670410156,-0.002328431559725175,0.0,1182.61767578125,0.0003,1.4573336e-05,,
2230,223,2255,47.5525393,2.18,0,0.9680511355400085,222,0.2,10016.99267578125,-4.158689737319946,-0.004576683044433594,0.0009389757993627512,0.0,4735.51904296875,0.0003,1.8835068e-05,,
2240,,,,,,0.9679875373840332,223,0.2,12991.99462890625,-4.158472299575806,-0.0031163692474365234,0.000563502311706543,0.0,10797.6806640625,0.0003,4.285574e-06,7.164936065673828,2.0
2240,224,2265,47.78711717,2.2,0,,,,,,,,,,,,,
2250,225,2271,43.34316481999999,2.15,0,0.9677914381027222,224,0.2,593.8553161621094,-4.158170223236084,-0.0073130130767822266,0.0046520593576131475,0.0,312.12335205078125,0.0003,4.3427946e-05,,
2260,226,2308,38.50920221,2.06,0,0.9676306247711182,225,0.2,3141.093994140625,-4.1575939655303955,-0.010708332061767578,0.0002954274590596384,0.0,1474.57470703125,0.0003,1.4293194e-05,,
2270,227,2311,38.69163441,2.08,0,0.9675288200378418,226,0.2,821.2891235351562,-4.157146453857422,0.01272428035736084,0.0027208864688872403,0.0,194.6574249267578,0.0003,3.901124e-05,,
2280,,,,,,0.9674517512321472,227,0.2,2418.3592529296875,-4.1568498611450195,-0.03006744384765625,0.0011394500965256071,0.0,1081.848876953125,0.0003,2.1392107e-05,144.5316038131714,4.0
2280,228,2322,42.46882329,2.17,0,,,,,,,,,,,,,
2290,229,2327,43.07369479,2.19,0,0.9673870801925659,228,0.2,2976.6866455078125,-4.156635046005249,0.00973963737487793,-0.001604026602581854,0.0,1388.77783203125,0.0003,6.733537e-05,,
2300,230,2331,39.96233208,2.17,0,0.9673298597335815,229,0.2,3876.6231689453125,-4.156435251235962,-0.004390239715576172,-0.002248907135799172,0.0,1248.294677734375,0.0003,2.1284819e-05,,
2310,231,2336,39.79796829,2.18,0,0.9672691822052002,230,0.2,695.8476867675781,-4.156273365020752,0.000944972038269043,-0.0009776800638068295,0.0,174.52963256835938,0.0003,9.970665e-05,,
2320,,,,,,0.9670393466949463,231,0.2,418.75244140625,-4.155945301055908,-0.007835745811462402,2.2786856424872326e-05,0.0,257.29443359375,0.0003,1.2892485e-05,85.74053907394409,5.0
2320,232,2345,40.90335894,2.23,0,,,,,,,,,,,,,
2330,233,2347,42.18931815,2.27,0,0.9668192267417908,232,0.2,907.8056335449219,-4.155232191085815,0.01432788372039795,-0.003643077565357089,0.0,331.93115234375,0.0003,4.3904784e-05,,
2340,234,2353,41.975323499999995,2.2,0,0.9666337370872498,233,0.2,19656.8095703125,-4.154574394226074,-0.0019577741622924805,0.0027664721477775878,0.0,9317.8056640625,0.0003,4.376769e-05,,
2350,235,2358,44.70962276,2.24,0,0.966500997543335,234,0.2,2007.1304016113281,-4.154037952423096,-0.016312718391418457,0.001290875696577043,0.0,228.4153289794922,0.0003,5.76973e-06,,
2360,,,,,,0.9663902521133423,235,0.2,7758.167175292969,-4.153645038604736,-0.03104996681213379,0.0006927609327247453,0.0,6777.12109375,0.0003,2.717972e-06,-5.0,1.0
2360,236,2368,39.545077629999994,2.1,0,,,,,,,,,,,,,
2370,237,2373,37.827921399999994,2.09,0,0.9662867784500122,236,0.2,821.7776794433594,-4.153313159942627,-0.016578197479248047,0.0009117961162701249,0.0,235.38528442382812,0.0003,2.849102e-06,,
2380,238,2428,36.58352033,2.03,0,0.9661993980407715,237,0.2,5459.33154296875,-4.153000593185425,-0.017368197441101074,0.00020503997802734375,0.0,3362.85595703125,0.0003,2.026558e-06,,
2390,239,2447,36.23267371,2.02,0,0.9661082625389099,238,0.2,393.0852813720703,-4.1527252197265625,0.006394803524017334,-0.0006896793958732772,0.0,231.865966796875,0.0003,1.2814999e-05,,
2400,,,,,,0.9660228490829468,239,0.2,482.15525817871094,-4.152445316314697,-0.0034247636795043945,-0.0003788829024413687,0.0,197.44969177246094,0.0003,3.2544137e-06,54.3121395111084,3.0
2400,240,2463,34.75462004,1.97,0,,,,,,,,,,,,,
2410,241,2467,37.86484729,2.0,0,0.9659336805343628,240,0.2,2172.2294921875,-4.1521711349487305,-0.02711784839630127,0.0003062725008931011,0.0,578.0130615234375,0.0003,9.5665455e-06,,
2420,242,2472,38.15392991,2.04,0,0.9658657312393188,241,0.2,7259.0,-4.15190863609314,-0.014665842056274414,0.0005521715036600483,0.0,2958.958740234375,0.0003,6.4373016e-06,,
2430,243,2478,32.13243489999999,2.01,0,0.965693473815918,242,0.2,813.4601745605469,-4.151604413986206,0.07209670543670654,0.004250776953995228,0.0,404.66949462890625,0.0003,8.150339e-05,,
2440,,,,,,0.9655430316925049,243,0.2,564.7486572265625,-4.151092290878296,0.07648801803588867,0.0022869110107421875,0.0,177.24472045898438,0.0003,0.00013473035,89.65174961090088,5.0
2440,244,2492,32.603758500000005,2.04,0,,,,,,,,,,,,,
2450,245,2523,30.989260799999997,2.02,0,0.965427577495575,244,0.2,2395.1248779296875,-4.150635719299316,-0.06493568420410156,0.004978752322495339,0.0,1738.5430908203125,0.0003,6.3335894e-05,,
2460,246,2527,30.852754530000002,2.04,0,0.9653199911117554,245,0.2,904.14306640625,-4.150275945663452,-0.028386473655700684,0.0042653143405915195,0.0,258.079345703125,0.0003,8.476973e-05,,
2470,247,2533,34.068960479999994,2.08,0,0.9651743769645691,246,0.2,606.0454711914062,-4.149911642074585,-0.0046727657318115234,0.0003319978713989258,0.0,314.5455017089844,0.0003,1.3113022e-05,,
2480,,,,,,0.9650465846061707,247,0.2,13370.276000976562,-4.149458646774292,-0.004759311676025391,-0.0008777379989624023,0.0,12530.205078125,0.0003,1.00493435e-05,200.9542999267578,3.0
2480,248,2543,33.397225,2.04,0,,,,,,,,,,,,,
2490,249,2549,33.384645139999996,1.98,0,0.9649419188499451,248,0.2,6243.418701171875,-4.149076223373413,0.00479203462600708,-0.000843691814225167,0.0,2221.702880859375,0.0003,9.357929e-06,,
2500,250,2552,39.95039273,2.02,0,0.9648472666740417,249,0.2,2560.349090576172,-4.1487507820129395,0.011239588260650635,0.000899833475705325,0.0,457.10894775390625,0.0003,3.33786e-06,,
2510,251,2556,42.23520789,2.04,0,0.9647662043571472,250,0.2,37512.384765625,-4.148460388183594,-0.0056618452072143555,6.528944213712862e-05,0.0,24157.666015625,0.0003,5.9604645e-08,,
2520,,,,,,0.9647008180618286,251,0.2,9782.230224609375,-4.148219585418701,-0.011621713638305664,-0.00012558698945230873,0.0,6765.48876953125,0.0003,5.7816504e-07,232.82991588115692,5.0
2520,252,2565,45.34781442999999,2.06,0,,,,,,,,,,,,,
2530,253,2577,39.327549270000006,1.98,0,0.9646433591842651,252,0.2,19982.352294921875,-4.148018836975098,-0.010662198066711426,9.71019268032336e-05,0.0,16325.884765625,0.0003,1.4305115e-07,,
2540,254,2580,45.0637139,2.04,0,0.9645870923995972,253,0.2,1246.4826965332031,-4.1478471755981445,-0.00305783748626709,-0.000325298326785628,0.0,895.903564453125,0.0003,5.483627e-07,,
2550,255,2585,44.37675814999999,2.01,0,0.9645274877548218,254,0.2,36717.5595703125,-4.147658348083496,0.004169046878814697,-6.45518317465843e-05,0.0,27648.19140625,0.0003,7.653237e-06,,
2560,,,,,,0.964499831199646,255,0.2,1801.9407958984375,-4.147493839263916,0.003142058849334717,-0.0017028988106178033,0.0,1240.4930419921875,0.0003,9.10759e-06,-5.0,1.0
2560,256,2596,44.02937918,2.05,0,,,,,,,,,,,,,
2570,257,2602,43.56486256,2.06,0,0.9644956588745117,256,0.2,280.4486312866211,-4.147430181503296,0.05861949920654297,8.541345414059265e-06,0.0,117.29302215576172,0.0003,3.6358833e-06,,
2580,258,2608,46.55327541,2.1,0,0.9644851088523865,257,0.2,3587.23291015625,-4.14740514755249,0.044152021408081055,-0.002473455620929599,0.0,1971.1219482421875,0.0003,1.2683869e-05,,
2590,259,2612,48.71551871,2.13,0,0.9644747972488403,258,0.2,4775.18701171875,-4.147374153137207,0.017005741596221924,-0.0013735055923458361,0.0,2362.662109375,0.0003,1.7839671e-05,,
2600,,,,,,0.9644650220870972,259,0.2,7253.01416015625,-4.147339105606079,-0.007253885269165039,-0.0007662356249058533,0.0,1438.4295654296875,0.0003,1.4972687e-05,127.11990737915039,4.0
2600,260,2623,50.53437046999999,2.21,0,,,,,,,,,,,,,
2610,261,2629,50.2940046,2.2,0,0.9644547700881958,260,0.2,1281.7257080078125,-4.147310495376587,-0.04539942741394043,-0.0017417579656466842,0.0,593.5220947265625,0.0003,2.7054548e-05,,
2620,262,2635,53.68261979,2.23,0,0.9644462466239929,261,0.2,5676.160003662109,-4.147275686264038,-0.022959232330322266,0.002115309238433838,0.0,297.47479248046875,0.0003,8.022786e-06,,
2630,263,2638,50.578731989999994,2.21,0,0.9644851684570312,262,0.2,1271.9823303222656,-4.147262334823608,-0.04102277755737305,-0.00044567584409360705,0.0,274.12872314453125,0.0003,6.0141087e-06,,
2640,,,,,,0.9645668864250183,263,0.2,2500.2151489257812,-4.147441387176514,-0.016707658767700195,-0.0026342512108383787,0.0,1841.845947265625,0.0003,1.6862154e-05,-5.0,1.0
2640,264,2646,52.31166173,2.22,0,,,,,,,,,,,,,
2650,265,2650,56.28093805,2.25,0,0.9646385908126831,264,0.2,4255.2423095703125,-4.14768648147583,0.007316708564758301,0.0003617406066043216,0.0,1811.8184814453125,0.0003,1.5205145e-05,,
2660,266,2656,59.71156064000001,2.23,1,0.9646978378295898,265,0.2,39848.326171875,-4.147895097732544,-0.008916974067687988,0.0019052117830149484,0.0,5389.060546875,0.0003,1.2427568e-05,,
2670,267,2660,59.128433380000004,2.23,1,0.9647289514541626,266,0.2,6445.6815185546875,-4.148056507110596,-0.03363847732543945,-0.0014935851795598865,0.0,4737.76220703125,0.0003,1.0424853e-05,,
2680,,,,,,0.9647464752197266,267,0.2,16563.343383789062,-4.148143529891968,-0.018135786056518555,2.7322768801241182e-05,0.0,2035.3795166015625,0.0003,2.3365021e-06,169.4587860107422,5.0
2680,268,2690,68.32229447,2.29,0,,,,,,,,,,,,,
2690,269,2694,71.60833874000001,2.34,0,0.9647552371025085,268,0.2,45824.427734375,-4.148185729980469,-0.003906607627868652,-0.0012903571594504726,0.0,23579.421875,0.0003,7.6055526e-06,,
2700,270,2698,68.24708064000001,2.32,1,0.9647566676139832,269,0.2,24751.92578125,-4.148205041885376,-0.004368782043457031,-1.4644861039414536e-05,0.0,14649.072265625,0.0003,1.1920929e-06,,
2710,271,2706,68.14725812,2.31,1,0.9647595882415771,270,0.2,285.7652893066406,-4.148212194442749,-0.15742039680480957,-0.0002569615899119526,0.0,102.80498504638672,0.0003,5.9604645e-06,,
2720,,,,,,0.9647327661514282,271,0.2,714.1883544921875,-4.14821720123291,0.0031938552856445312,-0.002064681192860185,0.0,305.0622863769531,0.0003,1.9317866e-05,39.23576736450195,2.0
2720,272,2719,66.13450568,2.31,1,,,,,,,,,,,,,
2730,273,2722,59.64012750999999,2.29,1,0.964669406414032,272,0.2,1093.3714294433594,-4.148092746734619,-0.010675907135009766,0.0005035459995270664,0.0,827.5458984375,0.0003,1.38759615e-05,,
2740,274,2725,61.83131269,2.35,1,0.9645900726318359,273,0.2,567.06787109375,-4.147881269454956,-0.02270221710205078,-0.0008625388145446777,0.0,324.7698669433594,0.0003,1.1128187e-05,,
2750,275,2731,57.87550408,2.32,1,0.9645217657089233,274,0.2,11242.5712890625,-4.1476404666900635,-0.04156041145324707,-0.0002008676499798412,0.0,4463.4443359375,0.0003,1.244545e-05,,
2760,,,,,,0.9644308090209961,275,0.2,2413.1527709960938,-4.147409200668335,0.029548227787017822,0.0008893966558387589,0.0,1809.537353515625,0.0003,4.4202807e-05,33.87400817871094,2.0
2760,276,2745,61.83729796999999,2.32,1,,,,,,,,,,,,,
