time/fps,rollout/ep_rew_mean,time/time_elapsed,time/episodes,time/total_timesteps,rollout/ep_len_mean,train/critic_loss,train/n_updates,train/learning_rate,train/actor_loss
0,22.16498823,50520,6196,15712,2.83,420.7070617675781,15608,0.001,2.1341440677642822
0,21.121475540000002,50527,6200,15719,2.78,422.6939697265625,15617,0.001,1.9829838275909424
0,21.07687211,50542,6204,15729,2.77,381.3674011230469,15626,0.001,2.643931567668915
0,22.489163110000003,50559,6208,15741,2.79,371.6628011067708,15638,0.001,6.16588568687439
0,22.97201219,50570,6212,15749,2.79,522.7537841796875,15648,0.001,6.69805908203125
0,22.409460130000003,50583,6216,15759,2.78,366.62237548828125,15656,0.001,4.171029567718506
0,21.91394355,50592,6220,15767,2.76,238.67572784423828,15665,0.001,10.279948234558105
0,20.817318009999997,50604,6224,15776,2.73,349.0769805908203,15674,0.001,7.35076904296875
0,19.44912158,50621,6228,15788,2.67,465.3943786621094,15684,0.001,3.6395446062088013
0,19.27916608,50640,6232,15800,2.67,364.5588684082031,15696,0.001,9.09333848953247
0,19.97955776,50656,6236,15811,2.69,458.71030680338544,15708,0.001,7.451839923858643
0,20.31467009,50674,6240,15823,2.71,516.5553131103516,15719,0.001,3.7039966583251953
0,19.7365214,50680,6244,15829,2.65,407.98406982421875,15728,0.001,0.7051758170127869
0,20.27328927,50689,6248,15837,2.66,496.6968994140625,15735,0.001,-3.577482223510742
0,18.58322275,50699,6252,15845,2.61,365.89292399088544,15744,0.001,0.20970676094293594
0,17.29909831,50708,6256,15853,2.55,527.7851155598959,15751,0.001,7.174292087554932
0,16.671474220000004,50716,6260,15860,2.49,173.38760375976562,15757,0.001,3.603585958480835
0,15.48856287,50724,6264,15867,2.43,450.85254923502606,15766,0.001,6.441029787063599
0,14.962324480000001,50735,6268,15876,2.4,434.91607666015625,15773,0.001,1.3644830465782434
0,14.80015429,50748,6272,15886,2.39,528.7075398763021,15783,0.001,4.931529998779297
0,14.085835409999998,50758,6276,15894,2.38,341.307373046875,15793,0.001,0.9473743438720703
0,15.110318979999999,50771,6280,15904,2.37,404.2082214355469,15802,0.001,2.4046518802642822
0,15.520629279999998,50788,6284,15916,2.38,548.4956359863281,15814,0.001,4.692099094390869
0,14.888165289999996,50797,6288,15924,2.35,253.68299865722656,15822,0.001,-2.6893632411956787
0,14.71275435,50813,6292,15935,2.36,322.94989013671875,15832,0.001,-0.05150456354022026
0,14.3348363,50890,6296,15948,2.36,312.4635314941406,15844,0.001,8.075394630432129
0,14.845729280000002,50905,6300,15959,2.4,324.8995056152344,15857,0.001,6.624319076538086
0,16.044891700000004,50926,6304,15972,2.43,368.61902618408203,15869,0.001,-0.02157139778137207
0,14.549170560000002,51000,6308,15982,2.41,517.8287963867188,15880,0.001,0.6066425442695618
0,14.086529740000001,51008,6312,15989,2.4,387.6994934082031,15887,0.001,2.0090527534484863
0,13.298602850000002,51017,6316,15997,2.38,535.8104400634766,15896,0.001,3.7936437129974365
0,14.19200419,51042,6320,16009,2.42,397.9162902832031,15907,0.001,3.217977225780487
0,14.64134082,51057,6324,16019,2.43,556.6453247070312,15916,0.001,1.2407124042510986
0,13.419562479999998,51071,6328,16028,2.4,659.8263092041016,15927,0.001,-3.198446750640869
0,14.30462596,51090,6332,16039,2.39,553.6211649576823,15937,0.001,3.7737464904785156
0,13.397041980000001,51102,6336,16047,2.36,435.16392008463544,15946,0.001,-0.10915220156311989
0,12.848502940000001,51117,6340,16057,2.34,418.52630615234375,15954,0.001,8.998129844665527
0,12.78516353,51131,6344,16066,2.37,334.8161112467448,15965,0.001,0.4983986020088196
0,13.37185029,51147,6348,16076,2.39,451.5478973388672,15973,0.001,6.672211170196533
0,12.93684479,51153,6352,16082,2.37,240.875732421875,15980,0.001,1.5301964282989502
0,13.223231889999997,51164,6356,16090,2.37,367.4930419921875,15987,0.001,4.201320171356201
0,14.85075,51185,6360,16102,2.42,520.3139419555664,15998,0.001,5.9876017570495605
0,14.74976322,51196,6364,16110,2.43,480.3446960449219,16008,0.001,-0.272524893283844
0,14.875034419999999,51212,6368,16120,2.44,540.3162027994791,16017,0.001,4.473296642303467
0,15.51138497,51230,6372,16131,2.45,508.88165283203125,16028,0.001,-3.781160354614258
0,15.86205277,51313,6376,16140,2.46,512.9853363037109,16037,0.001,7.7291741371154785
0,15.536661389999997,51328,6380,16150,2.46,434.2540817260742,16048,0.001,9.886679649353027
0,15.46130839,51346,6384,16161,2.45,387.61668904622394,16058,0.001,2.1474297642707825
0,16.26359627,51363,6388,16172,2.48,432.8593292236328,16071,0.001,4.0689457654953
0,16.92805652,51378,6392,16182,2.47,444.55162048339844,16081,0.001,2.3940480947494507
0,16.30789304,51389,6396,16190,2.42,555.8155517578125,16089,0.001,5.4158782958984375
0,17.23023357,51412,6400,16203,2.44,294.74729919433594,16100,0.001,2.319345474243164
0,16.41340753,51505,6404,16216,2.44,356.07102966308594,16112,0.001,3.0124833583831787
0,16.38450836,51527,6408,16228,2.46,403.064936319987,16125,0.001,6.2237420082092285
0,17.74164995,51547,6412,16240,2.51,454.9586181640625,16137,0.001,5.157037019729614
0,18.17043945,51563,6416,16250,2.53,418.00169881184894,16147,0.001,2.2138662338256836
0,17.906348730000005,51579,6420,16260,2.51,409.0913543701172,16158,0.001,-2.0489413738250732
0,19.87579678,51606,6424,16275,2.56,558.4277750651041,16171,0.001,5.0355658531188965
0,19.59384201,51619,6428,16284,2.56,288.9486618041992,16183,0.001,-3.1419448256492615
0,18.42237618,51633,6432,16293,2.54,461.5223795572917,16192,0.001,4.322591125965118
0,18.73338527,51645,6436,16302,2.55,367.5119934082031,16200,0.001,1.3808286413550377
0,18.576626109999996,51658,6440,16311,2.54,400.6552734375,16208,0.001,4.9127326011657715
0,19.44464764,51682,6444,16325,2.59,401.5985336303711,16222,0.001,3.7041276693344116
0,18.91426687,51691,6448,16332,2.56,508.61260986328125,16231,0.001,4.8692357540130615
0,20.02590508,51709,6452,16343,2.61,360.0827229817708,16240,0.001,6.543747425079346
0,19.77746956,51719,6456,16350,2.6,383.60882568359375,16249,0.001,7.118170261383057
0,18.445145040000003,51734,6460,16360,2.58,322.98746490478516,16259,0.001,3.4138383865356445
0,18.776540599999997,51749,6464,16370,2.6,572.01513671875,16267,0.001,4.766044616699219
0,19.12582691,51832,6468,16382,2.62,371.78578694661456,16279,0.001,-0.20381756126880646
0,17.920002440000005,51916,6472,16393,2.62,371.0368347167969,16290,0.001,0.057561516761779785
0,17.72516206,51929,6476,16403,2.63,451.8115539550781,16301,0.001,-0.17058543860912323
0,18.13770889,51945,6480,16414,2.64,346.2792663574219,16311,0.001,0.24216870963573456
0,17.49139967,51950,6484,16420,2.59,248.73159790039062,16319,0.001,2.79780650138855
0,17.464133559999997,51969,6488,16433,2.61,406.50636291503906,16331,0.001,-0.9031168967485428
0,16.71359044,51981,6492,16442,2.6,599.1747055053711,16339,0.001,4.975646078586578
0,17.20664902,51990,6496,16450,2.6,352.207275390625,16347,0.001,-1.2005834579467773
0,17.616958409999995,52009,6500,16463,2.6,424.56337280273436,16359,0.001,-2.107665568590164
0,17.488774910000004,52028,6504,16476,2.6,258.28638458251953,16372,0.001,-0.557740330696106
0,17.114528840000002,52037,6508,16484,2.56,680.9212341308594,16383,0.001,7.824455261230469
0,15.75813733,52047,6512,16492,2.52,561.2343292236328,16390,0.001,-2.782911777496338
0,15.764498560000002,52058,6516,16501,2.51,446.2781982421875,16399,0.001,3.110262155532837
0,15.865127970000001,52076,6520,16512,2.52,443.66066487630206,16410,0.001,1.5557807087898254
0,13.56709085,52086,6524,16520,2.45,513.6329650878906,16417,0.001,6.263891696929932
0,14.89208197,52107,6528,16533,2.49,476.9443868001302,16429,0.001,-0.13988247513771057
0,15.193972159999998,52124,6532,16544,2.51,579.8728434244791,16440,0.001,8.830288648605347
0,15.546966119999997,52201,6536,16554,2.52,582.2433471679688,16452,0.001,1.1992985010147095
0,15.2706889,52209,6540,16561,2.5,516.4305419921875,16459,0.001,1.4339808225631714
0,15.155072329999998,52233,6544,16575,2.5,282.1903266906738,16472,0.001,0.8145321607589722
0,15.34563257,52251,6548,16586,2.54,347.3072509765625,16480,0.001,1.2860668897628784
0,15.553642290000003,52271,6552,16598,2.55,503.1097412109375,16495,0.001,9.527399063110352
0,16.346467670000003,52286,6556,16608,2.58,455.3554229736328,16507,0.001,7.085941027849913
0,16.52504411,52301,6560,16618,2.58,402.6058807373047,16516,0.001,3.181100845336914
0,16.88709441,52316,6564,16628,2.58,483.6714172363281,16526,0.001,0.5009195804595947
0,16.508773859999998,52331,6568,16638,2.56,420.90623982747394,16535,0.001,2.8220577239990234
0,17.0623548,52415,6572,16649,2.56,354.363525390625,16548,0.001,8.064496755599976
0,17.60581289,52433,6576,16661,2.58,324.34534454345703,16558,0.001,-0.2640020251274109
0,17.23826622,52446,6580,16670,2.56,392.17943318684894,16567,0.001,-3.2265636920928955
0,18.5262198,52465,6584,16681,2.61,398.8523763020833,16577,0.001,2.9747047424316406
0,18.68674199,52481,6588,16691,2.58,361.39227294921875,16588,0.001,0.022313309833407402
0,19.47328474,52500,6592,16703,2.61,325.46598052978516,16601,0.001,1.970515251159668
0,19.07973364,52509,6596,16710,2.6,459.72174072265625,16608,0.001,4.074991226196289
0,18.49523324,52526,6600,16721,2.58,390.40765380859375,16618,0.001,-1.1644898913800716
0,18.26427282,52542,6604,16731,2.55,441.05674235026044,16628,0.001,-0.6466199904680252
0,19.347862399999997,52628,6608,16742,2.58,479.0282897949219,16640,0.001,-0.8904188275337219
0,19.77433695,52643,6612,16752,2.6,370.93483479817706,16649,0.001,3.5372352600097656
0,19.812858239999997,52662,6616,16764,2.63,471.58546447753906,16662,0.001,0.5062512159347534
0,20.043246059999998,52677,6620,16774,2.62,457.6370849609375,16671,0.001,-0.4313522279262543
0,21.36992556,52711,6624,16785,2.65,468.7447738647461,16683,0.001,2.0283356308937073
0,21.797261399999996,52732,6628,16798,2.65,547.4577514648438,16696,0.001,-3.7579898039499917
0,22.03887049,52749,6632,16810,2.66,531.4146423339844,16707,0.001,0.5398832559585571
0,21.744960140000003,52759,6636,16818,2.64,465.8895263671875,16714,0.001,2.394381046295166
0,23.134704079999995,52838,6640,16832,2.71,391.28453826904297,16729,0.001,3.5229467302560806
0,22.46785757,52916,6644,16843,2.68,379.9224090576172,16740,0.001,1.38786081969738
0,23.16130401,52932,6648,16854,2.68,404.3933563232422,16753,0.001,2.0727884769439697
0,22.091217679999996,52941,6652,16862,2.64,581.2545166015625,16760,0.001,3.3857662677764893
0,21.79794446,52951,6656,16870,2.62,408.8660888671875,16769,0.001,-0.6073781847953796
0,22.38477849,52965,6660,16880,2.62,329.8616638183594,16776,0.001,4.749075412750244
0,23.40826243,52984,6664,16893,2.65,539.1706237792969,16789,0.001,0.6418388485908508
0,24.2731409,53003,6668,16906,2.68,582.0176696777344,16803,0.001,-2.1899166107177734
0,24.30470486,53016,6672,16916,2.67,407.63059997558594,16813,0.001,-3.80545973777771
0,23.95982488,53029,6676,16926,2.65,491.1685791015625,16824,0.001,5.31933069229126
0,24.311442429999996,53053,6680,16938,2.68,566.9881286621094,16837,0.001,7.241272926330566
0,23.275006160000004,53073,6684,16948,2.67,481.6427917480469,16845,0.001,-1.89238440990448
0,23.036502449999997,53094,6688,16958,2.67,634.9813385009766,16857,0.001,-1.0619744062423706
0,22.410446670000006,53106,6692,16966,2.63,442.98659261067706,16863,0.001,-0.0745697021484375
0,22.094853610000005,53113,6696,16972,2.62,387.40570068359375,16870,0.001,6.0601019859313965
0,21.863448599999998,53134,6700,16984,2.63,461.77028401692706,16881,0.001,1.3316481113433838
0,21.64332514,53148,6704,16993,2.62,356.1913604736328,16891,0.001,0.39306965470314026
0,21.34919886,53165,6708,17003,2.61,395.5516815185547,16902,0.001,-0.22836284339427948
0,22.466656309999998,53185,6712,17014,2.62,519.7070922851562,16913,0.001,3.6401383876800537
0,23.55690925,53207,6716,17026,2.62,472.09230041503906,16925,0.001,-4.124701604247093
0,23.40444282,53222,6720,17036,2.62,755.2938232421875,16934,0.001,-0.26076242327690125
0,22.05851204,53233,6724,17044,2.59,690.9529724121094,16943,0.001,4.0423890352249146
0,21.3385708,53249,6728,17054,2.56,446.57383728027344,16952,0.001,-6.332746982574463
0,21.193350429999995,53269,6732,17066,2.56,459.55039978027344,16964,0.001,-0.30383214354515076
0,20.539701370000003,53275,6736,17072,2.54,521.0433044433594,16971,0.001,0.6407577395439148
0,19.92605605,53292,6740,17082,2.5,317.46910095214844,16979,0.001,0.16640006005764008
0,20.20094186,53309,6744,17093,2.5,395.74786376953125,16990,0.001,7.171721696853638
0,19.6272625,53323,6748,17102,2.48,294.9278869628906,16999,0.001,-3.446061134338379
0,19.9723123,53337,6752,17111,2.49,633.0536499023438,17008,0.001,-0.658329427242279
0,20.063465779999998,53353,6756,17121,2.51,449.1548156738281,17018,0.001,-1.0171457529067993
0,19.76234807,53370,6760,17131,2.51,562.0859985351562,17029,0.001,2.1868247985839844
0,19.25702709,53388,6764,17142,2.49,467.22564697265625,17040,0.001,0.25558895617723465
0,18.75604376,53405,6768,17152,2.46,531.2672119140625,17050,0.001,-5.301100254058838
0,19.11933811,53422,6772,17162,2.46,424.42102813720703,17060,0.001,-3.111494690179825
0,19.87683292,53440,6776,17173,2.47,404.04188537597656,17071,0.001,3.5776283740997314
0,20.04498731,53460,6780,17185,2.47,606.4110107421875,17082,0.001,-3.907671570777893
0,19.750906630000003,53474,6784,17194,2.46,830.01416015625,17091,0.001,6.5808305740356445
0,20.547897499999998,53494,6788,17206,2.48,464.1961161295573,17103,0.001,-0.7339190244674683
0,21.10627101,53515,6792,17218,2.52,419.7264465332031,17116,0.001,-3.223768631617228
0,21.951381600000005,53530,6796,17227,2.55,408.4888122558594,17125,0.001,-4.513348698616028
0,21.707253310000002,53555,6800,17241,2.57,414.4142354329427,17137,0.001,-4.968222141265869
0,22.65640763,53581,6804,17255,2.62,411.7486114501953,17152,0.001,-2.1951096057891846
0,22.79098829,53600,6808,17266,2.63,477.7359924316406,17162,0.001,-0.8144798278808594
0,21.84033806,53620,6812,17278,2.64,397.03118896484375,17176,0.001,1.509879782795906
0,20.06617252,53629,6816,17285,2.59,371.0093688964844,17182,0.001,-0.19447803497314453
0,19.24628605,53643,6820,17294,2.58,582.4204508463541,17192,0.001,-2.429727792739868
0,20.00057021,53660,6824,17304,2.6,461.7874348958333,17201,0.001,1.3192352056503296
0,19.466057290000002,53674,6828,17313,2.59,378.6444091796875,17210,0.001,0.7787261009216309
0,20.88732315,53706,6832,17330,2.64,419.9807556152344,17225,0.001,-3.668410897254944
0,21.62773912,53719,6836,17339,2.67,449.27490234375,17237,0.001,-0.5702661871910095
0,21.866383940000002,53741,6840,17351,2.69,432.280517578125,17248,0.001,-1.260313332080841
0,21.691114880000004,53765,6844,17362,2.69,370.2804870605469,17259,0.001,0.2637679874897003
0,21.5561483,53782,6848,17372,2.7,373.38536834716797,17270,0.001,-4.133774638175964
0,21.93938111,53810,6852,17385,2.74,452.7195536295573,17281,0.001,-5.726200103759766
0,21.61534781,53825,6856,17393,2.72,469.0843200683594,17291,0.001,2.5902297496795654
0,20.93095939,53840,6860,17401,2.7,521.4669799804688,17299,0.001,-6.326411724090576
0,20.121961320000004,53860,6864,17411,2.69,676.1148783365885,17309,0.001,6.348555564880371
0,19.910285690000002,53880,6868,17422,2.7,419.8362121582031,17317,0.001,-6.488141059875488
0,19.1858848,53894,6872,17431,2.69,474.5582275390625,17328,0.001,3.20672607421875
0,18.321922249999997,53910,6876,17441,2.68,495.4615478515625,17338,0.001,-0.7453671991825104
0,17.244547,53924,6880,17450,2.65,386.300537109375,17347,0.001,4.056513786315918
0,16.844007490000003,53933,6884,17457,2.63,339.44789632161456,17355,0.001,5.212318420410156
0,16.03148439,53947,6888,17466,2.6,386.99859619140625,17365,0.001,0.952698290348053
0,15.54055398,54038,6892,17477,2.59,417.42404556274414,17374,0.001,-0.5266056507825851
0,15.52936459,54056,6896,17488,2.61,345.115478515625,17385,0.001,-2.760240316390991
0,16.14389811,54071,6900,17498,2.57,499.24517822265625,17396,0.001,2.9408695101737976
0,14.90484954,54080,6904,17505,2.5,271.827880859375,17404,0.001,-2.749121904373169
0,14.748787989999999,54098,6908,17516,2.5,482.8057556152344,17413,0.001,2.403538405895233
0,15.00034983,54114,6912,17526,2.48,414.8798370361328,17422,0.001,6.147858619689941
0,15.83792841,54130,6916,17536,2.51,467.8236592610677,17433,0.001,-1.2912896871566772
0,16.00659559,54144,6920,17545,2.51,657.7344589233398,17443,0.001,2.4073366522789
0,15.346711160000002,54155,6924,17553,2.49,503.8028564453125,17451,0.001,2.7803714275360107
0,15.740540850000004,54172,6928,17563,2.5,697.7486572265625,17462,0.001,-5.735334396362305
0,14.12282823,54188,6932,17573,2.43,356.7455190022786,17470,0.001,5.3748040199279785
0,15.05922676,54208,6936,17585,2.46,384.82489013671875,17481,0.001,-0.15208029747009277
0,14.40433114,54224,6940,17595,2.44,197.41289520263672,17492,0.001,3.9162449836730957
0,14.705569289999998,54240,6944,17605,2.43,423.92913818359375,17503,0.001,1.0865471363067627
0,14.917808160000002,54258,6948,17616,2.44,329.5881754557292,17513,0.001,5.345755577087402
0,14.9677551,54279,6952,17628,2.43,331.96868896484375,17524,0.001,-1.14830282330513
0,14.835178390000003,54293,6956,17637,2.44,327.77294921875,17535,0.001,1.6424731016159058
0,14.97603944,54305,6960,17645,2.44,379.50579833984375,17544,0.001,-3.2022972106933594
0,14.892098950000001,54321,6964,17654,2.43,460.32293701171875,17553,0.001,8.30309009552002
0,15.096145399999997,54339,6968,17665,2.43,475.38771565755206,17561,0.001,0.4667137563228607
0,15.63656075,54355,6972,17675,2.44,532.7849655151367,17572,0.001,3.551448702812195
0,15.834392220000002,54368,6976,17684,2.43,526.8973083496094,17582,0.001,1.34475576877594
0,15.616396730000002,54375,6980,17690,2.4,486.182861328125,17589,0.001,7.295199871063232
0,17.25635429,54396,6984,17702,2.45,317.38932037353516,17598,0.001,4.3528947830200195
0,16.93441968,54411,6988,17712,2.46,321.1216634114583,17608,0.001,1.2099356651306152
0,17.77010902,54437,6992,17726,2.49,486.4142303466797,17622,0.001,8.197086572647095
0,17.79970086,54458,6996,17738,2.5,601.2409515380859,17636,0.001,2.2872344255447388
0,16.39852419,54467,7000,17745,2.47,302.71173095703125,17644,0.001,-2.1402549743652344
0,17.09621042,54483,7004,17755,2.5,339.8092041015625,17653,0.001,-0.04955089092254639
0,16.20583374,54492,7008,17762,2.46,386.03302510579425,17661,0.001,0.37820151448249817
0,16.0519748,54511,7012,17773,2.47,233.56497192382812,17670,0.001,-1.6216448545455933
0,16.98019154,54535,7016,17786,2.5,444.58709716796875,17683,0.001,-3.4574230909347534
0,17.886974379999998,54555,7020,17798,2.53,415.6133728027344,17695,0.001,1.4397380352020264
0,18.21148089,54567,7024,17806,2.53,439.4216766357422,17705,0.001,-3.743957281112671
0,18.095883099999998,54583,7028,17816,2.53,542.9840698242188,17714,0.001,6.676541328430176
0,18.731583859999997,54693,7032,17829,2.56,597.3907836914062,17726,0.001,4.954622904459636
0,17.3618953,54707,7036,17839,2.54,508.33324178059894,17737,0.001,-4.055521488189697
0,18.84846317,54726,7040,17852,2.57,452.3490041097005,17748,0.001,3.8839889764785767
0,19.17654701,54746,7044,17865,2.6,428.59996032714844,17761,0.001,4.1090956926345825
0,19.92237126,54768,7048,17879,2.63,437.31441497802734,17774,0.001,1.898911714553833
0,19.28881917,54782,7052,17889,2.61,269.38680267333984,17787,0.001,0.012788391672074795
0,19.01139249,54789,7056,17896,2.59,455.79193115234375,17795,0.001,6.207742214202881
0,19.39496257,54803,7060,17906,2.61,378.5651550292969,17803,0.001,-4.379661560058594
0,19.71707161,54817,7064,17916,2.62,294.8859405517578,17813,0.001,8.011004447937012
0,19.87469012,54830,7068,17926,2.61,460.11619059244794,17825,0.001,3.953580617904663
0,19.89255223,54846,7072,17937,2.62,342.65509033203125,17834,0.001,-2.720186948776245
0,20.159446340000002,54867,7076,17950,2.66,460.8335266113281,17847,0.001,6.425647258758545
0,20.668197850000002,54880,7080,17960,2.7,361.40171813964844,17857,0.001,-0.8086850047111511
0,19.68614074,54894,7084,17970,2.68,290.83612060546875,17868,0.001,2.872694730758667
0,20.38896286,54910,7088,17981,2.69,518.8603515625,17878,0.001,-0.6706694960594177
0,18.8820659,54963,7092,17993,2.67,482.2722676595052,17890,0.001,-0.6733499884139746
0,19.166965259999998,54979,7096,18004,2.66,436.8834635416667,17902,0.001,-0.11337390542030334
0,20.03127572,54993,7100,18014,2.69,560.1092071533203,17912,0.001,3.822978377342224
0,21.079009959999997,55017,7104,18029,2.74,710.551015218099,17925,0.001,2.139195680618286
0,22.3006572,55033,7108,18040,2.78,453.90749104817706,17938,0.001,-5.499632358551025
0,22.63444293,55052,7112,18053,2.8,468.5165710449219,17949,0.001,-1.4354201555252075
0,21.97091867999999,55070,7116,18065,2.79,574.9430847167969,17961,0.001,-2.5933895111083984
0,21.193393679999996,55081,7120,18074,2.76,345.71973673502606,17972,0.001,-0.10574251413345337
0,21.09441998999999,55095,7124,18084,2.78,385.2202911376953,17981,0.001,-2.114932060241699
0,21.808067629999996,55115,7128,18097,2.81,498.7976379394531,17993,0.001,2.821457117795944
0,21.845394569999993,55133,7132,18109,2.8,659.8496805826823,18008,0.001,1.230388104915619
0,22.161324849999996,55152,7136,18122,2.83,344.60650634765625,18019,0.001,-1.220458984375
0,21.68459937,55174,7140,18136,2.84,557.1319376627604,18033,0.001,-0.5280280113220215
0,21.350254699999997,55190,7144,18147,2.82,342.12806193033856,18045,0.001,3.509247303009033
0,19.93886816,55199,7148,18155,2.76,428.3682098388672,18054,0.001,1.189262330532074
0,20.3504143,55209,7152,18163,2.74,328.5453796386719,18059,0.001,-2.469808578491211
0,21.5961959,55230,7156,18176,2.8,457.8053894042969,18072,0.001,1.9100984930992126
0,21.902358480000004,55245,7160,18187,2.81,1191.93603515625,18084,0.001,6.029318809509277
0,21.71791918,55256,7164,18195,2.79,385.18431091308594,18092,0.001,1.3004008531570435
0,21.563809880000004,55275,7168,18208,2.82,369.59173075358075,18104,0.001,-1.020814448595047
0,22.34580855,55291,7172,18219,2.82,353.73229217529297,18118,0.001,-1.4540875256061554
0,22.017324230000003,55303,7176,18228,2.78,305.57826232910156,18127,0.001,0.4918310344219208
0,21.935351750000006,55315,7180,18236,2.76,358.3720703125,18135,0.001,-1.246320128440857
0,21.44099303,55328,7184,18245,2.75,305.2306213378906,18143,0.001,9.341036796569824
0,20.63280112,55340,7188,18253,2.72,275.62664794921875,18152,0.001,-4.160382270812988
0,21.461345280000003,55358,7192,18264,2.71,428.55101521809894,18162,0.001,-1.1902879476547241
0,21.78806568,55381,7196,18277,2.73,420.35475463867186,18174,0.001,2.1192142566045127
0,21.144459890000004,55402,7200,18289,2.75,519.3713607788086,18186,0.001,-0.15240296721458435
0,19.781610399999998,55417,7204,18299,2.7,660.5411376953125,18196,0.001,3.1224331855773926
0,20.40327547,55443,7208,18313,2.73,494.36492919921875,18208,0.001,-6.565430641174316
0,19.29190969,55453,7212,18320,2.67,253.20370483398438,18218,0.001,2.534268617630005
0,18.61729839,55538,7216,18329,2.64,629.042236328125,18227,0.001,-4.171212434768677
0,19.55259072,55559,7220,18341,2.67,554.2703857421875,18237,0.001,1.3362023830413818
0,20.12454902,55575,7224,18351,2.67,418.00732421875,18247,0.001,4.325021266937256
0,18.963026749999997,55592,7228,18361,2.64,350.3549346923828,18258,0.001,-0.05656003952026367
0,19.39664053,55619,7232,18375,2.66,393.55872599283856,18270,0.001,-1.7725194096565247
0,20.26029731,55647,7236,18389,2.67,479.65428161621094,18286,0.001,1.5671129003167152
0,19.839166150000004,55663,7240,18399,2.63,408.5832824707031,18296,0.001,-6.872586727142334
0,19.777356670000003,55685,7244,18411,2.64,405.3296752929688,18309,0.001,0.8575767949223518
0,20.292402109999998,55706,7248,18423,2.68,569.020751953125,18319,0.001,-1.78511643409729
0,20.17658095,55723,7252,18433,2.7,364.6445617675781,18331,0.001,-3.216047763824463
0,20.386582780000005,55748,7256,18447,2.71,535.4232177734375,18344,0.001,6.437641620635986
0,19.51504504,55759,7260,18455,2.68,576.4891357421875,18353,0.001,-2.9825589656829834
0,19.83700122,55782,7264,18468,2.73,474.9796142578125,18364,0.001,-1.1475357115268707
0,19.32608943,55798,7268,18478,2.7,485.2787780761719,18376,0.001,2.236090302467346
0,18.24335973,55812,7272,18487,2.68,485.57712809244794,18385,0.001,-5.274961948394775
0,18.126171829999997,55825,7276,18496,2.68,506.558349609375,18394,0.001,7.124321699142456
0,17.87229622,55836,7280,18504,2.68,269.01683044433594,18401,0.001,-4.105826377868652
0,18.65475013,55854,7284,18515,2.7,724.7448120117188,18411,0.001,8.556926727294922
0,18.41847481,55862,7288,18522,2.69,382.3690490722656,18421,0.001,-1.3165801763534546
0,18.12717338,55881,7292,18533,2.69,484.0834147135417,18431,0.001,6.160627841949463
0,17.09771289,55895,7296,18542,2.65,368.41062927246094,18440,0.001,1.995035171508789
0,17.040341230000003,55908,7300,18551,2.62,344.70958455403644,18450,0.001,3.8799933195114136
0,17.23854505,55928,7304,18563,2.64,485.3694763183594,18460,0.001,0.10036678612232208
0,16.129995890000004,55942,7308,18572,2.59,349.8296203613281,18470,0.001,2.2367656230926514
0,16.10142643,55951,7312,18579,2.59,486.56549072265625,18477,0.001,-3.910701036453247
0,17.253937549999996,55974,7316,18592,2.63,346.6624755859375,18488,0.001,-1.4546478986740112
0,16.29665215,55988,7320,18601,2.6,297.59765625,18498,0.001,8.168437004089355
0,15.044628029999998,55994,7324,18607,2.56,492.43141174316406,18505,0.001,-2.5157153606414795
0,14.808038069999998,56006,7328,18615,2.54,398.45286051432294,18513,0.001,1.6841449737548828
0,13.6663153,56019,7332,18624,2.49,429.4203287760417,18521,0.001,2.4440886974334717
0,13.326966409999997,56040,7336,18636,2.47,613.2146759033203,18533,0.001,3.085589647293091
0,12.96124426,56051,7340,18644,2.45,412.031494140625,18543,0.001,0.364437073469162
0,14.023091119999998,56075,7344,18657,2.46,409.20916137695315,18554,0.001,3.112224519252777
0,15.23080499,56103,7348,18672,2.49,485.4895426432292,18567,0.001,2.9307572841644287
0,16.22413643,56124,7352,18684,2.51,259.40679931640625,18580,0.001,-2.7615630626678467
0,16.39159289,56148,7356,18697,2.5,505.886775970459,18594,0.001,1.406517505645752
0,16.657203619999997,56162,7360,18706,2.51,562.0813293457031,18602,0.001,5.177437782287598
0,16.19792729,56175,7364,18715,2.47,461.35662841796875,18611,0.001,2.674014091491699
0,17.042568759999998,56197,7368,18727,2.49,467.9478759765625,18625,0.001,2.597648501396179
0,17.349786979999998,56218,7372,18739,2.52,397.45177459716797,18635,0.001,4.898889064788818
0,18.60798822,56238,7376,18752,2.56,625.30126953125,18649,0.001,0.7485549847284952
0,18.776219389999998,56250,7380,18761,2.57,479.3236999511719,18658,0.001,3.0606086254119873
0,20.12975259,56273,7384,18775,2.6,474.4670715332031,18673,0.001,2.121730998158455
0,21.253712399999998,56290,7388,18787,2.65,385.4014549255371,18685,0.001,0.037077754735946655
0,22.58191875,56313,7392,18801,2.68,507.4125747680664,18697,0.001,7.664977312088013
0,22.010403420000003,56323,7396,18809,2.67,438.18677775065106,18707,0.001,2.844508409500122
0,23.021747310000002,56339,7400,18820,2.69,394.0906219482422,18715,0.001,1.362624168395996
0,22.839122200000002,56351,7404,18829,2.66,724.6783548990885,18728,0.001,11.519760131835938
0,23.646730340000005,56368,7408,18840,2.68,697.7617797851562,18737,0.001,-3.9472732543945312
0,25.017173619999998,56386,7412,18852,2.73,341.4812316894531,18748,0.001,-11.463310241699219
