time/total_timesteps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/std,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/clip_fraction,train/loss,train/clip_range,train/explained_variance,train/value_loss,eval/mean_reward,eval/mean_ep_length
5340,6489,534,57.95242848,0,3.29,0.965589225,0.0003,-4.150034666,-0.00024783,533,2.40E-05,0,4546.00293,0.2,-0.028694153,4783.595459,,
5350,6493,535,57.67473561,0,3.29,0.965538502,0.0003,-4.149889946,-0.002057934,534,6.02E-06,0,1640.658936,0.2,-0.041050911,2336.055847,,
5360,,,,,,0.965508163,0.0003,-4.149742603,0.002852804,535,6.80E-05,0,1460.305908,0.2,0.083142638,1736.167023,5.383405685,5
5360,6503,536,58.42079819,0,3.34,,,,,,,,,,,,,
5370,6507,537,54.68136703,0,3.24,0.965474963,0.0003,-4.149646044,-0.001415718,536,1.21E-05,0,558.3395386,0.2,-0.186486125,1168.161072,,
5380,6511,538,53.3586019,0,3.17,0.965441465,0.0003,-4.149534225,-0.003398395,537,2.78E-05,0,569.0429688,0.2,-0.174063802,1006.450592,,
5390,6516,539,54.79972046,0,3.18,0.965430737,0.0003,-4.149438381,-0.000296891,538,1.83E-05,0,1061.07666,0.2,0.02547133,4152.658569,,
5400,,,,,,0.965407372,0.0003,-4.149398088,-0.00012902,539,1.73E-05,0,1571.400757,0.2,-0.065785289,2557.3927,29.99446487,2
5400,6523,540,56.89235094,0,3.15,,,,,,,,,,,,,
5410,6527,541,56.83696955,0,3.12,0.965380669,0.0003,-4.149314642,0.002405179,540,5.71E-05,0,2105.368164,0.2,-0.183211207,6096.14624,,
5420,6531,542,53.78207906,0,3.06,0.96536243,0.0003,-4.149238825,-0.001349068,541,5.91E-06,0,433.5132446,0.2,0.02457118,3828.750061,,
5430,6534,543,54.60220085,0,3.07,0.965346932,0.0003,-4.149168491,-0.000986737,542,3.50E-05,0,860.9014893,0.2,0.01642108,1499.470459,,
5440,,,,,,0.965265214,0.0003,-4.149111032,-1.77E-05,543,1.00E-05,0,957.4736938,0.2,-0.126121759,1549.115112,65.32624006,5
5440,6544,544,55.97931834,0,3.11,,,,,,,,,,,,,
5450,6547,545,57.09352392,0,3.12,0.965133667,0.0003,-4.148760796,-0.002497926,544,0.000141358,0,479.3418274,0.2,-0.119075537,1031.108856,,
5460,6550,546,52.46186658,0,3.04,0.965020597,0.0003,-4.148362637,0.004137045,545,0.000223142,0,2700.020264,0.2,-0.008425713,4781.408447,,
5470,6552,547,52.09527673,0,3.06,0.964900196,0.0003,-4.148001671,0.001408684,546,8.24E-05,0,2949.393799,0.2,-0.046434045,3436.889801,,
5480,,,,,,0.964800358,0.0003,-4.147641897,-0.004850133,547,8.67E-05,0,5916.241211,0.2,-0.030651689,9641.094482,72.9911871,4
5480,6562,548,53.8903648,0,3.06,,,,,,,,,,,,,
5490,6566,549,52.46325962,0,3.01,0.964694381,0.0003,-4.147327423,0.002717867,548,3.91E-05,0,440.1694946,0.2,0.013635099,790.1281433,,
5500,6570,550,54.25007528,0,2.98,0.964606166,0.0003,-4.147009373,-9.43E-05,549,1.11E-05,0,646.2480469,0.2,-0.01083374,2188.8172,,
5510,6573,551,56.28699063,0,3.01,0.964412391,0.0003,-4.146662951,-0.000905025,550,1.14E-05,0,340.1972656,0.2,-0.054957867,1108.291534,,
5520,,,,,,0.964220047,0.0003,-4.146016598,-0.000455725,551,8.45E-06,0,4016.593262,0.2,0.042824984,4487.332825,55.10030723,5
5520,6602,552,55.95180352,0,3.03,,,,,,,,,,,,,
5530,6605,553,55.67883156,0,2.96,0.964010656,0.0003,-4.145394564,0.00198797,552,7.80E-05,0,309.838501,0.2,-0.068860173,669.1152954,,
5540,6607,554,59.33973993,0,3.02,0.96382153,0.0003,-4.144737482,-0.004806328,553,8.85E-05,0,1325.378906,0.2,-0.019735575,3434.988403,,
5550,6696,555,58.47934173,0,3.03,0.96366632,0.0003,-4.144165754,-0.001036099,554,4.99E-05,0,907.7566528,0.2,-0.023522139,3057.4599,,
5560,,,,,,0.963519454,0.0003,-4.143675327,-0.001885155,555,7.62E-06,0,497.6943054,0.2,-0.002493143,1271.833282,91.26155472,3
5560,6705,556,58.5687434,0,3.05,,,,,,,,,,,,,
5570,6708,557,61.79543276,0,3.09,0.963393569,0.0003,-4.143240929,0.001523471,556,1.21E-05,0,1332.447144,0.2,0.074834228,1652.124023,,
5580,6710,558,61.72176653,0,3.14,0.963273644,0.0003,-4.142840862,0.000669473,557,3.46E-06,0,622.1471558,0.2,-0.008378625,8019.480286,,
5590,6714,559,60.63681908,0,3.11,0.963191509,0.0003,-4.142484426,0.001216346,558,5.17E-06,0,1456.887817,0.2,-0.065249681,1960.815704,,
5600,,,,,,0.963133752,0.0003,-4.142205715,-0.001206482,559,1.09E-05,0,1010.731567,0.2,-0.098651648,1810.733215,306.3334494,5
5600,6723,560,61.32283912,0,3.07,,,,,,,,,,,,,
5610,6728,561,61.52072285,0,3.08,0.963125706,0.0003,-4.14208436,-0.003200197,560,1.85E-05,0,5004.105469,0.2,0.013171732,6944.005981,,
5620,6732,562,60.17096228,0,3.05,0.963105619,0.0003,-4.1420331,-0.000815499,561,1.37E-05,0,366.1062622,0.2,0.013546467,624.6173706,,
5630,6735,563,58.95067446,0,3.04,0.963051915,0.0003,-4.14193058,0.000206423,562,4.36E-05,0,692.2352295,0.2,-0.065980315,1656.853455,,
5640,,,,,,0.963036895,0.0003,-4.141788006,-0.00296073,563,8.39E-05,0,274.6967163,0.2,-0.016816497,752.1430359,92.40275192,4
5640,6743,564,57.79813602,0,3.05,,,,,,,,,,,,,
5650,6746,565,57.5321281,0,3.04,0.963026524,0.0003,-4.141739845,0.002097088,564,2.94E-05,0,1626.180786,0.2,-0.070504189,2223.685913,,
5660,6749,566,56.81994594,0,3.05,0.963018119,0.0003,-4.141702175,-0.001355612,565,1.45E-05,0,489.9954224,0.2,0.135877013,817.6330872,,
5670,6752,567,58.59552411,0,3.07,0.963010192,0.0003,-4.141669512,-9.95E-05,566,1.47E-05,0,986.8443604,0.2,-0.088518262,1629.497742,,
5680,,,,,,0.963009238,0.0003,-4.141639471,0.001895517,567,1.23E-05,0,634.0881958,0.2,0.019516289,2887.346863,187.8175411,5
5680,6760,568,60.37588065,0,3.07,,,,,,,,,,,,,
5690,6765,569,59.64481858,0,3.07,0.963013828,0.0003,-4.141637325,-0.000357276,568,4.39E-06,0,2947.681641,0.2,-0.027173162,7456.44165,,
5700,6769,570,55.75927845,0,3.01,0.963012874,0.0003,-4.141637325,-0.000827646,569,5.04E-06,0,420.9305725,0.2,-0.150820851,896.8431702,,
5710,6771,571,54.37700892,0,3.05,0.963013113,0.0003,-4.141633987,0.000160241,570,9.12E-07,0,523.9995117,0.2,0.088820159,827.5284119,,
5720,,,,,,0.963012397,0.0003,-4.14162302,-0.00015521,571,1.78E-06,0,510.6928711,0.2,-0.303019643,1188.112915,159.6353512,5
5720,6779,572,57.126223,0,3.11,,,,,,,,,,,,,
5730,6783,573,57.91499827,0,3.14,0.963006973,0.0003,-4.141610622,0.00064553,572,5.78E-06,0,1343.545166,0.2,0.030737162,3894.449341,,
5740,6787,574,56.87269584,0,3.09,0.962967515,0.0003,-4.141562939,-0.006354147,573,8.92E-05,0,381.4928284,0.2,0.10558629,761.7524414,,
5750,6791,575,59.01566326,0,3.08,0.963145137,0.0003,-4.141602039,-0.000530601,574,4.12E-05,0,1873.957153,0.2,-0.080692887,2582.833191,,
5760,,,,,,0.963258266,0.0003,-4.142084837,0.001277947,575,4.09E-05,0,4492.244141,0.2,-0.094820619,4850.811157,227.1427746,5
5760,6798,576,59.40060023,0,3.07,,,,,,,,,,,,,
5770,6802,577,54.74558916,0,2.98,0.963350415,0.0003,-4.142399073,0.001743597,576,2.63E-05,0,3451.612793,0.2,-0.041397214,7610.258301,,
5780,6805,578,55.5755526,0,3,0.963416278,0.0003,-4.142652988,-0.000108993,577,3.88E-05,0,506.928894,0.2,0.011279941,804.5368652,,
5790,6836,579,57.03337837,0,3.04,0.963465095,0.0003,-4.142822742,0.005162919,578,6.36E-05,0,674.9770508,0.2,0.00581038,2229.638733,,
5800,,,,,,0.963507056,0.0003,-4.142956257,0.000616217,579,1.15E-05,0,3909.406738,0.2,-0.058727384,7396.724365,175.7354031,5
5800,6879,580,60.89491305,0,3.11,,,,,,,,,,,,,
5810,6884,581,59.99757073,0,3.11,0.963539481,0.0003,-4.143068075,0.000148535,580,9.96E-06,0,1659.035278,0.2,-0.080387473,8753.532104,,
5820,6888,582,57.71047045,0,3.07,0.96356976,0.0003,-4.143159628,-0.00030458,581,3.28E-05,0,648.0820923,0.2,-0.020088077,1095.188477,,
5830,6891,583,58.21630066,0,3.09,0.963580966,0.0003,-4.143229485,-0.000543046,582,1.98E-05,0,350.530304,0.2,-0.07233119,762.9239502,,
5840,,,,,,0.963579297,0.0003,-4.143250942,-0.00096364,583,9.45E-06,0,982.9060669,0.2,-0.194744825,1536.780579,204.1745415,5
5840,6900,584,58.33777053,0,3.11,,,,,,,,,,,,,
5850,6903,585,59.05254847,0,3.11,0.963580072,0.0003,-4.143247843,8.31E-05,584,4.16E-05,0,6308.582031,0.2,-0.049473166,8934.117432,,
5860,6906,586,60.08096288,0,3.13,0.96349448,0.0003,-4.1431849,-0.002977741,585,6.86E-05,0,3106.023193,0.2,-0.124032974,3752.038452,,
5870,6910,587,60.12888814,0,3.12,0.963445067,0.0003,-4.142946959,-0.000666344,586,0.000208789,0,932.8635254,0.2,0.011021554,1250.528442,,
5880,,,,,,0.963361919,0.0003,-4.142767429,-0.003666586,587,4.29E-05,0,3500.650635,0.2,0.017118514,4195.998962,146.5688171,5
5880,6950,588,60.3630537,0,3.13,,,,,,,,,,,,,
5890,7052,589,60.89337987,0,3.13,0.963280439,0.0003,-4.142505646,0.011185479,588,0.000205147,0,1335.183838,0.2,-0.047554255,3004.749756,,
5900,7056,590,59.10019408,0,3.13,0.963213801,0.0003,-4.142271519,-0.001219821,589,2.48E-05,0,1264.314819,0.2,0.002105713,3805.950073,,
5910,7060,591,59.07040224,0,3.15,0.963160455,0.0003,-4.142066956,-0.003424531,590,2.48E-05,0,671.6710205,0.2,-1.018737793,1559.526794,,
5920,,,,,,0.963070512,0.0003,-4.141876698,-0.001973362,591,5.25E-05,0,466.7588501,0.2,-0.123960495,777.9231873,42.322855,3
5920,7068,592,57.20754605,0,3.13,,,,,,,,,,,,,
5930,7073,593,57.95450688,0,3.16,0.962995052,0.0003,-4.141598701,-0.000266856,592,7.30E-05,0,549.6586304,0.2,-0.058181643,1216.965942,,
5940,7076,594,57.1558552,0,3.2,0.962913275,0.0003,-4.141360998,-0.003763396,593,4.34E-05,0,833.7116699,0.2,0.008340299,1275.851013,,
5950,7080,595,60.18327773,0,3.22,0.962823808,0.0003,-4.141093254,0.003193629,594,0.000115126,0,1470.018921,0.2,-0.109404564,2112.226013,,
5960,,,,,,0.962736726,0.0003,-4.140800238,0.000731939,595,1.01E-05,0,5461.643555,0.2,-0.027065039,11568.70605,2.458101034,5
5960,7088,596,60.50601404,0,3.22,,,,,,,,,,,,,
5970,7093,597,58.68247836,0,3.12,0.962646484,0.0003,-4.140522957,5.22E-05,596,5.48E-06,0,618.1080933,0.2,-0.197318316,1147.244812,,
5980,7096,598,59.2802744,0,3.15,0.962567031,0.0003,-4.140247822,-0.001007688,597,8.39E-06,0,516.4292603,0.2,0.021776617,1162.833374,,
5990,7099,599,58.89536752,0,3.18,0.962496877,0.0003,-4.140006065,0.00175488,598,2.83E-05,0,748.2872314,0.2,0.04983443,1100.623779,,
6000,,,,,,0.962403655,0.0003,-4.139756441,-0.000862139,599,6.14E-05,0,689.6549683,0.2,-0.225548387,1382.313843,23.45462036,3
6000,7109,600,55.79760817,0,3.18,,,,,,,,,,,,,
6010,7112,601,57.3886306,0,3.22,0.962312341,0.0003,-4.139466524,-0.002583331,600,8.72E-05,0,616.5172729,0.2,-0.009110093,1216.721313,,
6020,7298,602,57.35788773,0,3.22,0.962218642,0.0003,-4.139176607,0.000592345,601,5.98E-06,0,525.7518311,0.2,-0.021057129,2764.156921,,
6030,7300,603,59.67113368,0,3.23,0.962130785,0.0003,-4.138882875,0.0033234,602,2.39E-05,0,337.3174133,0.2,-0.054764748,914.5610657,,
6040,,,,,,0.96205157,0.0003,-4.138603926,-0.000534796,603,2.00E-06,0,705.538147,0.2,-0.032964826,11045.68475,53.90081406,5
6040,7309,604,56.41137685,0,3.16,,,,,,,,,,,,,
6050,7313,605,56.47342114,0,3.2,0.961981654,0.0003,-4.138356209,-0.000541776,604,5.48E-06,0,435.213562,0.2,-0.101541519,1184.661255,,
6060,7317,606,56.84937809,0,3.19,0.961925447,0.0003,-4.138143063,0.000119513,605,5.42E-06,0,381.7102051,0.2,-0.119498491,731.4822998,,
6070,7320,607,53.47018802,0,3.17,0.961885691,0.0003,-4.13796258,-0.000688767,606,1.68E-05,0,1703.3573,0.2,0.018066525,2412.866577,,
6080,,,,,,0.961883903,0.0003,-4.137878656,-3.49E-05,607,1.80E-06,0,2365.755615,0.2,-0.129722714,4653.424072,91.63515854,4
6080,7328,608,52.62825085,0,3.21,,,,,,,,,,,,,
6090,7332,609,51.81637218,0,3.2,0.961892307,0.0003,-4.137871742,0.000890946,608,9.52E-06,0,399.7297058,0.2,0.006127834,1004.27597,,
6100,7335,610,51.05592628,0,3.19,0.961920857,0.0003,-4.137898445,0.000192463,609,6.13E-06,0,571.0680542,0.2,-0.08635211,1202.392395,,
6110,7340,611,46.34579793,0,3.06,0.961985469,0.0003,-4.137999058,-0.000517392,610,1.18E-05,0,499.9572144,0.2,-0.104626298,1528.865112,,
6120,,,,,,0.962060332,0.0003,-4.138231039,0.004922328,611,4.19E-05,0,1853.365234,0.2,-0.014895082,7633.778198,30.41456282,5
6120,7350,612,48.10141224,0,3.1,,,,,,,,,,,,,
6130,7353,613,48.26995325,0,3.14,0.962141693,0.0003,-4.138458729,-0.001576221,612,4.16E-06,0,453.2977905,0.2,-0.114370465,892.2914734,,
6140,7356,614,47.70638913,0,3.11,0.96221751,0.0003,-4.13869524,-0.003963769,613,4.64E-05,0,381.1481323,0.2,-0.28344512,757.1283569,,
6150,7359,615,47.76560079,0,3.14,0.962278366,0.0003,-4.138919353,3.27E-06,614,2.80E-06,0,173.0289307,0.2,0.011159062,962.0652466,,
6160,,,,,,0.962300181,0.0003,-4.139088631,-0.000115383,615,7.46E-06,0,201.5099182,0.2,-0.355542898,706.4884186,157.912385,5
6160,7369,616,45.0959754,0,3.1,,,,,,,,,,,,,
6170,7375,617,43.08797488,0,3.07,0.962279677,0.0003,-4.139098167,0.001476777,616,2.77E-05,0,1514.379272,0.2,0.012097538,1954.975861,,
6180,7379,618,41.46653129,0,3.05,0.962251782,0.0003,-4.139028788,0.002580005,617,3.85E-05,0,421.9921265,0.2,-0.169536829,1070.353729,,
6190,7382,619,39.2962796,0,3.01,0.962229431,0.0003,-4.138947964,0.001249021,618,1.54E-05,0,1532.463013,0.2,-0.178140521,2192.703064,,
6200,,,,,,0.962190807,0.0003,-4.138875723,0.000547427,619,3.70E-06,0,344.7170105,0.2,-0.090229988,1082.328033,46.31887627,3
6200,7392,620,41.09043533,0,2.99,,,,,,,,,,,,,
6210,7395,621,40.91635541,0,3.01,0.962143838,0.0003,-4.138738394,-0.000522661,620,5.61E-06,0,865.7736816,0.2,-0.062730908,1304.974976,,
6220,7397,622,40.55235766,0,3.04,0.962101161,0.0003,-4.138598919,0.001011813,621,9.95E-06,0,683.4684448,0.2,-0.153664708,1212.427979,,
6230,7401,623,40.30204868,0,3.03,0.962039232,0.0003,-4.138449669,-0.001889026,622,1.20E-05,0,832.6662598,0.2,-0.251559854,1438.031311,,
6240,,,,,,0.962009549,0.0003,-4.138286829,-0.000975049,623,2.47E-05,0,421.4477539,0.2,-0.125965834,611.3824005,206.0712318,5
6240,7450,624,43.29073725,0,3.02,,,,,,,,,,,,,
6250,7455,625,39.55878148,0,3,0.961981177,0.0003,-4.138194799,0.001494426,624,1.53E-05,0,6547.578613,0.2,0.004321456,8339.626831,,
6260,7459,626,40.94120279,0,3,0.961964369,0.0003,-4.138118505,-0.00086585,625,2.40E-05,0,1434.38916,0.2,-0.022331953,2333.399841,,
6270,7464,627,40.91737918,0,3.01,0.961942375,0.0003,-4.138059139,-0.004989624,626,4.70E-05,0,283.6031189,0.2,-0.037834764,1659.120789,,
6280,,,,,,0.96192205,0.0003,-4.13799119,0.000657701,627,1.43E-05,0,807.8010864,0.2,0.054237008,1133.378693,61.51823616,5
6280,7473,628,40.2831667,0,3,,,,,,,,,,,,,
6290,7475,629,40.7041331,0,2.98,0.961889505,0.0003,-4.137915611,0.001186013,628,2.45E-05,0,511.0726929,0.2,-0.118946552,766.7043304,,
6300,7480,630,40.69806469,0,2.94,0.961978614,0.0003,-4.137885094,-0.006529468,629,9.53E-05,0,629.140625,0.2,-0.085799456,1228.426453,,
6310,7485,631,36.54100769,0,2.85,0.962064922,0.0003,-4.138178349,0.011239099,630,0.000194854,0,364.5142212,0.2,0.007336438,944.8468323,,
6320,,,,,,0.962135553,0.0003,-4.138407707,-0.003274179,631,2.50E-05,0,306.1397705,0.2,-0.136358142,723.6484375,31.17015839,3
6320,7493,632,36.49196948,0,2.82,,,,,,,,,,,,,
6330,7496,633,37.79621695,0,2.84,0.962193608,0.0003,-4.138606548,0.001032066,632,3.99E-05,0,957.0751343,0.2,-0.026295543,1181.845749,,
6340,7500,634,37.54119087,0,2.82,0.962200522,0.0003,-4.138738155,0.000725475,633,3.56E-05,0,504.8207703,0.2,-0.165370345,1062.056122,,
6350,7504,635,37.50437325,0,2.84,0.962204456,0.0003,-4.138760328,-0.000138184,634,2.34E-05,0,568.0579224,0.2,-0.044879079,938.3031616,,
6360,,,,,,0.962181985,0.0003,-4.138727188,0.003355345,635,5.99E-05,0,462.1964111,0.2,-0.063367724,1126.230652,106.6045113,5
6360,7725,636,36.04566792,0,2.78,,,,,,,,,,,,,
6370,7732,637,36.8577381,0,2.82,0.962203681,0.0003,-4.138666153,0.003040713,636,3.68E-05,0,201.6928711,0.2,0.059318542,640.8626251,,
6380,7736,638,36.01185461,0,2.84,0.962279797,0.0003,-4.138807535,0.002544454,637,1.27E-05,0,496.0146179,0.2,-0.133583784,779.7390442,,
6390,7744,639,34.89456058,0,2.85,0.962346911,0.0003,-4.13904047,0.002367854,638,1.95E-05,0,718.6066895,0.2,-0.210262299,1421.190186,,
6400,,,,,,0.96239543,0.0003,-4.139241934,-4.00E-05,639,5.66E-06,0,355.2729187,0.2,0.010072052,1194.898926,9.721688271,2
6400,7757,640,33.92309518,0,2.81,,,,,,,,,,,,,
6410,7821,641,32.62580053,0,2.71,0.962432265,0.0003,-4.139381647,-0.000486958,640,1.34E-05,0,425.9191589,0.2,-0.053983331,1236.555756,,
6420,7825,642,34.7603178,0,2.72,0.962450027,0.0003,-4.139484882,-0.000743401,641,8.12E-06,0,2079.5,0.2,-0.042032003,5387.165283,,
6430,7831,643,34.51024972,0,2.76,0.962437391,0.0003,-4.13950634,-0.000877452,642,1.70E-05,0,1034.546143,0.2,-0.161310315,1456.421112,,
6440,,,,,,0.962423325,0.0003,-4.139467478,-0.001538289,643,2.93E-05,0,532.0092163,0.2,-0.055655956,981.0428772,50.48013687,5
6440,7847,644,34.15180393,0,2.73,,,,,,,,,,,,,
6450,7854,645,34.36491317,0,2.74,0.962409675,0.0003,-4.139413118,0.00128751,644,1.22E-05,0,705.0701294,0.2,0.008540094,2227.105896,,
6460,7860,646,32.59696032,0,2.72,0.962424278,0.0003,-4.139393091,0.002766287,645,1.51E-05,0,278.0406494,0.2,0.243226469,559.1499634,,
6470,7867,647,35.55812741,0,2.75,0.962438524,0.0003,-4.139426231,-0.000558925,646,2.97E-06,0,5587.730957,0.2,-0.045575619,11231.15186,,
6480,,,,,,0.962454319,0.0003,-4.139471054,-0.000816935,647,2.16E-06,0,2198.044922,0.2,0.038153648,5443.663818,33.40910912,4
6480,7883,648,36.09342302,0,2.74,,,,,,,,,,,,,
6490,7888,649,35.27464207,0,2.7,0.962433696,0.0003,-4.139485598,-0.002113748,648,7.06E-06,0,914.5271606,0.2,0.025912464,1286.761322,,
6500,7892,650,37.26362253,0,2.74,0.962423444,0.0003,-4.139406443,-0.000592744,649,5.46E-05,0,211.2689819,0.2,-0.140749693,912.9373474,,
6510,7896,651,38.81342665,0,2.76,0.962427557,0.0003,-4.139384508,0.001311803,650,1.29E-05,0,4133.500977,0.2,-0.018570542,6775.595459,,
6520,,,,,,0.962422252,0.0003,-4.139383554,-0.000545239,651,7.62E-06,0,892.3358154,0.2,-0.122257829,3147.158936,118.219862,5
6520,7912,652,37.41423241,0,2.76,,,,,,,,,,,,,
6530,7917,653,40.37737822,0,2.81,0.96240747,0.0003,-4.139339685,0.00162791,652,1.02E-05,0,2466.46875,0.2,-0.071178555,3728.431152,,
6540,7921,654,38.93213346,0,2.82,0.962383449,0.0003,-4.139273167,0.001472165,653,8.77E-06,0,2429.461182,0.2,0.002079129,3328.615601,,
6550,7928,655,39.79846833,0,2.84,0.962366283,0.0003,-4.139193296,0.00035882,654,4.89E-07,0,205.6409607,0.2,-0.249185443,736.2924042,,
6560,,,,,,0.962355852,0.0003,-4.139142752,0.000162041,655,2.15E-07,0,5429.178711,0.2,-0.041955233,8898.019287,108.8762779,5
6560,7980,656,41.6227141,0,2.87,,,,,,,,,,,,,
6570,7987,657,42.04100117,0,2.89,0.962345004,0.0003,-4.139101982,0.000180954,656,1.07E-07,0,494.8259583,0.2,-0.072144628,1153.855682,,
6580,7993,658,41.47899407,0,2.84,0.962304354,0.0003,-4.139036894,0.000451785,657,1.89E-05,0,278.9821777,0.2,-0.027372956,481.5821075,,
6590,7999,659,43.26214952,0,2.87,0.962255657,0.0003,-4.138897181,-0.001560985,658,2.68E-05,0,927.4766846,0.2,-0.062020063,1607.905212,,
6600,,,,,,0.962221026,0.0003,-4.138747215,0.002069119,659,9.33E-05,0,2847.049072,0.2,-0.037240148,4793.459351,138.5496941,4
6600,8013,660,44.66670335,0,2.94,,,,,,,,,,,,,
6610,8022,661,46.61292754,0,2.99,0.962204635,0.0003,-4.138664722,0.005378425,660,0.00015592,0,3884.871826,0.2,-0.13806653,4510.414429,,
6620,8029,662,46.61222452,0,2.97,0.962189555,0.0003,-4.138608694,0.003563291,661,7.28E-05,0,654.3962402,0.2,-0.13446784,1064.415955,,
6630,8034,663,47.29480617,0,2.99,0.962180495,0.0003,-4.138567686,0.003501999,662,8.18E-05,0,403.7205505,0.2,-0.02273798,1126.186554,,
6640,,,,,,0.962167025,0.0003,-4.138533354,-0.000402761,663,1.31E-05,0,4239.71875,0.2,-0.091022134,4817.983887,60.67633057,3
6640,8048,664,47.88715083,0,3.02,,,,,,,,,,,,,
6650,8113,665,49.52365746,0,3.03,0.962123334,0.0003,-4.138505459,0.000870407,664,1.74E-05,0,721.7400513,0.2,-0.064866185,915.2792816,,
6660,8117,666,52.48910153,0,3.07,0.96203959,0.0003,-4.138286114,-0.000327039,665,6.09E-05,0,404.8414001,0.2,-0.047227025,4487.508545,,
6670,8124,667,53.17667365,0,3.05,0.961968422,0.0003,-4.138025045,-0.001044691,666,2.69E-05,0,2550.650635,0.2,-0.02404058,5686.078369,,
6680,,,,,,0.961895347,0.0003,-4.137793541,-0.002252305,667,2.46E-05,0,341.4981384,0.2,-0.036369324,1754.533539,169.798399,5
6680,8141,668,53.73874414,0,2.95,,,,,,,,,,,,,
6690,8190,669,54.8470298,0,2.99,0.961837769,0.0003,-4.137568951,-0.002618796,668,2.85E-05,0,2455.170898,0.2,0.007243395,4148.405762,,
6700,8194,670,54.64113232,0,3.02,0.961785913,0.0003,-4.137390852,-0.003620476,669,2.15E-05,0,294.4094543,0.2,-0.144573092,912.8417358,,
6710,8200,671,57.07733658,0,3.06,0.961759984,0.0003,-4.137223482,0.000359619,670,5.57E-06,0,600.3342285,0.2,0.096585035,2621.52417,,
6720,,,,,,0.961757064,0.0003,-4.137164831,0.001572222,671,1.08E-05,0,1080.407837,0.2,-0.012542486,1431.805237,17.13637352,2
6720,8213,672,58.4827611,0,3.13,,,,,,,,,,,,,
6730,8218,673,56.2478672,0,3.08,0.961748481,0.0003,-4.137147427,-0.001996803,672,1.31E-05,0,537.838501,0.2,-0.057519555,1061.861877,,
6740,8222,674,56.54559737,0,3.07,0.961706877,0.0003,-4.137087584,0.000265282,673,2.31E-06,0,925.632019,0.2,-0.027239203,1566.94342,,
6750,8227,675,56.5682118,0,3.11,0.961642444,0.0003,-4.136921167,0.001798801,674,9.18E-06,0,396.7424011,0.2,0.042206228,1065.13913,,
6760,,,,,,0.961583734,0.0003,-4.136716127,-0.000296205,675,1.06E-05,0,431.3276062,0.2,-0.120622158,919.8308411,8.128854752,3
6760,8241,676,57.80328552,0,3.16,,,,,,,,,,,,,
6770,8245,677,58.8976701,0,3.22,0.961534619,0.0003,-4.13653779,0.000260142,676,3.19E-06,0,1028.71167,0.2,-0.111160994,1601.642822,,
6780,8250,678,59.51575212,0,3.26,0.961488247,0.0003,-4.136380196,0.00027259,677,1.14E-06,0,1222.24646,0.2,-0.065958619,1927.42749,,
6790,8255,679,59.19940426,0,3.26,0.961427689,0.0003,-4.13621521,-0.001866817,678,1.12E-05,0,1224.076416,0.2,-0.11412549,2092.013794,,
6800,,,,,,0.961367309,0.0003,-4.136016846,6.32E-05,679,2.22E-06,0,1228.015015,0.2,0.00905329,2380.532349,110.6855435,5
6800,8269,680,59.13093908,0,3.28,,,,,,,,,,,,,
6810,8309,681,59.88951777,0,3.31,0.961305618,0.0003,-4.135818958,0.000830948,680,3.22E-06,0,1492.295288,0.2,-0.078458309,3490.005371,,
6820,8316,682,62.3590771,0,3.35,0.961257815,0.0003,-4.135625601,0.00028168,681,2.62E-06,0,634.6570435,0.2,-0.149702668,6546.894287,,
6830,8324,683,59.26280697,0,3.24,0.961217165,0.0003,-4.135475636,-0.0001279,682,2.71E-06,0,656.7700806,0.2,-0.122283459,1561.999023,,
6840,,,,,,0.961154461,0.0003,-4.135333061,0.000633761,683,5.90E-06,0,795.5067749,0.2,-0.016891718,1047.478302,73.04592133,4
6840,8343,684,56.24203619,0,3.19,,,,,,,,,,,,,
6850,8349,685,55.8203387,0,3.15,0.961093783,0.0003,-4.13512063,0.002738559,684,1.54E-05,0,490.0085449,0.2,-0.162474036,1066.934235,,
6860,8354,686,56.85527984,0,3.19,0.961001098,0.0003,-4.134905815,-0.000364107,685,9.24E-07,0,2070.48291,0.2,-0.055709362,2651.649841,,
6870,8359,687,54.44130191,0,3.21,0.960903645,0.0003,-4.134608746,0.000618762,686,3.47E-06,0,667.7272949,0.2,-0.154100895,1418.23645,,
6880,,,,,,0.960825205,0.0003,-4.13432169,0.000303689,687,2.95E-06,0,805.0378418,0.2,-0.106172323,1284.420013,258.4008942,5
6880,8374,688,55.59656722,0,3.24,,,,,,,,,,,,,
6890,8379,689,56.99482835,0,3.21,0.960760534,0.0003,-4.134085894,-0.000139721,688,8.94E-07,0,1854.539795,0.2,-0.198921561,4022.997803,,
