eval/mean_reward,eval/mean_ep_length,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/iterations,rollout/ep_len_mean,train/value_loss,train/loss,train/explained_variance,train/clip_fraction,train/clip_range,train/entropy_loss,train/n_updates,train/std,train/approx_kl,train/policy_gradient_loss,train/learning_rate
280.0044937133789,5.0,9520,,,,,,5832.362384033203,567.070068359375,0.5637025535106659,0.24250000528991222,0.2,-3.382499521970749,2370,0.7838663458824158,0.027748268,-0.018164392610779068,0.0003
,,9520,12236,334.77110208,0,238,4.54,,,,,,,,,,,
406.4895477294922,5.0,9560,,,,,,4525.990266418457,1726.1475830078125,0.5694214403629303,0.5925000105053186,0.2,-3.381314015388489,2380,0.784043550491333,0.04464107,-0.041816288849731785,0.0003
,,9560,12251,334.49416643000006,0,239,4.54,,,,,,,,,,,
398.8186492919922,5.0,9600,,,,,,4932.334872436523,3104.502197265625,0.6420286297798157,0.27750000525265933,0.2,-3.3785216957330704,2390,0.7840938568115234,0.039503828,0.003613961642749919,0.0003
,,9600,12352,334.59909042,0,240,4.54,,,,,,,,,,,
338.0218505859375,5.0,9640,,,,,,7472.673239135742,1854.02880859375,0.4641852378845215,0.3200000075623393,0.2,-3.3763667434453963,2400,0.7823895215988159,0.016007029,-0.010491956429032145,0.0003
,,9640,12367,335.87569770000005,0,241,4.54,,,,,,,,,,,
437.4365997314453,5.0,9680,,,,,,8966.251432037354,2173.543212890625,0.3251625895500183,0.33250000737607477,0.2,-3.371308559179306,2410,0.7819746732711792,0.026187241,-0.0170389803731814,0.0003
,,9680,12415,339.57373621,0,242,4.62,,,,,,,,,,,
386.79249572753906,5.0,9720,,,,,,5709.275569725037,3109.01611328125,0.5488874912261963,0.3800000062212348,0.2,-3.362803140282631,2420,0.7779342532157898,0.05346542,0.0171185382049589,0.0003
,,9720,12494,333.29149939,0,243,4.56,,,,,,,,,,,
312.47635650634766,5.0,9760,,,,,,11779.976287078858,1594.6761474609375,0.2844226360321045,0.06750000100582838,0.2,-3.3546870589256286,2430,0.777338445186615,0.0061254045,-0.0026201281347312034,0.0003
,,9760,12512,333.5111678800001,0,244,4.56,,,,,,,,,,,
390.60504150390625,5.0,9800,,,,,,9241.691868591308,3467.16259765625,0.36907899379730225,0.07500000111758709,0.2,-3.3539243906736376,2440,0.7783788442611694,0.018217394,-0.002294414175485149,0.0003
,,9800,12529,335.50858148,0,245,4.58,,,,,,,,,,,
