time/total_timesteps,eval/mean_reward,eval/mean_ep_length,time/fps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,train/policy_gradient_loss,train/n_updates,train/value_loss,train/approx_kl,train/entropy_loss,train/loss,train/std,train/learning_rate,train/explained_variance,train/clip_range,train/clip_fraction
10280,316.7858543395996,4.0,,,,,,-0.017905199931919923,2560,36232.49820556641,0.018499248,-3.196264299750328,18213.9296875,0.7164210677146912,0.0003,0.05893141031265259,0.2,0.35000000763684513
10280,,,1,8649,257,387.78044908000004,3.97,,,,,,,,,,,
10320,657.2227478027344,5.0,,,,,,-0.021711329952522652,2570,31403.07717590332,0.027395973,-3.196552720665932,13573.7021484375,0.7167901396751404,0.0003,0.07622957229614258,0.2,0.42500001154839995
10320,,,1,8667,258,389.12929327,3.94,,,,,,,,,,,
10360,333.0366973876953,4.0,,,,,,-0.03924343968166795,2580,40823.20201416015,0.050897084,-3.1923869490623473,33659.3984375,0.7136673331260681,0.0003,-0.029389619827270508,0.2,0.42750000953674316
10360,,,1,8686,259,388.23230308,3.9,,,,,,,,,,,
10400,530.7841110229492,5.0,,,,,,-0.02893198786157882,2590,42576.77046508789,0.021258837,-3.1796246021986008,23152.849609375,0.7112216353416443,0.0003,-0.04539668560028076,0.2,0.3050000071525574
10400,,,1,8706,260,356.8470793899999,3.7,,,,,,,,,,,
10440,672.086181640625,5.0,,,,,,-0.01661903358559358,2600,31108.827377319336,0.0654183,-3.1737501680850984,21048.796875,0.7105822563171387,0.0003,0.09096032381057739,0.2,0.42250001076608895
10440,,,1,8724,261,359.97248475,3.72,,,,,,,,,,,
10480,262.85010528564453,5.0,,,,,,-0.03737557061540429,2610,37366.78479614258,0.049938615,-3.171859335899353,16180.384765625,0.7099618315696716,0.0003,-0.022699475288391113,0.2,0.2525000054389238
10480,,,1,8745,262,365.27110657000003,3.79,,,,,,,,,,,
10520,374.49087715148926,5.0,,,,,,-0.022376163610897493,2620,30538.393957519533,0.017469328,-3.16786827147007,11270.859375,0.7086843252182007,0.0003,0.16163653135299683,0.2,0.16750000342726706
10520,,,1,8762,263,353.61060858999997,3.74,,,,,,,,,,,
10560,214.79412841796875,4.0,,,,,,-0.033345197463313526,2630,18539.9873046875,0.06674126,-3.167812851071358,10765.5966796875,0.7091872096061707,0.0003,0.28482216596603394,0.2,0.45000001024454833
10560,,,1,8783,264,353.02098693,3.72,,,,,,,,,,,
10600,542.2303237915039,5.0,,,,,,0.05728652972726196,2640,32763.55393218994,0.730249,-3.1741036862134933,28474.9765625,0.7129451036453247,0.0003,-0.2034146785736084,0.2,0.35000000391155484
10600,,,1,8799,265,340.2526594899999,3.72,,,,,,,,,,,
10640,180.55527782440186,5.0,,,,,,0.005519098503991682,2650,34289.142669677734,0.015817612,-3.183289256691933,24299.60546875,0.712256908416748,0.0003,-0.1012958288192749,0.2,0.15000000279396772
10640,,,1,8848,266,307.78368007999995,3.66,,,,,,,,,,,
10680,137.3821792602539,3.0,,,,,,-0.02465063661293243,2660,18648.99037322998,0.045163088,-3.179969274997711,1890.39208984375,0.7115063667297363,0.0003,-0.418475866317749,0.2,0.1850000036880374
10680,,,1,8866,267,280.80207843999995,3.64,,,,,,,,,,,
10720,256.6486339569092,5.0,,,,,,-0.01940998090460198,2670,12161.03140563965,0.08390695,-3.175096037983894,4183.09765625,0.7106139659881592,0.0003,-0.13790380954742432,0.2,0.38750000931322576
10720,,,1,8887,268,269.32627691,3.7,,,,,,,,,,,
10760,258.5190887451172,5.0,,,,,,-0.00618583627107,2680,7432.917008972168,0.056175716,-3.1669760763645174,10192.0673828125,0.7080499529838562,0.0003,0.2349252700805664,0.2,0.4400000089779496
10760,,,1,8904,269,266.53124139,3.78,,,,,,,,,,,
10800,319.42064666748047,5.0,,,,,,-0.055571849830448626,2690,15218.212693786621,0.097558945,-3.1596114695072175,8116.01123046875,0.7061960101127625,0.0003,0.1173061728477478,0.2,0.5325000105425716
10800,,,1,8919,270,270.87504189,3.91,,,,,,,,,,,
10840,218.67408180236816,5.0,,,,,,-0.05637702442079899,2700,13385.64510498047,0.05447723,-3.154447224736214,3517.585205078125,0.7041742205619812,0.0003,0.09973883628845215,0.2,0.49500000979751346
10840,,,1,8939,271,278.03958369,4.04,,,,,,,,,,,
10880,536.3286743164062,5.0,,,,,,-0.028985211031813375,2710,18338.386636352538,0.013536897,-3.1487425029277802,8675.064453125,0.7043399810791016,0.0003,0.03597205877304077,0.2,0.3175000077113509
10880,,,1,8957,272,270.68233143000003,4.08,,,,,,,,,,,
10920,446.56889724731445,5.0,,,,,,-0.018278721329256765,2720,27606.243048095705,0.025545975,-3.143928790092468,3880.0029296875,0.7019361257553101,0.0003,-0.005445599555969238,0.2,0.2375000050291419
10920,,,1,8974,273,262.29370988,4.05,,,,,,,,,,,
10960,363.98830795288086,5.0,,,,,,-0.02271544215851463,2730,23492.91604003906,0.020452812,-3.13921836912632,12989.921875,0.7024321556091309,0.0003,0.09688585996627808,0.2,0.3675000090152025
10960,,,1,8990,274,259.54780888,4.12,,,,,,,,,,,
11000,519.9034271240234,5.0,,,,,,-0.010150322137269541,2740,14715.320959472656,0.0096060755,-3.133316734433174,4749.26953125,0.7004001140594482,0.0003,0.14475077390670776,0.2,0.13000000230967998
11000,,,1,9006,275,275.01633339999995,4.26,,,,,,,,,,,
11040,547.4537963867188,5.0,,,,,,-0.02165006808674661,2750,16692.599188232423,0.027788058,-3.1282331854104997,8458.296875,0.700393557548523,0.0003,0.12510693073272705,0.2,0.3475000072270632
11040,,,1,9020,276,292.11815164,4.34,,,,,,,,,,,
11080,520.1900024414062,5.0,,,,,,-0.03282074806411174,2760,19844.25864562988,0.029808234,-3.126365306973457,4403.1884765625,0.6993452906608582,0.0003,0.21034789085388184,0.2,0.4900000087916851
11080,,,1,9037,277,322.28652304999997,4.5,,,,,,,,,,,
11120,512.0057945251465,5.0,,,,,,-0.04407538432933507,2770,27622.142474365235,0.026762506,-3.1213380992412567,12479.640625,0.6977261304855347,0.0003,0.13152408599853516,0.2,0.5250000102445483
11120,,,1,9055,278,338.31081268,4.47,,,,,,,,,,,
11160,399.15118408203125,5.0,,,,,,-0.004059271734877257,2780,27268.085723876953,0.017718624,-3.113417586684227,11287.7431640625,0.6951678991317749,0.0003,0.020297884941101074,0.2,0.21750000342726708
11160,,,1,9071,279,360.85385226000005,4.51,,,,,,,,,,,
11200,591.8509063720703,5.0,,,,,,0.008586019932117783,2790,23298.3514251709,0.016504236,-3.1018643945455553,3428.10595703125,0.6929957270622253,0.0003,0.17625951766967773,0.2,0.36750000771135094
11200,,,1,9106,280,371.17104438999996,4.52,,,,,,,,,,,
11240,-5.0,1.0,,,,,,0.0018177197905060894,2800,15238.010677337646,0.0036226276,-3.0955611735582353,8411.7431640625,0.6917165517807007,0.0003,0.34563350677490234,0.2,0.09750000163912773
11240,,,1,9123,281,376.63721580000004,4.46,,,,,,,,,,,
11280,280.404541015625,4.0,,,,,,0.0016390886112640501,2810,23593.834399414063,0.051315334,-3.0948873460292816,5121.33154296875,0.6932761669158936,0.0003,-0.04311800003051758,0.2,0.31250000596046446
11280,,,1,9141,282,358.57674711000004,4.27,,,,,,,,,,,
11320,431.49799728393555,5.0,,,,,,0.011404712289440793,2820,30300.46365966797,0.0059156595,-3.1017263531684875,25118.267578125,0.6947191953659058,0.0003,-0.042516112327575684,0.2,0.12750000283122062
11320,,,1,9162,283,367.0610124100001,4.3,,,,,,,,,,,
11360,650.8704223632812,5.0,,,,,,-0.015045949975028639,2830,21637.053924560547,0.01310741,-3.1064056187868117,2851.200439453125,0.6959089040756226,0.0003,0.1811698079109192,0.2,0.28000000715255735
11360,,,1,9182,284,366.8380109099999,4.23,,,,,,,,,,,
11400,549.9686126708984,5.0,,,,,,-0.01301009281763985,2840,25031.327520751955,0.021107849,-3.113805827498436,10373.1953125,0.6979762315750122,0.0003,0.12355387210845947,0.2,0.38250000718981025
11400,,,1,9197,285,368.86517907,4.13,,,,,,,,,,,
11440,309.5249252319336,4.0,,,,,,-0.018951902812987097,2850,28591.16540222168,0.048662625,-3.1125547111034395,20068.640625,0.6955846548080444,0.0003,-0.032611727714538574,0.2,0.44000001102685926
11440,,,1,9214,286,364.5657007100001,4.07,,,,,,,,,,,
11480,553.6433334350586,5.0,,,,,,-0.027253868686239004,2860,21478.238696289063,0.030407384,-3.103470677137375,21974.12109375,0.6934186220169067,0.0003,0.06771385669708252,0.2,0.2825000060722232
11480,,,1,9233,287,348.3266122999999,3.97,,,,,,,,,,,
11520,446.28852462768555,5.0,,,,,,-0.008963908851728774,2870,36219.523025512695,0.029262321,-3.088169366121292,22513.267578125,0.6907957792282104,0.0003,-0.06345844268798828,0.2,0.5875000126659871
11520,,,1,9249,288,355.64750085,4.01,,,,,,,,,,,
11560,575.8259124755859,5.0,,,,,,-0.010203117509190628,2880,37000.83745117187,0.015273318,-3.08065470457077,4894.33447265625,0.6882218718528748,0.0003,-0.037218689918518066,0.2,0.26250000577419996
11560,,,1,9274,289,345.42475811,3.97,,,,,,,,,,,
11600,621.3789978027344,5.0,,,,,,0.0004435055448993808,2890,20693.02054901123,0.029977746,-3.072602790594101,4931.05517578125,0.6872429847717285,0.0003,0.04532790184020996,0.2,0.33000000808387997
11600,,,1,9293,290,342.44450581999996,3.93,,,,,,,,,,,
11640,585.3881034851074,5.0,,,,,,-0.019757907441235158,2900,26845.700645446777,0.025413673,-3.067323336005211,19454.9921875,0.6858307719230652,0.0003,-0.059067726135253906,0.2,0.2125000037252903
11640,,,1,9315,291,335.49104377000003,3.84,,,,,,,,,,,
11680,629.0619430541992,5.0,,,,,,-0.025915892892517146,2910,48157.659375,0.016273044,-3.0594756692647933,18715.2578125,0.6838603019714355,0.0003,-0.19547438621520996,0.2,0.30250000674277544
11680,,,1,9335,292,349.77088979000007,3.89,,,,,,,,,,,
11720,441.5649642944336,5.0,,,,,,-0.04160571984511989,2920,48803.97326660156,0.028633537,-3.0544622480869292,39511.31640625,0.6840325593948364,0.0003,-0.14191412925720215,0.2,0.2350000051781535
11720,,,1,9397,293,350.64647934,3.85,,,,,,,,,,,
11760,581.2090377807617,5.0,,,,,,-0.03171523754426744,2930,32671.282116699218,0.027896449,-3.0533964216709135,13022.7939453125,0.6836919188499451,0.0003,0.09239715337753296,0.2,0.31500000730156896
11760,,,1,9415,294,346.89850507000006,3.84,,,,,,,,,,,
11800,554.4143524169922,5.0,,,,,,-0.01838624365045689,2940,26050.666302490234,0.019730352,-3.0528501987457277,12241.71875,0.683873176574707,0.0003,-0.011758208274841309,0.2,0.24500000514090062
11800,,,1,9485,295,356.69206748,3.9,,,,,,,,,,,
11840,111.35010528564453,2.0,,,,,,-0.02135144605403183,2950,23560.43667602539,0.061991774,-3.0521479338407516,3280.5849609375,0.6832962036132812,0.0003,0.11091065406799316,0.2,0.3150000056251884
11840,,,1,9504,296,346.65156475000003,3.82,,,,,,,,,,,
