time/fps,time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/entropy_loss,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/clip_fraction,train/n_updates,train/approx_kl,train/value_loss,train/loss,train/std
0,137,5480,218.32956857999997,7353,3.79,-3.8196058869361877,0.2,0.0003,-0.021227150428021556,0.18777680397033691,0.2650000059977174,1360,0.030913789,10018.632167053223,7208.3759765625,0.8786646723747253
0,138,5520,229.62562965,7363,3.88,-3.814259630441666,0.2,0.0003,-0.03332244801923934,0.28173691034317017,0.2050000037997961,1370,0.033774447,12177.533743286132,1692.6142578125,0.8777761459350586
0,139,5560,229.33305977,7466,3.95,-3.814152055978775,0.2,0.0003,-0.02175340027315542,0.3679324984550476,0.20750000458210707,1380,0.015891165,7448.558122253418,1362.236328125,0.8787285685539246
0,140,5600,226.00967873999997,7478,3.96,-3.816847413778305,0.2,0.0003,-0.04416775278950809,0.1526384949684143,0.28500000666826963,1390,0.059016638,11290.271847534179,3852.6767578125,0.8781871199607849
0,141,5640,228.99389101,7489,3.92,-3.8100954949855805,0.2,0.0003,-0.022417687031847888,0.13230645656585693,0.2025000037625432,1400,0.020103399,9322.608278656005,4368.88134765625,0.8762235641479492
0,142,5680,231.75386909,7505,3.91,-3.8012164503335955,0.2,0.0003,-0.00017887989903101476,0.10222500562667847,0.09250000175088643,1410,0.008130342,15860.586517333984,10993.9169921875,0.8740148544311523
0,143,5720,236.50766241000002,7518,3.92,-3.797014194726944,0.2,0.0003,-0.013675715013669109,0.13577961921691895,0.17500000316649675,1420,0.007735062,14072.558044433594,9558.916015625,0.8740214705467224
0,144,5760,248.30252010999996,7530,4.04,-3.795021426677704,0.2,0.0003,-0.0167777810478583,0.24554473161697388,0.16250000279396773,1430,0.020553779,12170.087603759766,3297.24169921875,0.8734738826751709
0,145,5800,258.52603747000006,7591,4.15,-3.7902622491121294,0.2,0.0003,-0.017398771563603078,0.13108330965042114,0.1775000024586916,1440,0.015803132,12711.788005065919,7748.73193359375,0.8724243640899658
0,146,5840,263.45138935000006,7601,4.18,-3.781218707561493,0.2,0.0003,-0.018752052118652496,0.3113541603088379,0.3825000090524554,1450,0.03455369,7303.607739257813,1608.73193359375,0.8681207895278931
0,147,5880,244.432346,7616,4.03,-3.76847847700119,0.2,0.0003,0.059449491997802396,0.05269712209701538,0.28500000331550834,1460,0.29290923,12594.22168121338,7468.52099609375,0.8645684123039246
0,148,5920,240.92578001,7626,4.0,-3.7612306445837023,0.2,0.0003,-0.030252122560050342,-0.07356345653533936,0.3050000058487058,1470,0.030057222,17217.932766723632,9125.9140625,0.8645250201225281
0,149,5960,239.14262328999996,7639,3.92,-3.7583575665950777,0.2,0.0003,-0.0454033200899767,0.20235109329223633,0.392500008828938,1480,0.02568017,11144.817892456054,2935.0283203125,0.8633009791374207
0,150,6000,238.42474112,7650,3.89,-3.7519462585449217,0.2,0.0003,0.03555498492460174,0.03700542449951172,0.4225000083446503,1490,0.2273052,12033.541729736327,7638.966796875,0.859343945980072
0,151,6040,243.42236749,7662,4.0,-3.743284213542938,0.2,0.0003,-0.059595911767246434,0.15718591213226318,0.5100000116974115,1500,0.03759745,10232.250877380371,4926.748046875,0.8599609136581421
0,152,6080,255.74205917999996,7766,4.1,-3.742709356546402,0.2,0.0003,-0.024831141257163836,0.39671409130096436,0.287500006519258,1510,0.012654999,6614.828092956543,3117.19775390625,0.8594721555709839
0,153,6120,241.28675525,7780,3.97,-3.744498538970947,0.2,0.0003,-0.014454888919790387,0.441154420375824,0.18000000324100257,1520,0.03391029,10100.767474365235,3107.331298828125,0.8609285354614258
0,154,6160,237.76406411,7941,3.92,-3.7397448152303694,0.2,0.0003,-0.0013168276333453855,0.010567426681518555,0.17250000331550835,1530,0.023922708,17696.88748474121,5693.75830078125,0.8563982248306274
0,155,6200,236.89425913000002,8021,3.94,-3.727296942472458,0.2,0.0003,-0.026917825184391408,-0.154075026512146,0.24500000514090062,1540,0.028313596,18801.80372314453,1565.246826171875,0.8562701940536499
0,156,6240,237.83964228000002,8034,3.95,-3.7275479227304458,0.2,0.0003,-0.00877479574875908,0.31318390369415283,0.17250000350177289,1550,0.02231709,7169.838491821289,1649.9735107421875,0.8571224212646484
0,157,6280,248.37615269000005,8047,4.03,-3.730537843704224,0.2,0.0003,-0.034184812202584,0.13552254438400269,0.2575000060722232,1560,0.014809843,13364.705606079102,12026.9990234375,0.8558189272880554
0,158,6320,245.78165112,8062,4.01,-3.726294168829918,0.2,0.0003,-0.03558601646916941,0.131269633769989,0.3175000071525574,1570,0.024232775,11753.423370361328,4666.6171875,0.8548859357833862
0,159,6360,247.65929175000002,8076,4.04,-3.7201797515153885,0.2,0.0003,-0.001722615785256476,0.2031431794166565,0.11500000171363353,1580,0.016859878,11472.76091003418,4324.646484375,0.8526936769485474
0,160,6400,254.86863777,8141,4.11,-3.708826559782028,0.2,0.0003,-0.03149820467924656,0.19283461570739746,0.3475000077858567,1590,0.050714612,10465.416781616212,3487.33349609375,0.8511247038841248
0,161,6440,253.78994772000001,8160,4.1,-3.7115570545196532,0.2,0.0003,-0.01989758216222981,0.32129305601119995,0.16000000275671483,1600,0.0064063324,8505.011186218262,7141.95751953125,0.8511885404586792
0,162,6480,252.70864974,8174,4.08,-3.7050347447395326,0.2,0.0003,-0.010622537141898647,0.1707403063774109,0.17000000327825546,1610,0.012103277,10608.329182434081,4500.23388671875,0.8487688899040222
0,163,6520,270.10010386,8187,4.25,-3.699265158176422,0.2,0.0003,-0.009309627885595528,0.30510854721069336,0.10500000212341547,1620,0.016400695,9315.186631774903,12882.59765625,0.8489106893539429
0,164,6560,269.43216702999996,8200,4.24,-3.6975410759449003,0.2,0.0003,-0.04839366805090321,0.525783509016037,0.31750000827014446,1630,0.03952972,5834.892881011963,764.88037109375,0.846733570098877
0,165,6600,283.87347502999995,8272,4.38,-3.6846353620290757,0.2,0.0003,-0.00046424211072007007,0.41754472255706787,0.10000000167638064,1640,0.024177505,6661.000643920898,1255.738525390625,0.8422380685806274
0,166,6640,289.51622221,8285,4.41,-3.674902078509331,0.2,0.0003,-0.026612565086707018,0.543743222951889,0.3050000060349703,1650,0.0080011,5730.047260284424,3603.796142578125,0.8435529470443726
0,167,6680,298.9743494,8297,4.51,-3.677115720510483,0.2,0.0003,-0.03439769982684084,0.5966007709503174,0.3125000074505806,1660,0.024525091,4660.288671875,878.6129150390625,0.8426673412322998
0,168,6720,301.23605182000006,8311,4.54,-3.6670338094234465,0.2,0.0003,-0.023866842171410097,0.583117812871933,0.29000000562518835,1670,0.01859117,5663.167334747314,1665.7672119140625,0.8401668071746826
0,169,6760,293.15356854,8327,4.47,-3.656515309214592,0.2,0.0003,-0.006962897565972526,0.20457416772842407,0.1875000037252903,1680,0.019192394,10651.14469909668,4221.80810546875,0.8372267484664917
0,170,6800,297.64778563,8344,4.5,-3.6455602616071703,0.2,0.0003,-2.163750039472223e-05,0.019779682159423828,0.1400000026449561,1690,0.012705795,14608.316423797607,6968.57421875,0.8350838422775269
0,171,6840,296.93537363,8356,4.49,-3.6382204830646514,0.2,0.0003,-0.026563708409958052,-0.03933084011077881,0.28750000707805157,1700,0.024684057,12249.530221557618,3238.65966796875,0.8340169787406921
0,172,6880,296.10144334,8369,4.47,-3.633509859442711,0.2,0.0003,-0.022849501324235466,0.39542222023010254,0.20500000417232514,1710,0.021849949,6477.041865539551,1800.7291259765625,0.8330315947532654
0,173,6920,287.33952253,8383,4.41,-3.6316091537475588,0.2,0.0003,-0.020108542036432486,0.26923686265945435,0.25500000528991223,1720,0.020649327,8823.225020599366,1600.2567138671875,0.8321008682250977
0,174,6960,276.59922859,8396,4.33,-3.6264742851257323,0.2,0.0003,-0.01699776758443477,0.23341453075408936,0.26250000558793546,1730,0.010700904,10370.341889953614,11788.7958984375,0.8312065005302429
0,175,7000,280.42451492,8763,4.36,-3.621104595065117,0.2,0.0003,-0.03838273111214221,-0.09716153144836426,0.35500000789761543,1740,0.019595841,14693.68369140625,6025.240234375,0.8294558525085449
0,176,7040,267.02079286000003,8776,4.25,-3.6138042151927947,0.2,0.0003,-0.008270353163388788,0.5513533055782318,0.13250000234693288,1750,0.0070938943,7252.200973510742,2467.57080078125,0.8275102972984314
0,177,7080,250.20900841000002,8789,4.08,-3.608166742324829,0.2,0.0003,-0.03726654478057754,-0.13292407989501953,0.3725000090897083,1760,0.028201105,19772.175912475584,10415.423828125,0.8275198340415955
0,178,7120,257.98829278000005,8800,4.11,-3.6081201076507567,0.2,0.0003,-0.046364148025604665,0.016046881675720215,0.45000000987201927,1770,0.038086697,15704.538487243652,17796.263671875,0.827948272228241
0,179,7160,267.36856635,8812,4.12,-3.6025746762752533,0.2,0.0003,-0.03054846085491132,0.43541496992111206,0.21000000406056643,1780,0.044758957,8088.4714080810545,4671.11083984375,0.8248633742332458
0,180,7200,272.61469607999993,8821,4.16,-3.5963931500911714,0.2,0.0003,-0.008878778440703172,0.32641565799713135,0.17750000339001418,1790,0.055077266,11586.806816101074,3370.589599609375,0.8264875411987305
0,181,7240,268.59316172,8833,4.14,-3.596210688352585,0.2,0.0003,-0.02416384680545889,0.40387433767318726,0.22750000488013028,1800,0.023209592,10777.659597015381,9062.1396484375,0.8254184722900391
0,182,7280,262.01827677,8844,4.05,-3.589358076453209,0.2,0.0003,0.023393966969742896,-0.0725013017654419,0.2925000062212348,1810,0.01588598,16118.716253662109,4834.22509765625,0.8248653411865234
0,183,7320,267.81694693000003,9126,4.1,-3.5847523391246794,0.2,0.0003,-0.022079198788405828,0.08205682039260864,0.1900000037625432,1820,0.018525822,13611.820977783203,13204.9091796875,0.822384238243103
0,184,7360,267.75276787,9136,4.12,-3.5720249891281126,0.2,0.0003,-0.03314408283812327,0.3381766676902771,0.33000000678002833,1830,0.021029573,8002.252536010742,2524.744873046875,0.8196856379508972
0,185,7400,269.59336249,9147,4.11,-3.561873471736908,0.2,0.0003,-0.009522336752797855,0.24145299196243286,0.367500009201467,1840,0.057281416,10602.297233581543,8307.009765625,0.8174898028373718
0,186,7440,272.01665854000004,9158,4.11,-3.5534460663795473,0.2,0.0003,-0.013756191997017586,0.33087390661239624,0.25500000584870575,1850,0.02228877,9280.217658996582,6654.9228515625,0.8162436485290527
0,187,7480,273.08072261999996,9172,4.13,-3.5479658633470534,0.2,0.0003,-0.031412732701428414,0.12296539545059204,0.22250000443309545,1860,0.03737957,13530.80209350586,4407.22265625,0.8147351145744324
0,188,7520,268.15650841,9254,4.1,-3.551544576883316,0.2,0.0003,-0.027453885194390758,0.2231634259223938,0.36500000935047866,1870,0.03798521,10511.109439086915,13175.3125,0.8170487880706787
0,189,7560,269.70251435,9268,4.13,-3.5529452323913575,0.2,0.0003,-0.020021997343937982,0.0411299467086792,0.12500000204890965,1880,0.012403821,11864.428956604004,1703.29443359375,0.8171751499176025
0,190,7600,256.28949132,9444,4.0,-3.5464007943868636,0.2,0.0003,-0.024119886071857766,0.2213345766067505,0.10250000152736902,1890,0.012012465,12590.480743408203,13914.953125,0.8137397766113281
0,191,7640,258.47423657,9459,4.01,-3.5402289658784865,0.2,0.0003,-0.007225453904902679,0.010372757911682129,0.1650000037625432,1900,0.02888266,13813.141540527344,2584.708740234375,0.8142003417015076
0,192,7680,264.08566911,9533,4.06,-3.536874511837959,0.2,0.0003,-0.029698569135653097,0.136252760887146,0.4175000101327896,1910,0.031761505,14712.023693847656,4781.31689453125,0.8120433688163757
0,193,7720,265.95869230999995,9544,4.06,-3.5343229830265046,0.2,0.0003,-0.013347231808074867,0.18419098854064941,0.09500000178813935,1920,0.012566604,14345.492800903321,4840.89013671875,0.8120435476303101
0,194,7760,271.95331302,9557,4.11,-3.535212641954422,0.2,0.0003,0.009765931206820821,0.5100866556167603,0.34250000696629285,1930,0.14273208,6110.366720581054,1736.006103515625,0.8115960955619812
0,195,7800,264.27587934999997,9570,4.03,-3.530119627714157,0.2,0.0003,-0.004405044961895333,0.3039513826370239,0.352500007674098,1940,0.010738712,8843.379806470872,2412.277587890625,0.8095061182975769
0,196,7840,259.71029655999996,9584,3.98,-3.5282308012247086,0.2,0.0003,-0.020761531140015,0.030894041061401367,0.1350000025704503,1950,0.031572904,13271.672828674316,1838.0438232421875,0.8087807893753052
0,197,7880,269.77695596999996,9598,4.05,-3.5222840040922163,0.2,0.0003,-0.03674688462815538,-0.05021774768829346,0.2875000063329935,1960,0.026787795,18173.053616333007,9532.4677734375,0.8073258399963379
0,198,7920,270.30653454,9638,4.06,-3.522409975528717,0.2,0.0003,-0.021246358413554843,0.4784141778945923,0.14500000271946192,1970,0.016284738,9132.81251220703,5859.54638671875,0.8093082904815674
0,199,7960,269.02847576,9702,4.07,-3.5216674476861956,0.2,0.0003,-0.034200454831734534,0.1047971248626709,0.33250000718981026,1980,0.029005572,14224.783520507812,12419.1708984375,0.8073137998580933
0,200,8000,273.10357028000004,9712,4.14,-3.520797756314278,0.2,0.0003,-0.01189296094831661,0.16363179683685303,0.13000000230967998,1990,0.009174509,14136.396905517578,1499.970458984375,0.8103183507919312
