eval/mean_reward,eval/mean_ep_length,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,train/learning_rate,train/clip_range,train/explained_variance,train/std,train/policy_gradient_loss,train/entropy_loss,train/loss,train/value_loss,train/n_updates,train/approx_kl,train/clip_fraction
,,4120,0,5631,4.34,65.05027768000001,103,,,,,,,,,,,
58.06864833831787,5.0,4160,,,,,,0.0003,0.2,0.10397475957870483,0.7906392812728882,-0.00392455319204601,-3.4887447208166122,918.175537109375,1419.893189048767,1030,0.006048781,0.20250000450760125
,,4160,0,5649,4.34,65.24121401000001,104,,,,,,,,,,,
32.74471753835678,4.0,4200,,,,,,0.0003,0.2,0.42246103286743164,0.7910758256912231,-0.009704470988945103,-3.4959083408117295,71.70507049560547,431.58220472335813,1040,0.01031136,0.1550000024959445
,,4200,0,5665,4.32,64.89252342,105,,,,,,,,,,,
85.9313850402832,5.0,4240,,,,,,0.0003,0.2,0.08450818061828613,0.7921726107597351,-0.01334182411141227,-3.4947295755147936,1091.2847900390625,1727.2338737487794,1050,0.015716929,0.2275000039488077
,,4240,0,5682,4.35,66.79167134,106,,,,,,,,,,,
15.437507152557373,3.0,4280,,,,,,0.0003,0.2,0.2957543134689331,0.7936801910400391,-0.005080120803638688,-3.497930887341499,91.88268280029297,1068.7524675369264,1060,0.042897224,0.2700000055134296
,,4280,0,5699,4.36,68.37730961000001,107,,,,,,,,,,,
98.38438034057617,5.0,4320,,,,,,0.0003,0.2,0.16025573015213013,0.7914026975631714,-0.015169698557151601,-3.4976514488458634,54.15751647949219,628.8250019550323,1070,0.026327431,0.32000000681728125
,,4320,0,5716,4.38,71.59090646,108,,,,,,,,,,,
85.39698791503906,5.0,4360,,,,,,0.0003,0.2,0.19226306676864624,0.7891252040863037,-0.005856936019263226,-3.486552211642265,1927.2196044921875,1708.009677886963,1080,0.010938889,0.24500000495463609
,,4360,0,5733,4.4,72.60693185,109,,,,,,,,,,,
106.28437042236328,5.0,4400,,,,,,0.0003,0.2,0.40092021226882935,0.7867695093154907,-0.0049326960947655655,-3.4735885888338087,293.9490051269531,604.922999572754,1090,0.049987614,0.28500000610947607
,,4400,0,5752,4.43,74.72637058,110,,,,,,,,,,,
31.487389087677002,4.0,4440,,,,,,0.0003,0.2,0.18335896730422974,0.7840210795402527,-0.007704403668758464,-3.4596932351589205,409.49688720703125,874.095338177681,1100,0.024213439,0.2175000049173832
,,4440,0,5833,4.54,76.85383657,111,,,,,,,,,,,
11.93624496459961,2.0,4480,,,,,,0.0003,0.2,0.01143789291381836,0.7835862636566162,-0.021361376648710538,-3.452617484331131,905.9283447265625,1578.735385131836,1110,0.010441062,0.11750000193715096
,,4480,0,5850,4.46,76.02064455,112,,,,,,,,,,,
89.08633100986481,5.0,4520,,,,,,0.0003,0.2,0.09903198480606079,0.7805306911468506,-0.025593056647194336,-3.447207885980606,809.5451049804688,1149.3005807876586,1120,0.02000857,0.2525000056251884
,,4520,0,5869,4.41,73.32955793,113,,,,,,,,,,,
84.77807235717773,5.0,4560,,,,,,0.0003,0.2,0.1834525465965271,0.7799185514450073,-0.025244931143970462,-3.4373215407133104,787.8005981445312,938.1434627532959,1130,0.029651627,0.40250000953674314
,,4560,0,5885,4.44,72.95958402000001,114,,,,,,,,,,,
38.025150775909424,5.0,4600,,,,,,0.0003,0.2,0.4307847023010254,0.778148889541626,-0.02641182117251446,-3.434191030263901,139.8546905517578,541.1351596832276,1140,0.025831066,0.2700000053271651
,,4600,0,5902,4.5,75.30740974999999,115,,,,,,,,,,,
78.09397220611572,5.0,4640,,,,,,0.0003,0.2,0.33237797021865845,0.7792099714279175,-0.027979152473417347,-3.434349423646927,457.08245849609375,847.5550026893616,1150,0.010745691,0.2900000065565109
,,4640,0,5970,4.52,75.37315939,116,,,,,,,,,,,
94.40788507461548,5.0,4680,,,,,,0.0003,0.2,0.4266864061355591,0.7769678831100464,-0.035674276002246194,-3.431241175532341,800.3950805664062,779.0042014122009,1160,0.052034702,0.4625000098720193
,,4680,0,5988,4.56,75.10764782,117,,,,,,,,,,,
159.98447513580322,5.0,4720,,,,,,0.0003,0.2,0.26220017671585083,0.774648129940033,-0.04746801088913344,-3.4235964477062226,170.08912658691406,614.7067850112915,1170,0.027648466,0.4350000094622374
,,4720,0,6006,4.56,74.61311288,118,,,,,,,,,,,
77.73946857452393,5.0,4760,,,,,,0.0003,0.2,0.31252431869506836,0.7731224894523621,-0.010202292503563503,-3.415705955028534,340.9214782714844,850.8681171417236,1180,0.088930726,0.44750000815838575
,,4760,0,6023,4.6,77.93298996,119,,,,,,,,,,,
157.44172716140747,5.0,4800,,,,,,0.0003,0.2,0.4722863435745239,0.7718767523765564,-0.005737316011009175,-3.408744105696678,86.50834655761719,577.0130715608597,1190,0.029691625,0.2025000037625432
,,4800,0,6040,4.57,77.80496168,120,,,,,,,,,,,
107.20680046081543,5.0,4840,,,,,,0.0003,0.2,0.35011476278305054,0.7702289819717407,-0.015042286829848272,-3.4032951474189757,137.53720092773438,942.3701691627502,1200,0.09261896,0.38750000949949026
,,4840,0,6058,4.55,76.27518575,121,,,,,,,,,,,
73.41619777679443,5.0,4880,,,,,,0.0003,0.2,0.40490275621414185,0.7696402072906494,-0.04574593185363494,-3.397445169091225,453.7903747558594,916.7244252204895,1210,0.041611608,0.31500000711530446
,,4880,0,6156,4.54,74.71446649,122,,,,,,,,,,,
78.0667314529419,5.0,4920,,,,,,0.0003,0.2,0.03521937131881714,0.7651597261428833,-0.024627353393589145,-3.3883839517831804,354.2498474121094,1089.8155588150025,1220,0.012698375,0.2525000046938658
,,4920,0,6172,4.56,76.60766333,123,,,,,,,,,,,
205.35485458374023,5.0,4960,,,,,,0.0003,0.2,0.13152050971984863,0.7619125247001648,-0.02843637382509767,-3.3696804642677307,1124.1314697265625,1267.308014678955,1230,0.0730684,0.4125000096857548
,,4960,0,6189,4.64,77.24737327,124,,,,,,,,,,,
198.44699478149414,5.0,5000,,,,,,0.0003,0.2,0.3353513479232788,0.7595292925834656,0.02104723781521898,-3.362241527438164,327.06207275390625,848.1649785041809,1240,0.052182738,0.507500009611249
,,5000,0,6206,4.65,78.72612525,125,,,,,,,,,,,
150.37478828430176,5.0,5040,,,,,,0.0003,0.2,0.15786969661712646,0.7571277022361755,-0.01834965891452157,-3.35161540210247,770.64697265625,1855.425656890869,1250,0.0049830107,0.15250000339001418
,,5040,0,6221,4.62,80.25024574,126,,,,,,,,,,,
6.046198844909668,2.0,5080,,,,,,0.0003,0.2,0.18562620878219604,0.7567369341850281,0.003328476801107172,-3.34620423913002,1573.2769775390625,1494.65580329895,1260,0.0025484548,0.1300000024959445
,,5080,0,6235,4.54,79.26097953,127,,,,,,,,,,,
73.61686658859253,5.0,5120,,,,,,0.0003,0.2,0.10738778114318848,0.7566180229187012,-0.003082173299444546,-3.3439347982406615,660.7317504882812,1319.93308801651,1270,0.03035688,0.26000000555068253
,,5120,0,6252,4.45,77.78014724000002,128,,,,,,,,,,,
72.91151708364487,5.0,5160,,,,,,0.0003,0.2,0.10685962438583374,0.7550081014633179,-0.021358202183619147,-3.3412646681070326,457.3683776855469,900.9798183441162,1280,0.034179956,0.3250000078231096
,,5160,0,6268,4.44,77.92074975999999,129,,,,,,,,,,,
99.42745447158813,5.0,5200,,,,,,0.0003,0.2,0.32779818773269653,0.754003643989563,-0.024020087853932635,-3.335637682676315,166.16224670410156,685.0059755325317,1290,0.021443708,0.31500000674277545
,,5200,0,6285,4.36,74.01689652,130,,,,,,,,,,,
102.04042911529541,5.0,5240,,,,,,0.0003,0.2,0.0796007513999939,0.7529129385948181,0.011543491784977978,-3.3290816992521286,233.70651245117188,1208.9447563171386,1300,0.008557633,0.28500000592321156
,,5240,0,6349,4.39,72.53830233,131,,,,,,,,,,,
104.87945699691772,5.0,5280,,,,,,0.0003,0.2,0.3298441171646118,0.7531589865684509,0.029212291658041067,-3.329586589336395,337.4197998046875,653.9327991485595,1310,0.14269778,0.37250000797212124
,,5280,0,6367,4.42,74.85625191000001,132,,,,,,,,,,,
146.00312423706055,5.0,5320,,,,,,0.0003,0.2,0.2633051872253418,0.7513980865478516,-0.0116115436531254,-3.3238872945308686,409.3004150390625,1120.8830959320069,1320,0.11716036,0.5000000100582838
,,5320,0,6383,4.46,75.46632306,133,,,,,,,,,,,
76.16748285293579,5.0,5360,,,,,,0.0003,0.2,0.2240702509880066,0.7502012252807617,-0.012816348418418787,-3.315990486741066,163.03900146484375,1024.7102479934692,1330,0.017791739,0.2725000062957406
,,5360,0,6451,4.43,76.39969052,134,,,,,,,,,,,
132.3881607055664,5.0,5400,,,,,,0.0003,0.2,0.2525578737258911,0.7503439784049988,-0.03489878853608388,-3.3126706331968307,483.95379638671875,834.0868004798889,1340,0.02602167,0.32000000644475224
,,5400,0,6490,4.47,78.38487667000001,135,,,,,,,,,,,
105.81525802612305,5.0,5440,,,,,,0.0003,0.2,0.4509272575378418,0.7478777170181274,-0.009600068801737516,-3.3086479634046553,77.43108367919922,569.3537730932236,1350,0.058831144,0.5925000090152025
,,5440,0,6509,4.43,76.88643674999999,136,,,,,,,,,,,
47.96140193939209,5.0,5480,,,,,,0.0003,0.2,0.2441190481185913,0.7464476823806763,-0.03510921147753834,-3.3031908005475996,316.1412048339844,828.2073194503785,1360,0.04701404,0.3500000087544322
,,5480,0,6526,4.42,73.81263072,137,,,,,,,,,,,
95.62267875671387,5.0,5520,,,,,,0.0003,0.2,0.15590322017669678,0.7435064315795898,-0.010431717808569375,-3.292250233888626,457.50048828125,1157.9943788528442,1370,0.03158755,0.1875000037252903
,,5520,0,6543,4.44,74.07819766,138,,,,,,,,,,,
-5.0,1.0,5560,,,,,,0.0003,0.2,0.2550683617591858,0.7427196502685547,0.00833371275686659,-3.279929888248444,305.653076171875,1174.8853880882264,1380,0.011089504,0.17750000301748514
,,5560,0,6557,4.52,77.24763721,139,,,,,,,,,,,
195.59064292907715,5.0,5600,,,,,,0.0003,0.2,0.2495098114013672,0.7402064204216003,-0.017558588653082553,-3.274253910779953,997.1356811523438,1302.0059524536132,1390,0.009694524,0.13000000286847352
,,5600,0,6576,4.54,78.94849804000002,140,,,,,,,,,,,
-5.0,1.0,5640,,,,,,0.0003,0.2,0.2178468108177185,0.7369064092636108,-0.015529708858812219,-3.2624347031116487,84.39312744140625,1006.6167236328125,1400,0.02788751,0.2650000065565109
,,5640,0,6844,4.57,81.39319175,141,,,,,,,,,,,
16.384241104125977,2.0,5680,,,,,,0.0003,0.2,0.12403339147567749,0.7332409620285034,-0.003506069548602686,-3.2466755241155623,313.0476379394531,1005.7393148422241,1410,0.016366147,0.19250000417232513
,,5680,0,6861,4.48,81.77544624,142,,,,,,,,,,,
95.44675064086914,5.0,5720,,,,,,0.0003,0.2,0.03071725368499756,0.7316591739654541,-0.0349947167019127,-3.234748807549477,1271.4449462890625,2215.736658859253,1420,0.059071876,0.38750000931322576
,,5720,0,6879,4.39,78.74405519000001,143,,,,,,,,,,,
26.56148600578308,5.0,5760,,,,,,0.0003,0.2,0.1354459524154663,0.7356792688369751,-0.014540437210816881,-3.235143652558327,314.622802734375,779.0582989692688,1430,0.039317872,0.32250000685453417
,,5760,0,6946,4.38,79.85145727000003,144,,,,,,,,,,,
63.254958629608154,5.0,5800,,,,,,0.0003,0.2,0.23671436309814453,0.737296462059021,-0.01453720405988861,-3.246486282348633,454.3804931640625,1316.5313991546632,1440,0.0124093015,0.13000000212341548
,,5800,0,6964,4.38,79.69759185999999,145,,,,,,,,,,,
122.93172454833984,5.0,5840,,,,,,0.0003,0.2,0.10618454217910767,0.7353752851486206,-0.027773148058768127,-3.2441808104515077,287.6242370605469,1275.2260627746582,1450,0.033707783,0.3575000075623393
,,5840,0,6982,4.36,77.14701182,146,,,,,,,,,,,
57.68397521972656,4.0,5880,,,,,,0.0003,0.2,0.3095177412033081,0.7352651357650757,-0.0014653494357844466,-3.23989494740963,537.3125610351562,850.5793997764588,1460,0.024246769,0.21500000469386576
,,5880,0,7055,4.41,80.05449521,147,,,,,,,,,,,
105.61566352844238,5.0,5920,,,,,,0.0003,0.2,0.2238304615020752,0.7359144687652588,-0.016749103737383853,-3.2401429951190948,640.0868530273438,1287.4349294662475,1470,0.022357062,0.40000000707805156
,,5920,0,7109,4.41,80.61449001,148,,,,,,,,,,,
107.50681781768799,5.0,5960,,,,,,0.0003,0.2,0.2763950824737549,0.7337017059326172,-0.005746941388026139,-3.2382738083600997,305.8301696777344,826.7293870925903,1480,0.024131551,0.1925000037997961
,,5960,0,7126,4.42,81.11734721,149,,,,,,,,,,,
152.46936416625977,5.0,6000,,,,,,0.0003,0.2,0.403175950050354,0.7288490533828735,-0.012679836152674396,-3.2215239256620407,530.3739624023438,818.5526323318481,1490,0.019357497,0.1800000037997961
,,6000,0,7194,4.39,78.66080459000001,150,,,,,,,,,,,
66.35319900512695,5.0,6040,,,,,,0.0003,0.2,0.425906777381897,0.7225696444511414,-0.021150991271424568,-3.1985606133937834,452.400390625,574.0622719764709,1500,0.07909421,0.3650000078603625
,,6040,0,7214,4.48,81.73984739000001,151,,,,,,,,,,,
89.11561822891235,5.0,6080,,,,,,0.0003,0.2,0.3881258964538574,0.7209975719451904,0.01492649695428554,-3.1769178807735443,266.05865478515625,777.4194379806519,1510,0.023687854,0.28500000666826963
,,6080,0,7232,4.45,79.90084988999999,152,,,,,,,,,,,
88.1845817565918,4.0,6120,,,,,,0.0003,0.2,0.3734619617462158,0.7183675765991211,-0.02685476640072011,-3.1672909587621687,279.66204833984375,674.7849768638611,1520,0.020765552,0.23750000558793544
,,6120,0,7249,4.52,80.27000943,153,,,,,,,,,,,
91.05922889709473,5.0,6160,,,,,,0.0003,0.2,0.4576449394226074,0.7179330587387085,0.008939887941451152,-3.159375086426735,298.7764892578125,632.7106101036072,1530,0.0062900516,0.25500000491738317
,,6160,0,7267,4.65,85.09246307,154,,,,,,,,,,,
112.33139038085938,5.0,6200,,,,,,0.0003,0.2,0.28147614002227783,0.7164163589477539,-0.00851318753077066,-3.1542374044656754,971.7306518554688,893.0317887306213,1540,0.015800543,0.39250000957399606
,,6200,0,7287,4.51,80.09032413,155,,,,,,,,,,,
17.215246200561523,2.0,6240,,,,,,0.0003,0.2,-0.4850790500640869,0.7140054702758789,-0.029019740051007825,-3.1466062486171724,615.3853149414062,1888.944185447693,1550,0.031986713,0.26000000555068253
,,6240,0,7304,4.48,81.41777307000001,156,,,,,,,,,,,
134.74825477600098,5.0,6280,,,,,,0.0003,0.2,0.13123202323913574,0.7155012488365173,0.0006092712413010348,-3.1426921039819717,336.6209411621094,1444.9744384765625,1560,0.020886283,0.28250000551342963
,,6280,0,7321,4.45,82.46311007,157,,,,,,,,,,,
101.12553024291992,5.0,6320,,,,,,0.0003,0.2,0.278159499168396,0.7120816707611084,-0.009462826468225102,-3.1363445192575456,925.3077392578125,1222.7892948150634,1570,0.03179601,0.1200000023469329
,,6320,0,7340,4.43,80.02179555999999,158,,,,,,,,,,,
105.06233787536621,5.0,6360,,,,,,0.0003,0.2,0.1936197280883789,0.7102236747741699,-0.032326177788272625,-3.124000108242035,265.02459716796875,1159.3268747329712,1580,0.023600161,0.24000000562518836
,,6360,0,7358,4.44,81.24475027999999,159,,,,,,,,,,,
169.27136611938477,5.0,6400,,,,,,0.0003,0.2,0.18569427728652954,0.707946240901947,-0.02377130628534361,-3.1130981147289276,821.46044921875,1417.457176589966,1590,0.03065006,0.2975000062957406
,,6400,0,7375,4.4,80.58133296999999,160,,,,,,,,,,,
36.226640939712524,4.0,6440,,,,,,0.0003,0.2,0.2888718843460083,0.7064040899276733,0.032890229743934477,-3.1040287375450135,1208.6800537109375,1245.3803708076478,1600,0.0020623,0.30750000607222316
,,6440,0,7392,4.39,81.91240106,161,,,,,,,,,,,
79.08174669742584,5.0,6480,,,,,,0.0003,0.2,0.3387978672981262,0.7043862342834473,-0.023740785196132385,-3.092903897166252,511.97576904296875,997.0863330841064,1610,0.046173487,0.287500006146729
,,6480,0,7408,4.39,80.90593756999999,162,,,,,,,,,,,
121.89678287506104,5.0,6520,,,,,,0.0003,0.2,0.35210543870925903,0.7060427069664001,0.08467230899710558,-3.092758810520172,306.1223449707031,646.1002243280411,1620,0.07435827,0.6500000115483999
,,6520,0,7472,4.39,82.54903774999998,163,,,,,,,,,,,
86.54900455474854,5.0,6560,,,,,,0.0003,0.2,0.34792065620422363,0.7038367986679077,-0.0036291298616561106,-3.085186851024628,188.38046264648438,921.7227029800415,1630,0.021794753,0.19750000387430192
,,6560,0,7488,4.39,82.51128511,164,,,,,,,,,,,
164.40549278259277,5.0,6600,,,,,,0.0003,0.2,0.5056580007076263,0.7016724348068237,-0.016044988235807977,-3.077263358235359,15.049407005310059,503.06821677684786,1640,0.02671232,0.41250000782310964
,,6600,0,7506,4.4,81.84687860999999,165,,,,,,,,,,,
60.96532502770424,5.0,6640,,,,,,0.0003,0.2,0.43173474073410034,0.6985480189323425,-0.0050584051988334985,-3.0635951817035676,339.3008117675781,737.4245668411255,1650,0.0100507615,0.3425000073388219
,,6640,0,7525,4.52,84.23798656999999,166,,,,,,,,,,,
18.545076847076416,3.0,6680,,,,,,0.0003,0.2,0.18795794248580933,0.6985651850700378,-0.022573455182027847,-3.0576999843120576,582.4849853515625,841.8594076156617,1660,0.011955768,0.22750000488013028
,,6680,0,7542,4.53,84.48123222,167,,,,,,,,,,,
65.80146980285645,4.0,6720,,,,,,0.0003,0.2,0.05459862947463989,0.6978461742401123,-0.014018234396353347,-3.055532822012901,508.1199645996094,1080.0423313140868,1670,0.018644117,0.23750000540167093
,,6720,0,7628,4.55,84.73160744,168,,,,,,,,,,,
127.18064880371094,5.0,6760,,,,,,0.0003,0.2,0.15875792503356934,0.6951169371604919,-0.009913624190812698,-3.0470352709293365,458.8645324707031,1113.4990791320802,1680,0.012283824,0.16000000312924384
,,6760,0,7646,4.53,84.94943201,169,,,,,,,,,,,
5.642899513244629,2.0,6800,,,,,,0.0003,0.2,0.059142887592315674,0.6909455060958862,-0.010149885061764508,-3.0290324121713637,209.82730102539062,1244.282464981079,1690,0.0076387334,0.2900000065565109
,,6800,0,7662,4.51,84.23354909,170,,,,,,,,,,,
148.2076873779297,5.0,6840,,,,,,0.0003,0.2,0.3090563416481018,0.6868833303451538,-0.015548798896488737,-3.0093544274568558,363.9676513671875,848.843198108673,1700,0.008045818,0.1575000027194619
,,6840,0,7681,4.55,86.57225326,171,,,,,,,,,,,
146.20626640319824,5.0,6880,,,,,,0.0003,0.2,0.5400672256946564,0.6876208186149597,0.0012279644160298642,-3.0004331558942794,389.4499206542969,543.6292504310608,1710,0.047359426,0.41500000916421415
,,6880,0,7721,4.54,86.94719551,172,,,,,,,,,,,
39.6887731552124,5.0,6920,,,,,,0.0003,0.2,0.16861897706985474,0.6884481906890869,-0.02348841662387713,-3.004868799448013,138.8446044921875,1070.210284137726,1720,0.018745687,0.3725000085309148
,,6920,0,7738,4.56,89.50104089999996,173,,,,,,,,,,,
68.48113203048706,5.0,6960,,,,,,0.0003,0.2,0.38480305671691895,0.6859314441680908,0.07928785479918599,-2.9958098620176314,274.4382019042969,980.1812635421753,1730,0.069973774,0.6850000120699405
,,6960,0,7800,4.58,90.23803758999999,174,,,,,,,,,,,
115.8835620880127,5.0,7000,,,,,,0.0003,0.2,0.3582172393798828,0.6855797171592712,0.01661116707546171,-2.9906884908676146,283.651123046875,1118.1390246391297,1740,0.014188775,0.2650000054389238
,,7000,0,7817,4.54,86.58462599,175,,,,,,,,,,,
0.7766904830932617,2.0,7040,,,,,,0.0003,0.2,0.3433079719543457,0.6851891279220581,-0.033942075062659574,-2.983971434831619,356.8694152832031,811.322937631607,1750,0.027038448,0.3600000083446503
,,7040,0,7833,4.5,86.22383085999999,176,,,,,,,,,,,
66.2227725982666,5.0,7080,,,,,,0.0003,0.2,0.2135564088821411,0.6865674257278442,-0.004395956851658412,-2.984018322825432,110.4761734008789,882.0247650146484,1760,0.06020516,0.23750000428408385
,,7080,0,7850,4.49,85.16774568999999,177,,,,,,,,,,,
161.8860855102539,5.0,7120,,,,,,0.0003,0.2,0.2981671690940857,0.6859980821609497,-0.01068572759060773,-2.9887767493724824,420.329833984375,681.5961188316345,1770,0.011401655,0.24250000473111868
,,7120,0,7867,4.51,87.95447415999999,178,,,,,,,,,,,
40.71518611907959,4.0,7160,,,,,,0.0003,0.2,0.3320971727371216,0.6857898235321045,-0.0011380541812104684,-2.9876155138015745,405.33135986328125,1192.6071630477904,1780,0.010337573,0.17000000327825546
,,7160,0,7883,4.52,89.55861853,179,,,,,,,,,,,
113.56493091583252,5.0,7200,,,,,,0.0003,0.2,0.3087376356124878,0.6828237771987915,-0.01788178283437446,-2.9824169635772706,804.2384033203125,1025.3757890701295,1790,0.057408474,0.4050000086426735
,,7200,0,7901,4.56,90.96074025,180,,,,,,,,,,,
177.20930671691895,5.0,7240,,,,,,0.0003,0.2,0.24374324083328247,0.681159257888794,-0.0010179250760120385,-2.9693112909793853,102.36187744140625,811.0674624443054,1800,0.02923284,0.19250000435858966
,,7240,0,7917,4.54,89.55452273,181,,,,,,,,,,,
68.6831226348877,5.0,7280,,,,,,0.0003,0.2,0.40827828645706177,0.6800009608268738,-0.036235239308007296,-2.9584710896015167,378.3034362792969,771.3823862075806,1810,0.02267725,0.2875000063329935
,,7280,0,7934,4.55,89.92771957999999,182,,,,,,,,,,,
78.58441479504108,5.0,7320,,,,,,0.0003,0.2,0.2646676301956177,0.6775025725364685,0.010849516616144684,-2.948705467581749,271.6807861328125,1353.1838098526,1820,0.040463578,0.405000008456409
,,7320,0,7950,4.58,90.11333026999999,183,,,,,,,,,,,
112.88836669921875,5.0,7360,,,,,,0.0003,0.2,0.502405434846878,0.6788102388381958,0.0004854079645883802,-2.943001303076744,339.3214111328125,565.0912616729736,1830,0.028896768,0.2775000063702464
,,7360,0,7967,4.61,91.37114528999999,184,,,,,,,,,,,
134.09014701843262,5.0,7400,,,,,,0.0003,0.2,0.3972542881965637,0.6773967742919922,-0.007164233795338082,-2.9454525411129,132.79913330078125,642.1945834159851,1840,0.023503616,0.35250000823289157
,,7400,0,7983,4.57,89.14605492999999,185,,,,,,,,,,,
141.42376899719238,5.0,7440,,,,,,0.0003,0.2,0.27136266231536865,0.6763178706169128,-0.020642233183025382,-2.939604941010475,453.1882019042969,1078.6019996643067,1850,0.02172073,0.2375000050291419
,,7440,0,7999,4.58,91.56657858,186,,,,,,,,,,,
76.80240392684937,5.0,7480,,,,,,0.0003,0.2,0.2354053258895874,0.674423098564148,-0.005604996373294835,-2.931496286392212,695.204833984375,958.9457426071167,1860,0.016418863,0.3975000087171793
,,7480,0,8015,4.57,92.60334902999999,187,,,,,,,,,,,
91.61880111694336,5.0,7520,,,,,,0.0003,0.2,0.2877010107040405,0.6744226813316345,-0.014414690713456357,-2.9294685244560243,244.8717803955078,1120.9020508766175,1870,0.04251158,0.4650000100955367
,,7520,0,8033,4.6,93.81911310999996,188,,,,,,,,,,,
80.61495250463486,5.0,7560,,,,,,0.0003,0.2,0.2519645690917969,0.6748480796813965,-0.034660386920877494,-2.929378607869148,428.1998596191406,989.9281301498413,1880,0.05632484,0.46000001169741156
,,7560,0,8051,4.61,94.66464772999998,189,,,,,,,,,,,
153.9309482574463,5.0,7600,,,,,,0.0003,0.2,0.4063425064086914,0.6727359294891357,0.0010886007362569227,-2.9218259513378144,351.0123596191406,708.3783016204834,1890,0.016602578,0.3700000064447522
,,7600,0,8067,4.58,91.25835497,190,,,,,,,,,,,
110.46863079071045,5.0,7640,,,,,,0.0003,0.2,0.30325978994369507,0.6731729507446289,-0.017359870789296128,-2.9185322552919386,500.68157958984375,1009.959213590622,1900,0.06103623,0.3950000088661909
,,7640,0,8130,4.59,93.90983990999999,191,,,,,,,,,,,
79.44384813308716,5.0,7680,,,,,,0.0003,0.2,0.4388178586959839,0.6747977137565613,-0.00912225314037638,-2.921783572435379,196.2642822265625,1011.5876612663269,1910,0.013824461,0.2650000052526593
,,7680,0,8170,4.62,94.21469994,192,,,,,,,,,,,
113.76755142211914,5.0,7720,,,,,,0.0003,0.2,0.27981293201446533,0.6736741065979004,0.00045763580652419256,-2.921714481711388,292.61041259765625,1157.036141204834,1920,0.026215287,0.29000000692903993
,,7720,0,8220,4.56,92.44242337000001,193,,,,,,,,,,,
126.07985401153564,5.0,7760,,,,,,0.0003,0.2,0.11573565006256104,0.6740279197692871,-0.01910320029739516,-2.916941073536873,750.370849609375,2106.7835817337036,1930,0.03360794,0.40000001098960636
,,7760,0,8238,4.57,93.74701264000001,194,,,,,,,,,,,
97.1517562866211,5.0,7800,,,,,,0.0003,0.2,0.25812584161758423,0.6752868890762329,-0.025472770799533462,-2.9220240622758866,965.0223999023438,1001.8400661468506,1940,0.027902666,0.1900000037625432
,,7800,0,8253,4.57,92.55430147000001,195,,,,,,,,,,,
81.69749450683594,5.0,7840,,,,,,0.0003,0.2,0.5036320090293884,0.6798737049102783,0.002343278668759008,-2.9328848987817766,193.20701599121094,488.2474409103394,1950,0.011933658,0.3400000059977174
,,7840,0,8270,4.53,94.32163518999998,196,,,,,,,,,,,
96.93117141723633,5.0,7880,,,,,,0.0003,0.2,0.2906712293624878,0.6821245551109314,-0.0024919313886493932,-2.9470227360725403,406.54962158203125,1040.3923831939696,1960,0.006980467,0.1875000037252903
,,7880,0,8380,4.56,97.38058717,197,,,,,,,,,,,
82.97179281711578,5.0,7920,,,,,,0.0003,0.2,0.4048997163772583,0.6827003955841064,-0.010581625127233563,-2.9536676704883575,1043.8973388671875,1380.790463256836,1970,0.00795133,0.16000000294297934
,,7920,0,8397,4.64,99.39206197,198,,,,,,,,,,,
101.98581123352051,5.0,7960,,,,,,0.0003,0.2,0.5202562510967255,0.6813652515411377,-0.0036931922828079776,-2.9495418041944506,303.8042297363281,551.8302684783936,1980,0.08249475,0.352500007674098
,,7960,0,8413,4.65,100.34271040000002,199,,,,,,,,,,,
47.316333293914795,5.0,8000,,,,,,0.0003,0.2,0.30518150329589844,0.6818556785583496,-0.02906747749446368,-2.943311855196953,1222.829833984375,1398.4812126159668,1990,0.03863804,0.35250000692903993
,,8000,0,8428,4.63,99.34740882,200,,,,,,,,,,,
